,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS
0,2024-06-07,745406,Walk,walk,False,682998,650633,Corbin Carroll,Michael King,0,6e1b544c-4487-4ae4-b7bc-3afc38600bb9,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-07,745406,Flyout,field_out,True,606466,650633,Ketel Marte,Michael King,0,58747fff-5c15-4e52-9379-06f307e46890,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-07,745406,Single,single,False,592626,650633,Joc Pederson,Michael King,1,a8fb06c9-50d2-4c2c-92f7-b0a83321931d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-07,745406,Strikeout,strikeout,True,572233,650633,Christian Walker,Michael King,1,a6722cfc-c05e-4c9d-9cd0-5b980124030d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-07,745406,Groundout,field_out,True,664983,650633,Jake McCarthy,Michael King,0,7bd231c1-9657-4c02-9b39-814b0e87998b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-06-07,745406,Strikeout,strikeout,True,650333,694297,Luis Arraez,Brandon Pfaadt,0,f31dbd2d-1857-43ce-a32e-c2aa8f5bad98,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,0.273,0.364,0.119,0.186,0.421,0.35,97.0,102.0,105.0,0.01,0.041,0.39,-1.37,89.6,80.1,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
6,2024-06-07,745406,Home Run,home_run,False,665487,694297,Fernando Tatis Jr.,Brandon Pfaadt,0,b47fb5ce-8c43-4cf6-a602-d43a30eea498,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,0.273,0.364,0.119,0.186,0.421,0.35,97.0,102.0,105.0,0.01,0.041,0.39,-1.37,89.6,80.1,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
7,2024-06-07,745406,Home Run,home_run,False,595777,694297,Jurickson Profar,Brandon Pfaadt,0,c1e46e99-813a-4454-bdce-ac62ab3a0a24,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,0.273,0.364,0.119,0.186,0.421,0.35,97.0,102.0,105.0,0.01,0.041,0.39,-1.37,89.6,80.1,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
8,2024-06-07,745406,Single,single,False,630105,694297,Jake Cronenworth,Brandon Pfaadt,0,68233c18-5110-4bd2-b4f2-af3d50adcade,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,0.273,0.364,0.119,0.186,0.421,0.35,97.0,102.0,105.0,0.01,0.041,0.39,-1.37,89.6,80.1,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
9,2024-06-07,745406,Forceout,force_out,True,456781,694297,Donovan Solano,Brandon Pfaadt,1,aad9c47a-a133-4896-a95a-441466661190,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.289,0.316,0.3,0.246,0.388,0.201,0.273,0.364,0.119,0.186,0.421,0.35,97.0,102.0,105.0,0.01,0.041,0.39,-1.37,89.6,80.1,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
