,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-18,746988,Home Run,home_run,False,573262,665152,Mike Yastrzemski,Dean Kremer,0,e3777457-a551-4592-a758-ab94ec4a57aa,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-18,746988,Strikeout,strikeout,True,664774,665152,LaMonte Wade Jr.,Dean Kremer,0,02c9ab72-3aac-4c5e-8385-05a7d89a598c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-18,746988,Flyout,field_out,True,671218,665152,Heliot Ramos,Dean Kremer,0,59340309-7a7d-47f3-abdc-49cdc1376e92,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-18,746988,Single,single,False,624424,665152,Michael Conforto,Dean Kremer,0,d9f9f6bd-e413-4bc7-b5fc-e9b32d2db305,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-18,746988,Pop Out,field_out,True,666149,665152,Tyler Fitzgerald,Dean Kremer,0,9102881b-2d67-42af-8124-4af46b5f060c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-18,746988,Flyout,field_out,True,683002,806185,Gunnar Henderson,Hayden Birdsong,0,1126f13d-1f3a-4668-a839-c11e350e917b,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,113.0,103.0,104.0,88.0,87.0,83.0,,,,,,,,,,,0.443,,,0.195,-0.24,,,,1.56,95.8,,,,80.5,0.225,0.459,0.176,,,,,,,,,,0.115,0.135,0.333,154.0,92.0,114.0,120.0,90.0,99.0,0.177,0.185,-0.79,-0.5,88.1,86.5,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,
6,2024-09-18,746988,Groundout,field_out,True,656775,806185,Cedric Mullins,Hayden Birdsong,0,3f47223c-8b45-4ad6-b054-65308bf7a879,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,113.0,103.0,104.0,88.0,87.0,83.0,,,,,,,,,,,0.443,,,0.195,-0.24,,,,1.56,95.8,,,,80.5,0.225,0.459,0.176,,,,,,,,,,0.115,0.135,0.333,154.0,92.0,114.0,120.0,90.0,99.0,0.177,0.185,-0.79,-0.5,88.1,86.5,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,
7,2024-09-18,746988,Groundout,field_out,True,623993,806185,Anthony Santander,Hayden Birdsong,0,5c1be890-99af-4ed2-a709-fb6ff6a98e88,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,113.0,103.0,104.0,88.0,87.0,83.0,,,,,,,,,,,0.443,,,0.195,-0.24,,,,1.56,95.8,,,,80.5,0.225,0.459,0.176,,,,,,,,,,0.115,0.135,0.333,154.0,92.0,114.0,120.0,90.0,99.0,0.177,0.185,-0.79,-0.5,88.1,86.5,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,
8,2024-09-18,746988,Groundout,field_out,True,687529,665152,Grant McCray,Dean Kremer,0,e7354037-a83a-460c-a403-eb79219049a7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-18,746988,Groundout,field_out,True,669477,665152,Casey Schmitt,Dean Kremer,0,40fbc295-67e4-47fd-90e4-92e479f44edd,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-18,746988,Flyout,field_out,True,622268,665152,Donovan Walton,Dean Kremer,0,49250a46-245d-427d-8661-76692f7f188f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-18,746988,Strikeout,strikeout,True,677008,806185,Heston Kjerstad,Hayden Birdsong,0,2c158d90-0733-49c5-8f5b-fea8d5084025,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,113.0,103.0,104.0,88.0,87.0,83.0,,,,,,,,,,,0.443,,,0.195,-0.24,,,,1.56,95.8,,,,80.5,0.225,0.459,0.176,,,,,,,,,,0.115,0.135,0.333,154.0,92.0,114.0,120.0,90.0,99.0,0.177,0.185,-0.79,-0.5,88.1,86.5,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,
12,2024-09-18,746988,Flyout,field_out,True,681297,806185,Colton Cowser,Hayden Birdsong,0,f4a0a6ac-e333-488e-bb64-2ff89fa43cb1,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,113.0,103.0,104.0,88.0,87.0,83.0,,,,,,,,,,,0.443,,,0.195,-0.24,,,,1.56,95.8,,,,80.5,0.225,0.459,0.176,,,,,,,,,,0.115,0.135,0.333,154.0,92.0,114.0,120.0,90.0,99.0,0.177,0.185,-0.79,-0.5,88.1,86.5,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,
13,2024-09-18,746988,Groundout,field_out,True,656811,806185,Ryan O'Hearn,Hayden Birdsong,0,f2b5a6c6-69a8-4e9c-92d8-c4cc9e3a5c5a,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.66,4.85,67.2,92.0,111.0,96.0,0.736,10.24,5.32,7.05,1.33,0.94,0.241,0.391,0.098,0.42,0.378,113.0,103.0,104.0,88.0,87.0,83.0,,,,,,,,,,,0.443,,,0.195,-0.24,,,,1.56,95.8,,,,80.5,0.225,0.459,0.176,,,,,,,,,,0.115,0.135,0.333,154.0,92.0,114.0,120.0,90.0,99.0,0.177,0.185,-0.79,-0.5,88.1,86.5,0.26,0.36,0.353,0.265,0.588,0.427,,,,,,,,,
14,2024-09-18,746988,Groundout,field_out,True,592200,665152,Curt Casali,Dean Kremer,0,3a553fae-d58c-474f-8784-6086feec5161,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-18,746988,Strikeout,strikeout,True,573262,665152,Mike Yastrzemski,Dean Kremer,0,1108e1ef-a796-4c81-ab9b-8cb51ab259c7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-18,746988,Groundout,field_out,True,664774,665152,LaMonte Wade Jr.,Dean Kremer,0,4c3929d8-f723-4411-8aa2-e653b6558f72,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,92.0,98.0,96.0,91.0,99.0,98.0,78.0,106.0,98.0,99.0,102.0,98.0,72.0,99.0,99.0,0.15,0.316,0.235,0.182,0.117,-0.39,0.36,0.68,0.86,0.35,93.3,86.9,84.0,92.3,77.0,0.25,0.522,0.233,0.252,0.358,0.231,0.14,0.226,0.36,0.238,0.345,0.074,0.225,0.3,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
