,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
11,2024-09-16,746260,Flyout,field_out,True,686681,681857,Michael Massey,Reese Olson,0,0c3c1588-7f37-41c8-9814-6b1e8f2d0f5a,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
12,2024-09-16,746260,Lineout,field_out,True,592669,681857,Hunter Renfroe,Reese Olson,0,a7310dd8-b0ab-452c-ae18-a10653b8d3ca,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
13,2024-09-16,746260,Strikeout,strikeout,True,669004,681857,MJ Melendez,Reese Olson,0,9831b16d-bd3f-4c11-a350-28e2a610f395,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
14,2024-09-16,746260,Flyout,field_out,True,668670,607625,Jake Rogers,Seth Lugo,0,2b445e10-b27f-44e0-979b-e6ea83cde4be,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
15,2024-09-16,746260,Single,single,False,678009,607625,Parker Meadows,Seth Lugo,0,672f061f-b878-4473-b705-9888da0c5835,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
16,2024-09-16,746260,Forceout,force_out,True,681481,607625,Kerry Carpenter,Seth Lugo,1,4e39a95e-ef42-4c61-a7da-0b5eb4f463f3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
17,2024-09-16,746260,Single,single,False,663837,607625,Matt Vierling,Seth Lugo,1,29bb504b-6631-451e-a5c7-87c30e6795d2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
18,2024-09-16,746260,Walk,walk,False,682985,607625,Riley Greene,Seth Lugo,1,bf0775dc-9083-45d8-9c57-6276b48b99c6,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
19,2024-09-16,746260,Groundout,field_out,True,690993,607625,Colt Keith,Seth Lugo,0,0659ced2-0708-437e-999f-ebb5a2259c81,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
20,2024-09-16,746260,Walk,walk,False,624428,681857,Adam Frazier,Reese Olson,0,a891f82b-e1d2-440c-942f-dbd94881cb5e,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
21,2024-09-16,746260,Single,single,False,493329,681857,Yuli Gurriel,Reese Olson,1,cde33520-e218-494d-ae32-ef13f117ed31,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
22,2024-09-16,746260,Single,single,False,664728,681857,Kyle Isbel,Reese Olson,1,4f79f769-ebc0-4f59-a918-3f138b256846,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
23,2024-09-16,746260,Strikeout,strikeout,True,502054,681857,Tommy Pham,Reese Olson,0,de46f8d6-c19a-4b28-8c5d-cdb8f0cb6505,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
24,2024-09-16,746260,Home Run,home_run,False,677951,681857,Bobby Witt Jr.,Reese Olson,1,8143d740-ffcc-4f83-9b32-eba2799c0c4e,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
25,2024-09-16,746260,Single,single,False,521692,681857,Salvador Perez,Reese Olson,0,52521b84-0b0a-417e-b58e-e4d8423f92ac,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,75.0,103.0,95.0,112.0,97.0,103.0,,,,,,,0.208,0.234,,,0.279,0.059,0.22,-0.49,,,1.8,1.88,-3.47,0.0,94.1,,,86.4,94.2,84.8,79.0,0.295,0.421,0.099,0.276,0.371,0.079,0.3,0.7,0.275,,,,0.144,0.2,0.434,,,,0.221,0.349,0.432,,,,,,,,,,,,
26,2024-09-16,746260,Grounded Into DP,grounded_into_double_play,True,686681,674944,Michael Massey,Sean Guenther,1,a33efa16-c3e5-4bcb-b961-e89e68d6b862,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,1.29,2.04,14.0,105.0,77.0,103.0,0.838,4.5,0.64,5.14,0.0,2.55,0.122,0.537,0.098,0.366,0.425,,,,,,,62.0,102.0,99.0,73.0,105.0,98.0,110.0,110.0,112.0,,,,55.0,101.0,102.0,0.371,0.048,,0.311,0.269,,,3.18,,0.0,3.3,4.58,,,90.3,,82.2,,90.2,79.7,,,,,0.214,0.214,0.115,,,,,,,0.063,0.063,0.227,,,,,,,,,,0.25,0.438,0.207,,,,,,
27,2024-09-16,746260,Strikeout,strikeout,True,679529,607625,Spencer Torkelson,Seth Lugo,0,4a49d37c-acb6-4358-996a-9b104e841500,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
28,2024-09-16,746260,Triple,triple,False,656716,607625,Zach McKinstry,Seth Lugo,0,62ef1f53-8896-4f9e-a070-0f1f604eed52,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.067,0.79,2.6,-0.43,0.53,-0.73,1.34,0.18,92.3,90.2,85.8,87.4,92.2,85.2,79.4,0.232,0.384,0.167,0.284,0.395,0.133,0.179,0.277,0.34,0.227,0.295,0.279,0.216,0.392,0.196,0.235,0.235,0.241,0.227,0.364,0.299,0.36,0.72,0.109,0.095,0.381,0.333,,,,,,
