,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff
0,2024-09-28,744878,Walk,walk,False,669364,684320,Xavier Edwards,Yariel Rodríguez,0,2f12f56e-353e-487d-914e-f3694142511b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-28,744878,Strikeout,strikeout,True,681393,684320,Connor Norby,Yariel Rodríguez,0,4438aa3e-df99-4065-8a4e-56037cae8e6b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-28,744878,Flyout,field_out,True,669394,684320,Jake Burger,Yariel Rodríguez,0,843c5f89-8856-4de2-bb5e-94d89ff1700b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-28,744878,Walk,walk,False,660821,684320,Jesús Sánchez,Yariel Rodríguez,1,99ae84d8-b4c6-4934-9c76-b3ca621ab4c4,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-28,744878,Single,single,False,681146,684320,Jonah Bride,Yariel Rodríguez,1,4530466f-8415-47a6-9c86-a7d689851fca,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-28,744878,Double,double,False,665052,684320,Griffin Conine,Yariel Rodríguez,1,7c7c50f3-ba24-4528-adb7-5bbfa1f3d1c5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-28,744878,Strikeout,strikeout,True,667472,684320,Dane Myers,Yariel Rodríguez,0,b8834689-ff55-433f-a69e-899e7fac0b2e,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.213,0.36,0.335,0.255,0.439,0.22,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-28,744878,Flyout,field_out,True,543807,675540,George Springer,Xzavion Curry,0,274d9252-49f4-4d16-8469-e8421e8acd5e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,4.64,5.2,42.2,104.0,84.0,101.0,0.837,5.91,1.48,8.02,1.69,0.42,0.263,0.321,0.146,0.401,0.46,78.0,98.0,100.0,73.0,102.0,97.0,,,,101.0,109.0,109.0,57.0,81.0,85.0,,0.495,0.008,0.344,0.139,-0.07,4.59,,0.7,-0.65,92.1,83.8,,84.6,73.9,0.236,0.444,0.213,0.262,0.492,0.196,,,,,,,0.185,0.593,0.229,76.0,94.0,90.0,0.014,4.86,87.4,,,,,,,,,,,,,,,,,,,,,
8,2024-09-28,744878,Home Run,home_run,False,664770,675540,Nathan Lukes,Xzavion Curry,0,e7fcbcfd-1a99-4cf5-b499-7f315e091f16,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,4.64,5.2,42.2,104.0,84.0,101.0,0.837,5.91,1.48,8.02,1.69,0.42,0.263,0.321,0.146,0.401,0.46,78.0,98.0,100.0,73.0,102.0,97.0,,,,101.0,109.0,109.0,57.0,81.0,85.0,,0.495,0.008,0.344,0.139,-0.07,4.59,,0.7,-0.65,92.1,83.8,,84.6,73.9,0.236,0.444,0.213,0.262,0.492,0.196,,,,,,,0.185,0.593,0.229,76.0,94.0,90.0,0.014,4.86,87.4,,,,,,,,,,,,,,,,,,,,,
9,2024-09-28,744878,Lineout,field_out,True,665489,675540,Vladimir Guerrero Jr.,Xzavion Curry,0,0f680fe9-5649-4650-a1d4-2bc98f6d0a87,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,4.64,5.2,42.2,104.0,84.0,101.0,0.837,5.91,1.48,8.02,1.69,0.42,0.263,0.321,0.146,0.401,0.46,78.0,98.0,100.0,73.0,102.0,97.0,,,,101.0,109.0,109.0,57.0,81.0,85.0,,0.495,0.008,0.344,0.139,-0.07,4.59,,0.7,-0.65,92.1,83.8,,84.6,73.9,0.236,0.444,0.213,0.262,0.492,0.196,,,,,,,0.185,0.593,0.229,76.0,94.0,90.0,0.014,4.86,87.4,,,,,,,,,,,,,,,,,,,,,
