,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CH_slg,CH_whiff
10,2024-09-12,745208,Home Run,home_run,False,673962,682243,Josh Jung,Bryce Miller,0,abebbb4b-8b73-41c2-89f4-6e2d2eac6e9e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
11,2024-09-12,745208,Flyout,field_out,True,641680,682243,Jonah Heim,Bryce Miller,0,79aa9f83-fbff-4eee-a90f-db702f13c0ee,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
12,2024-09-12,745208,Groundout,field_out,True,457759,677958,Justin Turner,Kumar Rocker,0,4e1e1a35-2c6d-4dac-98e4-b416003c9531,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
13,2024-09-12,745208,Strikeout,strikeout,True,593871,677958,Jorge Polanco,Kumar Rocker,0,8f5d722b-8934-450b-ba5f-d0cfaa3dca53,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
14,2024-09-12,745208,Strikeout,strikeout,True,641487,677958,J.P. Crawford,Kumar Rocker,0,4ed5eea6-2f2c-4a17-92c3-754017dd1912,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
15,2024-09-12,745208,Strikeout,strikeout,True,608671,682243,Travis Jankowski,Bryce Miller,0,bbfd3c2d-963c-4253-8dd0-9c25470c4c3b,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
16,2024-09-12,745208,Strikeout,strikeout,True,665750,682243,Leody Taveras,Bryce Miller,0,d127b9c2-b639-41fe-8fa2-8d4d7fd47f0e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
17,2024-09-12,745208,Groundout,field_out,True,543760,682243,Marcus Semien,Bryce Miller,0,aa033258-3c05-4226-bce2-658d348a084e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
18,2024-09-12,745208,Walk,walk,False,668942,677958,Josh Rojas,Kumar Rocker,0,731c8e21-66e4-4c63-adf1-5ef5dbe542a9,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
19,2024-09-12,745208,Sac Bunt,sac_bunt,True,645302,677958,Victor Robles,Kumar Rocker,1,b88e33d5-7c96-4382-b9f9-d0490a054838,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
20,2024-09-12,745208,Lineout,field_out,True,677594,677958,Julio Rodríguez,Kumar Rocker,0,e0135c19-9517-4ad6-80a7-1c4e1e971926,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
21,2024-09-12,745208,Walk,walk,False,663728,677958,Cal Raleigh,Kumar Rocker,0,95b006ba-848a-46ae-a252-2fff8d8285c3,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
22,2024-09-12,745208,Strikeout,strikeout,True,668227,677958,Randy Arozarena,Kumar Rocker,0,cb4a209f-7249-4d41-a372-b69d4a6ca1cb,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
23,2024-09-12,745208,Flyout,field_out,True,669701,682243,Josh Smith,Bryce Miller,0,885466b7-4602-4b6c-b32d-fe2f7da21daa,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
24,2024-09-12,745208,Groundout,field_out,True,694671,682243,Wyatt Langford,Bryce Miller,0,0b202204-0507-49f0-8c71-1d8413453905,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
25,2024-09-12,745208,Strikeout,strikeout,True,666969,682243,Adolis García,Bryce Miller,0,6594a37c-62b1-49e2-b447-dc46bfacae69,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
26,2024-09-12,745208,Strikeout,strikeout,True,670042,677958,Luke Raley,Kumar Rocker,0,42d329ae-3fe0-44fa-8aab-2af2956625ca,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
27,2024-09-12,745208,Home Run,home_run,False,457759,677958,Justin Turner,Kumar Rocker,0,a321a6df-0fc4-4962-b3d4-bfef1b81a482,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
28,2024-09-12,745208,Flyout,field_out,True,593871,677958,Jorge Polanco,Kumar Rocker,0,68e040c8-25dd-4179-b323-448fb9cdd67f,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
29,2024-09-12,745208,Strikeout,strikeout,True,641487,677958,J.P. Crawford,Kumar Rocker,0,37b217b2-d231-4a55-a7ce-70a4332d7c42,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.25,2.55,4.0,104.0,99.0,105.0,0.595,15.75,4.5,6.75,2.25,1.0,0.375,0.25,0.0,0.375,0.351,83.0,104.0,98.0,114.0,126.0,137.0,107.0,101.0,107.0,,,,,,,,,,0.108,0.405,,,0.446,,-4.69,,,4.54,3.46,,96.7,,,96.5,85.0,,0.333,0.833,0.214,,,,,,,,,,0.143,0.143,0.619,,,,,,,135.0,79.0,74.0,0.041,-0.83,90.4,,,,,,,,,
30,2024-09-12,745208,Groundout,field_out,True,663993,682243,Nathaniel Lowe,Bryce Miller,0,7327f026-43f4-40e6-95a5-c140815f5ca4,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
31,2024-09-12,745208,Strikeout,strikeout,True,673962,682243,Josh Jung,Bryce Miller,0,3a007145-e0d1-40b4-88c2-8a0775559fb0,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
32,2024-09-12,745208,Single,single,False,641680,682243,Jonah Heim,Bryce Miller,0,686d83c8-fd7f-4fac-bfed-7c721c500e3f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.12,3.79,167.1,102.0,112.0,104.0,0.778,8.5,2.1,6.83,1.13,0.85,0.252,0.406,0.138,0.311,0.441,124.0,102.0,106.0,100.0,101.0,99.0,122.0,96.0,101.0,91.0,102.0,108.0,90.0,86.0,90.0,93.0,107.0,109.0,0.176,0.429,0.022,0.163,0.171,0.04,1.39,-0.52,1.18,1.53,-0.35,-0.41,95.1,92.0,84.3,94.7,84.4,85.2,0.193,0.365,0.264,0.244,0.359,0.091,0.162,0.246,0.281,0.245,0.408,0.163,0.235,0.588,0.259,0.24,0.32,0.35,0.3,0.4,0.2,,,,,,,,,,,,,,,
