,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SI_slg,SI_whiff
10,2024-05-11,747041,Strikeout,strikeout,True,623993,669194,Anthony Santander,Ryne Nelson,0,e58f0535-7f0a-4a90-99e0-88cdd6d8875f,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
11,2024-05-11,747041,Lineout,field_out,True,681297,669194,Colton Cowser,Ryne Nelson,0,2158c2ca-1af2-4814-9f39-6d5c5b20734c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
12,2024-05-11,747041,Double,double,False,676059,669194,Jordan Westburg,Ryne Nelson,1,0fb32385-3a58-4f10-a5fe-74d8d491f4ab,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
13,2024-05-11,747041,Strikeout,strikeout,True,677008,669194,Heston Kjerstad,Ryne Nelson,0,81a815ce-0d7e-4d8f-ad33-45fadc18da15,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
14,2024-05-11,747041,Pop Out,field_out,True,672515,607644,Gabriel Moreno,John Means,0,483f1e0c-f418-49aa-91f7-9cf81170e2be,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-11,747041,Strikeout,strikeout,True,677942,607644,Blaze Alexander,John Means,0,f4bc8b7a-52c7-484e-b861-d079165d0511,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-11,747041,Triple,triple,False,621028,607644,Kevin Newman,John Means,0,2995834f-cd61-49dd-9a13-517d2a97be94,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-11,747041,Home Run,home_run,False,606466,607644,Ketel Marte,John Means,1,535991b2-ad12-4f77-bf50-48be1b698c34,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-11,747041,Flyout,field_out,True,682998,607644,Corbin Carroll,John Means,0,1d8234e0-5eac-4d03-a892-b00fbf2a0d1d,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-11,747041,Single,single,False,622761,669194,Jorge Mateo,Ryne Nelson,0,9143de65-755e-4f13-95a6-cf61eb7cd80c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
20,2024-05-11,747041,Single,single,False,683002,669194,Gunnar Henderson,Ryne Nelson,1,0b90fcc6-7987-45a0-aba8-8a4442e099a1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
21,2024-05-11,747041,Grounded Into DP,grounded_into_double_play,True,668939,669194,Adley Rutschman,Ryne Nelson,1,0d374703-995a-45e2-a594-1edf5b799b54,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
22,2024-05-11,747041,Single,single,False,656811,669194,Ryan O'Hearn,Ryne Nelson,1,6ae181eb-5723-46dc-a93e-7d0a84989dd3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
23,2024-05-11,747041,Double,double,False,663624,669194,Ryan Mountcastle,Ryne Nelson,1,0221a10c-9ba7-4d52-a79e-3e5245dae5fe,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
24,2024-05-11,747041,Groundout,field_out,True,623993,669194,Anthony Santander,Ryne Nelson,0,16de1f56-9f56-47da-8043-f3249e9be060,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
25,2024-05-11,747041,Double,double,False,666971,607644,Lourdes Gurriel Jr.,John Means,0,df3fa35b-9f4f-4ec3-8937-a8fd51ad83c8,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-11,747041,Strikeout,strikeout,True,572233,607644,Christian Walker,John Means,0,44d6aff7-b42f-48d9-b232-61c08624d4a0,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-11,747041,Flyout,field_out,True,545341,607644,Randal Grichuk,John Means,0,03bb77bc-2d92-4c14-b78c-12337b57f5b0,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-11,747041,Flyout,field_out,True,553993,607644,Eugenio Suárez,John Means,0,e73b7165-a75a-4c90-ac09-a64bbb360a42,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-11,747041,Single,single,False,681297,669194,Colton Cowser,Ryne Nelson,0,d15c752a-6e62-4f49-9227-a3908b97fc50,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
30,2024-05-11,747041,Single,single,False,676059,669194,Jordan Westburg,Ryne Nelson,1,8b23be12-80c4-409a-8d38-768bf56689f5,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
31,2024-05-11,747041,Fielders Choice Out,fielders_choice_out,True,677008,669194,Heston Kjerstad,Ryne Nelson,1,1d21734a-0f34-4cca-9d74-cb08bd6d7df0,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
32,2024-05-11,747041,Grounded Into DP,grounded_into_double_play,True,622761,669194,Jorge Mateo,Ryne Nelson,1,ea853115-867a-4c00-8efd-f683a61956b7,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,0.531,0.107,,0.094,0.45,-1.78,,-4.16,95.0,83.4,84.5,,0.261,0.415,0.217,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,,,,,,,,,
33,2024-05-11,747041,Flyout,field_out,True,672515,607644,Gabriel Moreno,John Means,0,5e2d5cc1-8e8a-449a-8e1a-42905cb3930e,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-11,747041,Single,single,False,677942,607644,Blaze Alexander,John Means,0,9e9d7881-39ab-46be-b8c8-382c630c3880,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-11,747041,Double,double,False,621028,607644,Kevin Newman,John Means,1,2e514924-bedd-43dc-984a-8cb3d0817e7b,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,
