,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff
10,2024-09-23,746334,Groundout,field_out,True,673237,682243,Yainer Diaz,Bryce Miller,0,2835a16d-8b54-4fd3-8f39-28bed95fc60f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
11,2024-09-23,746334,Walk,walk,False,572138,682243,Jon Singleton,Bryce Miller,0,b5242574-75a4-4e17-9fa5-f2ac0855b096,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
12,2024-09-23,746334,Flyout,field_out,True,605170,682243,Victor Caratini,Bryce Miller,0,dcd9f7c3-d2d2-4d13-a646-a380fd31c9f3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
13,2024-09-23,746334,Single,single,False,665161,682243,Jeremy Peña,Bryce Miller,1,51f183a0-46be-4e22-89e2-dfcc55fc1cd9,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
14,2024-09-23,746334,Flyout,field_out,True,518792,682243,Jason Heyward,Bryce Miller,0,9d087b7b-56bd-4d37-9594-719760c83f6a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
15,2024-09-23,746334,Strikeout,strikeout,True,641487,686613,J.P. Crawford,Hunter Brown,0,d18cea2d-b07a-4621-a55b-6a7418aff656,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
16,2024-09-23,746334,Walk,walk,False,668942,686613,Josh Rojas,Hunter Brown,0,ae5a5c43-7cac-47a2-bd96-8d51057c3d55,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
17,2024-09-23,746334,Walk,walk,False,645302,686613,Victor Robles,Hunter Brown,1,c005cb32-ebb1-4604-bcc7-f4899127c0d5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
18,2024-09-23,746334,Forceout,force_out,True,677594,686613,Julio Rodríguez,Hunter Brown,1,5718f627-db9a-4e55-9501-82f78c5bef2a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
19,2024-09-23,746334,Single,single,False,663728,686613,Cal Raleigh,Hunter Brown,1,d3dcbe6f-d259-4f7f-944c-72b858fa627d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
20,2024-09-23,746334,Groundout,field_out,True,668227,686613,Randy Arozarena,Hunter Brown,0,fdd998a3-7153-4e5f-8fc8-46af0a242bb5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
21,2024-09-23,746334,Strikeout,strikeout,True,676694,682243,Jake Meyers,Bryce Miller,0,ff96b6be-eafe-4398-b64b-94ca23e05b05,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
22,2024-09-23,746334,Strikeout,strikeout,True,514888,682243,Jose Altuve,Bryce Miller,0,5b4ccc65-868b-4adf-8a29-55fbc23fbaae,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
23,2024-09-23,746334,Lineout,field_out,True,663656,682243,Kyle Tucker,Bryce Miller,0,973ae772-074f-4889-8f93-355d8ae26fda,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
24,2024-09-23,746334,Strikeout,strikeout,True,670042,686613,Luke Raley,Hunter Brown,0,148c21b9-65d1-4a6e-93df-3a3ccf88263a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
25,2024-09-23,746334,Strikeout,strikeout,True,457759,686613,Justin Turner,Hunter Brown,0,1b2dc877-59f9-447d-ac4d-beba2412dc9f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
26,2024-09-23,746334,Lineout,field_out,True,593871,686613,Jorge Polanco,Hunter Brown,0,3278125b-dfb4-434a-b0e6-8bc0b8b1299f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,127.0,100.0,105.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.15,0.93,1.7,-0.78,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.289,0.275,0.321,0.16,0.235,0.365,0.214,0.221,0.26,0.296,0.237,0.421,0.305,0.182,0.182,0.243,,,,,,,,,,,,,,,,,,,,,
27,2024-09-23,746334,Flyout,field_out,True,608324,682243,Alex Bregman,Bryce Miller,0,b5ffdbf4-8e93-4e92-8b97-52ed4c23ab09,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
28,2024-09-23,746334,Flyout,field_out,True,673237,682243,Yainer Diaz,Bryce Miller,0,fe0ef16a-327d-4c85-b1a9-59a63a764c6a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
29,2024-09-23,746334,Flyout,field_out,True,572138,682243,Jon Singleton,Bryce Miller,0,a8a0da62-8354-4427-b931-5ce27d28a872,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.15,1.55,-0.2,-0.39,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.25,0.333,0.207,,,,0.231,0.308,0.378,0.243,0.568,0.261,94.0,107.0,110.0,0.171,1.52,84.4,0.148,0.225,0.29,0.24,0.4,0.188,,,,,,,,,
