,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-19,746270,Groundout,field_out,True,666023,608334,Freddy Fermin,Carson Fulmer,0,6b07f5b3-b218-42ed-aaf5-b8523e988e4f,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
11,2024-08-19,746270,Groundout,field_out,True,681351,607625,Logan O'Hoppe,Seth Lugo,0,49960e87-82c3-42b6-ac11-8841707de57f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
12,2024-08-19,746270,Groundout,field_out,True,592273,607625,Brandon Drury,Seth Lugo,0,ca9a3cd4-8d9a-4315-988d-49b14803f190,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
13,2024-08-19,746270,Strikeout,strikeout,True,666160,607625,Mickey Moniak,Seth Lugo,0,45683112-dd63-4ab6-aaa6-1bd140b89ef9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
14,2024-08-19,746270,Pop Out,field_out,True,624428,608334,Adam Frazier,Carson Fulmer,0,68f7d6a5-decf-4e75-8c04-4ff6eb3b6257,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
15,2024-08-19,746270,Groundout,field_out,True,657557,608334,Paul DeJong,Carson Fulmer,0,2ca949c9-7865-4742-9bcc-0974575e7a4e,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
16,2024-08-19,746270,Groundout,field_out,True,664728,608334,Kyle Isbel,Carson Fulmer,0,9c922129-8e38-4f21-919f-408e22999cd0,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
17,2024-08-19,746270,Flyout,field_out,True,666176,607625,Jo Adell,Seth Lugo,0,1667691f-64eb-43cc-ad8a-c0af58a012a7,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
18,2024-08-19,746270,Flyout,field_out,True,621493,607625,Taylor Ward,Seth Lugo,0,2fe119ca-bf09-44ad-a242-b5070c0ef8e8,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
19,2024-08-19,746270,Strikeout,strikeout,True,687263,607625,Zach Neto,Seth Lugo,0,ca582fcc-1678-4d34-a0c8-519bdaf517b2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
20,2024-08-19,746270,Walk,walk,False,686681,608334,Michael Massey,Carson Fulmer,0,16ecc6e9-0beb-44fe-8f98-6523ccff6fa7,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
21,2024-08-19,746270,Strikeout,strikeout,True,677951,608334,Bobby Witt Jr.,Carson Fulmer,0,e340699f-e3d5-4243-889e-9c741914408e,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
22,2024-08-19,746270,Strikeout,strikeout,True,686469,608334,Vinnie Pasquantino,Carson Fulmer,1,05ada20e-6bf4-4565-83a5-0af51539ca81,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
23,2024-08-19,746270,Single,single,False,521692,608334,Salvador Perez,Carson Fulmer,1,d37107e1-7c91-45d5-bf4d-66d6dccfb63a,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
24,2024-08-19,746270,Strikeout,strikeout,True,669004,608334,MJ Melendez,Carson Fulmer,0,666e8a94-ff5b-46e4-896f-f06f0994471c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
25,2024-08-19,746270,Groundout,field_out,True,694384,607625,Nolan Schanuel,Seth Lugo,0,402b7095-6fe7-4f57-948b-81244d2c50ba,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
26,2024-08-19,746270,Strikeout,strikeout,True,694359,607625,Niko Kavadas,Seth Lugo,0,3156598b-2e89-4dbd-9848-0fa03950b207,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
27,2024-08-19,746270,Groundout,field_out,True,543685,607625,Anthony Rendon,Seth Lugo,0,46125b1f-d3c5-4adc-9c77-586121c94d01,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,,,,
28,2024-08-19,746270,Groundout,field_out,True,666023,608334,Freddy Fermin,Carson Fulmer,0,6af10c7c-0b8e-4bc6-b0f9-cdb59ad61dd8,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,,,,0.24,0.228,,,0.205,0.058,0.269,0.03,,,0.85,1.35,-8.1,-0.18,93.1,,,87.8,92.6,87.0,82.3,0.222,0.458,0.201,0.271,0.371,0.123,0.471,1.118,0.407,,,,0.13,0.283,0.255,0.187,0.297,0.38,,,,0.286,0.714,0.458,,,,,,,,,
