,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,wFC/C,wFS/C,wSI/C,wCU/C,vFC,vFS,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
10,2024-08-03,744823,Single,single,False,669743,650644,Alex Call,Aaron Civale,1,d21bc072-0501-4bca-88c4-78c40bd16736,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
11,2024-08-03,744823,Strikeout,strikeout,True,696285,650644,Jacob Young,Aaron Civale,1,78305294-884d-4ba8-b2b4-a5a7aa75a823,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
12,2024-08-03,744823,Groundout,field_out,True,596142,687792,Gary Sánchez,DJ Herz,0,600d3d3e-1ba9-44f0-8791-0b072420e5f6,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-03,744823,Strikeout,strikeout,True,656555,687792,Rhys Hoskins,DJ Herz,0,9fded20c-d2c7-4703-b846-8ebac612719c,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-03,744823,Strikeout,strikeout,True,686217,687792,Sal Frelick,DJ Herz,0,caf138ca-5ad8-4cb4-84fa-d789022a1b89,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-03,744823,Groundout,field_out,True,702358,650644,Trey Lipscomb,Aaron Civale,0,2c75b4d8-681c-4342-8ccb-ed3fb29e1c2e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
16,2024-08-03,744823,Groundout,field_out,True,682928,650644,CJ Abrams,Aaron Civale,0,d975b1e9-41a6-494d-8fcb-2ee871a5285c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
17,2024-08-03,744823,Groundout,field_out,True,660766,650644,Juan Yepez,Aaron Civale,0,00de0103-5eb0-4909-9222-b4be6c1d1825,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
18,2024-08-03,744823,Groundout,field_out,True,687401,687792,Joey Ortiz,DJ Herz,0,7aff341a-140e-4817-acc0-2017212d0cd0,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-03,744823,Hit By Pitch,hit_by_pitch,False,668930,687792,Brice Turang,DJ Herz,0,365785cc-fe48-4f12-94aa-4e5c5dfa6092,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-03,744823,Lineout,field_out,True,694192,687792,Jackson Chourio,DJ Herz,0,5b664325-95f4-44c7-92f2-dfc1e42673ff,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-03,744823,Flyout,field_out,True,663368,687792,Blake Perkins,DJ Herz,0,56b2b5d3-033d-4b8e-90ac-3deb28522b79,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-03,744823,Home Run,home_run,False,671277,650644,Luis García Jr.,Aaron Civale,0,abe7253e-e93c-4d5e-a759-4fb4e0e1d899,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
23,2024-08-03,744823,Groundout,field_out,True,660688,650644,Keibert Ruiz,Aaron Civale,0,02881ce7-47cf-41fc-a925-f29adfba1426,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
24,2024-08-03,744823,Flyout,field_out,True,695578,650644,James Wood,Aaron Civale,0,c01024ea-d054-4f5f-95d2-ef89c781eec2,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
25,2024-08-03,744823,Strikeout,strikeout,True,663905,650644,Travis Blankenhorn,Aaron Civale,0,6af00438-0206-4727-8c66-44fc774f9293,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
26,2024-08-03,744823,Double,double,False,661388,687792,William Contreras,DJ Herz,0,97ec7908-5d7b-4e53-9771-d214c0ca3e05,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-03,744823,Strikeout,strikeout,True,642715,687792,Willy Adames,DJ Herz,0,a9dbfbb4-12ea-4167-a4d4-132a328400b5,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-03,744823,Groundout,field_out,True,596142,687792,Gary Sánchez,DJ Herz,0,a031719a-8046-4e1e-a03e-49b385715544,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-03,744823,Strikeout,strikeout,True,656555,687792,Rhys Hoskins,DJ Herz,0,de67bb3d-d3da-4859-9131-96e42a52dc61,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-03,744823,Single,single,False,669743,650644,Alex Call,Aaron Civale,0,c6bbcb6d-2012-4207-81d6-0ef14933903b,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
31,2024-08-03,744823,Single,single,False,696285,650644,Jacob Young,Aaron Civale,1,74a3b58c-b404-4702-8085-b8ac7980bff7,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,151.0,102.0,114.0,,,,0.093,0.172,,,-2.99,-0.87,,,91.9,,80.5,,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,105.0,102.0,109.0,69.0,94.0,84.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.311,0.021,0.155,0.79,-2.53,0.61,-1.21,88.0,85.6,92.6,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.357,0.429,0.25
