,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-06-17,746055,Strikeout,strikeout,True,691026,666129,Masyn Winn,Braxton Garrett,0,9e5b9769-5db1-47d2-97c7-bde475041ebb,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
1,2024-06-17,746055,Groundout,field_out,True,665877,666129,José Fermín,Braxton Garrett,0,4a82f02d-5d8d-46f8-bc45-f6e0ec21010a,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
2,2024-06-17,746055,Single,single,False,502671,666129,Paul Goldschmidt,Braxton Garrett,0,ec0cdf81-5da0-45e0-9a85-30c21ee4d6b1,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
3,2024-06-17,746055,Groundout,field_out,True,571448,666129,Nolan Arenado,Braxton Garrett,0,971120e4-62d4-4d09-82bf-56f452b50110,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
4,2024-06-17,746055,Single,single,False,665862,543243,Jazz Chisholm Jr.,Sonny Gray,0,80457401-5f6e-475e-905b-618fe79e3220,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,,,,,,,,,
5,2024-06-17,746055,Grounded Into DP,grounded_into_double_play,True,650559,543243,Bryan De La Cruz,Sonny Gray,1,5aa87fd2-d679-45db-838a-ee1e69fb0287,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,,,,,,,,,
6,2024-06-17,746055,Groundout,field_out,True,605137,543243,Josh Bell,Sonny Gray,0,5f16f420-1ab2-4388-b5a4-b24589b329cd,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,,,,,,,,,
7,2024-06-17,746055,Single,single,False,671056,666129,Iván Herrera,Braxton Garrett,0,c53be8fe-30a9-4161-b88a-95a5c4c4a0fe,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
8,2024-06-17,746055,Lineout,field_out,True,680977,666129,Brendan Donovan,Braxton Garrett,0,add82dc2-98af-4951-8d81-ecfd3214f0aa,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
9,2024-06-17,746055,Flyout,field_out,True,666185,666129,Dylan Carlson,Braxton Garrett,0,38a622f4-1e7b-4c68-aa43-ffc62b902b0b,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,98.0,105.0,95.0,0.333,0.141,0.092,0.265,0.044,0.124,0.36,1.96,0.94,-0.31,-1.73,-6.36,90.7,86.4,83.1,90.0,82.8,77.4,0.226,0.34,0.136,0.211,0.316,0.286,0.4,0.75,0.304,0.263,0.316,0.219,0.313,0.438,0.161,0.4,1.0,0.154,,,,,,,,,
