,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff
10,2024-06-11,746296,Groundout,field_out,True,669004,573186,MJ Melendez,Marcus Stroman,0,0e4e746a-8fe8-4602-aa00-1ae31ac5dea6,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
11,2024-06-11,746296,Flyout,field_out,True,650402,663903,Gleyber Torres,Brady Singer,0,acbc79e2-0f78-40ff-a7f1-70db2066d191,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-11,746296,Strikeout,strikeout,True,669224,663903,Austin Wells,Brady Singer,0,f4501772-cec2-45a9-87be-e30ff99f9358,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-11,746296,Strikeout,strikeout,True,665828,663903,Oswaldo Cabrera,Brady Singer,0,f28ede34-7756-4530-a65c-736279d57aa9,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-11,746296,Groundout,field_out,True,676369,573186,Nelson Velázquez,Marcus Stroman,0,fa3b1294-845d-4da6-ae50-9145d2bae730,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
15,2024-06-11,746296,Strikeout,strikeout,True,671221,573186,Drew Waters,Marcus Stroman,0,73c7e82e-5fd6-4531-8d2f-492943f76601,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
16,2024-06-11,746296,Groundout,field_out,True,679845,573186,Nick Loftin,Marcus Stroman,0,e47e7380-b046-4296-b60b-84835f289ac8,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
17,2024-06-11,746296,Lineout,field_out,True,683011,663903,Anthony Volpe,Brady Singer,0,591445db-5bc1-4aee-9e87-3b317e49fa42,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-11,746296,Groundout,field_out,True,665742,663903,Juan Soto,Brady Singer,0,3ca842a7-1cf8-4d6b-86c0-5e6ce5085b48,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-11,746296,Lineout,field_out,True,592450,663903,Aaron Judge,Brady Singer,0,0190bd4d-904d-48c2-b63e-3e473e48c0f1,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-11,746296,Groundout,field_out,True,664728,573186,Kyle Isbel,Marcus Stroman,0,2432fec6-29e8-41eb-ad9a-00fa3f9a675f,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
21,2024-06-11,746296,Single,single,False,672580,573186,Maikel Garcia,Marcus Stroman,0,7871e5eb-ff2f-405e-8695-96d0da259c59,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
22,2024-06-11,746296,Pop Out,field_out,True,677951,573186,Bobby Witt Jr.,Marcus Stroman,0,8823f04d-3a00-4227-b8c9-124d5951148b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
23,2024-06-11,746296,Groundout,field_out,True,686469,573186,Vinnie Pasquantino,Marcus Stroman,1,8521681c-6e7a-43c8-b6d8-2b4b5f6c758c,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
24,2024-06-11,746296,Single,single,False,657077,663903,Alex Verdugo,Brady Singer,0,00a392fc-b70c-42db-a297-ee2735c54054,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-11,746296,Hit By Pitch,hit_by_pitch,False,519317,663903,Giancarlo Stanton,Brady Singer,1,2bc96fd1-67e2-4c4a-9e5a-478ff2fe7676,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-11,746296,Groundout,field_out,True,519203,663903,Anthony Rizzo,Brady Singer,1,a73e83ae-9f64-43a7-9a34-8d3aa5753014,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-11,746296,Single,single,False,650402,663903,Gleyber Torres,Brady Singer,1,f7165de9-2b0b-49a1-8620-3db142581493,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-11,746296,Home Run,home_run,False,669224,663903,Austin Wells,Brady Singer,1,b41af503-ac12-4513-b170-24111080b57c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-11,746296,Strikeout,strikeout,True,665828,663903,Oswaldo Cabrera,Brady Singer,0,59b420d1-f165-4ac2-beaa-90db1408def5,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-11,746296,Strikeout,strikeout,True,683011,663903,Anthony Volpe,Brady Singer,0,3ceb2d23-7f1c-43f0-9f29-1177bef6407a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-11,746296,Flyout,field_out,True,521692,573186,Salvador Perez,Marcus Stroman,0,a0eb3256-1a40-4e1b-b35c-bbd884eaae88,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
32,2024-06-11,746296,Groundout,field_out,True,669004,573186,MJ Melendez,Marcus Stroman,0,418eb91c-6b6e-44ec-a41b-f25be3bb75f6,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,0.5,0.7,0.333,,,,92.0,80.0,90.0,107.0,98.0,97.0,82.0,99.0,94.0,0.192,0.105,0.128,0.65,1.17,-0.91,88.0,83.1,81.8,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.0,0.0,0.429
