,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-19,745294,Grounded Into DP,grounded_into_double_play,True,656305,686563,Matt Chapman,Jonathan Cannon,1,1aa5984d-873b-48a7-881e-2c141b9a6b6a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
11,2024-08-19,745294,Groundout,field_out,True,573262,686563,Mike Yastrzemski,Jonathan Cannon,0,d9882a76-09df-4316-ac5a-20cc045098e5,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
12,2024-08-19,745294,Double,double,False,666150,690986,Dominic Fletcher,Kyle Harrison,0,2ea16f72-bca4-4a76-b3d5-bc9843205d3b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-19,745294,Walk,walk,False,667452,690986,Corey Julks,Kyle Harrison,0,4ea8bec2-4ba2-4aad-93dc-35eab6361207,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-19,745294,Single,single,False,681460,690986,Brooks Baldwin,Kyle Harrison,1,2abb37a6-cd89-424a-9f06-4be35a87084c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-19,745294,Strikeout,strikeout,True,672820,690986,Lenyn Sosa,Kyle Harrison,0,9f3088c2-5ea3-489b-b1c8-ec75a92b15be,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-19,745294,Grounded Into DP,grounded_into_double_play,True,673357,690986,Luis Robert Jr.,Kyle Harrison,1,1e8f08d9-5b27-460f-ae35-9609ac8645ce,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-19,745294,Strikeout,strikeout,True,642731,686563,Thairo Estrada,Jonathan Cannon,0,f6c2127b-5f40-4942-814d-af235f45d43c,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
18,2024-08-19,745294,Lineout,field_out,True,687529,686563,Grant McCray,Jonathan Cannon,0,a80bfc99-2eb8-45ec-a705-0ae7f4dae9ec,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
19,2024-08-19,745294,Groundout,field_out,True,592200,686563,Curt Casali,Jonathan Cannon,0,4965e81d-1721-4ad5-af3e-3be52b89b8f6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
20,2024-08-19,745294,Single,single,False,683734,690986,Andrew Vaughn,Kyle Harrison,0,c999896a-db03-429b-a7e5-bee7651d9471,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-19,745294,Single,single,False,686676,690986,Korey Lee,Kyle Harrison,1,abfae4eb-06d1-458d-8701-3f29531a97bf,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-19,745294,Forceout,force_out,True,678246,690986,Miguel Vargas,Kyle Harrison,1,31f05673-614a-4f06-b7db-0114670a4fc1,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-19,745294,Pop Out,field_out,True,669222,690986,Nick Senzel,Kyle Harrison,0,b4fe9d31-db45-4126-90c3-5850dcb2152a,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-19,745294,Groundout,field_out,True,666150,690986,Dominic Fletcher,Kyle Harrison,0,6559ff2c-aaf7-466c-9c2a-dfea19bfaee4,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-19,745294,Flyout,field_out,True,666149,686563,Tyler Fitzgerald,Jonathan Cannon,0,57cf4a64-1ae4-4123-959c-8af143f7f30b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
26,2024-08-19,745294,Walk,walk,False,664774,686563,LaMonte Wade Jr.,Jonathan Cannon,0,0574fa4b-2ce9-4448-b3d7-671fbe6d8dfc,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
27,2024-08-19,745294,Lineout,field_out,True,671218,686563,Heliot Ramos,Jonathan Cannon,0,9d27dd0e-8c73-49cd-8c81-9d75880341a6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
28,2024-08-19,745294,Double,double,False,624424,686563,Michael Conforto,Jonathan Cannon,1,f9b5999f-dc63-406f-b207-a9a80e3d258f,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
29,2024-08-19,745294,Flyout,field_out,True,656305,686563,Matt Chapman,Jonathan Cannon,0,38356572-88c0-4e4f-81d5-9c6c8b5e8684,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,,,,74.0,102.0,95.0,117.0,100.0,107.0,0.099,0.22,,0.177,-3.29,-0.8,,-0.28,94.5,85.7,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,,,,,,,86.0,100.0,93.0,79.0,103.0,95.0,0.3,0.204,0.52,-0.33,90.1,93.3,0.315,0.5,0.117,0.243,0.414,0.288,0.246,0.431,0.196,,,,,,,,,
30,2024-08-19,745294,Strikeout,strikeout,True,667452,690986,Corey Julks,Kyle Harrison,0,a0937236-db1f-43d4-b3ac-3f56fec6d618,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-19,745294,Walk,walk,False,681460,690986,Brooks Baldwin,Kyle Harrison,0,0fe6722d-020d-49ed-b940-1dec5ed67040,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-19,745294,Pop Out,field_out,True,672820,690986,Lenyn Sosa,Kyle Harrison,1,59997e9a-3496-4896-bb36-a9e5c68180fa,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-19,745294,Single,single,False,673357,690986,Luis Robert Jr.,Kyle Harrison,1,814f7a3c-f623-4432-8471-15d4f7160ce2,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-19,745294,Groundout,field_out,True,683734,690986,Andrew Vaughn,Kyle Harrison,1,6e7932eb-2966-4efe-a915-1559d0338b34,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.22,4.78,121.2,98.0,89.0,92.0,0.792,8.51,3.03,8.73,1.26,0.98,0.283,0.334,0.147,0.351,0.432,70.0,96.0,88.0,86.0,94.0,94.0,97.0,100.0,92.0,93.0,107.0,97.0,0.58,0.003,0.22,0.197,0.36,-11.76,-0.07,-1.5,92.6,84.9,88.2,80.7,0.244,0.415,0.231,0.279,0.432,0.217,0.264,0.431,0.287,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
