,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-04-30,746968,Groundout,field_out,True,808982,681867,Jung Hoo Lee,Cooper Criswell,0,5cdf003a-7f72-4ec9-889c-f33842546eb7,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-30,746968,Flyout,field_out,True,664774,681867,LaMonte Wade Jr.,Cooper Criswell,0,9d477c1c-b8d8-45c7-a04f-42f76234db1c,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-30,746968,Pop Out,field_out,True,656305,681867,Matt Chapman,Cooper Criswell,0,8db2a0e9-3b76-4417-bcf8-7b9bc73cff88,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-30,746968,Single,single,False,680776,657277,Jarren Duran,Logan Webb,0,267c8f5f-4a43-44a2-b18d-14ae16000276,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,0.329,5.55,1.02,0.18,0.28,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.247,0.323,0.227,0.276,0.346,0.15,,,,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,
4,2024-04-30,746968,Grounded Into DP,grounded_into_double_play,True,646240,657277,Rafael Devers,Logan Webb,1,eefc7975-496d-45e9-bb9c-5a1f0b290eb5,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,0.329,5.55,1.02,0.18,0.28,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.247,0.323,0.227,0.276,0.346,0.15,,,,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,
5,2024-04-30,746968,Single,single,False,641933,657277,Tyler O'Neill,Logan Webb,0,8ff51cb4-78b5-4947-81d3-7ef276ab1782,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,0.329,5.55,1.02,0.18,0.28,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.247,0.323,0.227,0.276,0.346,0.15,,,,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,
6,2024-04-30,746968,Walk,walk,False,677800,657277,Wilyer Abreu,Logan Webb,1,c0a338fb-7c7d-419a-82d6-a2996445fd64,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,0.329,5.55,1.02,0.18,0.28,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.247,0.323,0.227,0.276,0.346,0.15,,,,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,
7,2024-04-30,746968,Single,single,False,608701,657277,Rob Refsnyder,Logan Webb,1,b4c62332-c0c3-4dde-ab68-138884a609f9,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,0.329,5.55,1.02,0.18,0.28,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.247,0.323,0.227,0.276,0.346,0.15,,,,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,
8,2024-04-30,746968,Flyout,field_out,True,665839,657277,Enmanuel Valdez,Logan Webb,0,7b548445-7c6b-457b-9ee7-4491e739a5d0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,0.329,5.55,1.02,0.18,0.28,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.247,0.323,0.227,0.276,0.346,0.15,,,,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,
9,2024-04-30,746968,Groundout,field_out,True,624424,681867,Michael Conforto,Cooper Criswell,0,60403fa8-5e73-4db3-beee-5be62d63d8be,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
