,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-04-27,746484,Forceout,force_out,True,679529,663903,Spencer Torkelson,Brady Singer,1,5353465f-7fa9-4cf7-bb8a-e56f5340ba21,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
11,2024-04-27,746484,Field Error,field_error,False,686681,663554,Michael Massey,Casey Mize,0,a94d248d-970a-4d9b-954c-210ffe19983f,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
12,2024-04-27,746484,Fielders Choice,fielders_choice,False,680118,663554,Dairon Blanco,Casey Mize,1,e3859dfa-9636-490e-aaef-dca0f4980102,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
13,2024-04-27,746484,Grounded Into DP,grounded_into_double_play,True,664728,663554,Kyle Isbel,Casey Mize,1,7e09c474-8f38-43a4-b460-471aada9adf7,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
14,2024-04-27,746484,Single,single,False,672580,663554,Maikel Garcia,Casey Mize,1,8ba3e2df-fa9a-4853-8d7b-be91909aff1d,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
15,2024-04-27,746484,Groundout,field_out,True,677951,663554,Bobby Witt Jr.,Casey Mize,1,9a72927e-590a-4bf4-a21f-3dac0f88cdd3,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
16,2024-04-27,746484,Walk,walk,False,690993,663903,Colt Keith,Brady Singer,0,d0e45f7c-2148-469a-9d9d-56d717012386,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
17,2024-04-27,746484,Triple,triple,False,656716,663903,Zach McKinstry,Brady Singer,1,5f886179-e34b-48b9-8783-2265da05e89d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
18,2024-04-27,746484,Groundout,field_out,True,595879,663903,Javier Báez,Brady Singer,0,b4b31b33-7fc5-4931-8f9a-a2dff2364c81,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
19,2024-04-27,746484,Groundout,field_out,True,668670,663903,Jake Rogers,Brady Singer,0,13e91df5-fc1b-499c-8b11-b15dfdbe4312,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
20,2024-04-27,746484,Strikeout,strikeout,True,682985,663903,Riley Greene,Brady Singer,0,47381cf8-a898-4030-9d95-016e249c8c9c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
21,2024-04-27,746484,Strikeout,strikeout,True,686469,663554,Vinnie Pasquantino,Casey Mize,0,3d89fad7-af33-4ed7-b920-114b0796fb50,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
22,2024-04-27,746484,Flyout,field_out,True,521692,663554,Salvador Perez,Casey Mize,0,be349f8f-4db7-42cb-8e70-4c807058ab70,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
23,2024-04-27,746484,Strikeout,strikeout,True,624428,663554,Adam Frazier,Casey Mize,0,f7c77079-5aa4-4e69-97ca-81de80d910eb,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
24,2024-04-27,746484,Strikeout,strikeout,True,592192,663903,Mark Canha,Brady Singer,0,af2c5173-3724-4c44-984c-72b87858df36,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
25,2024-04-27,746484,Single,single,False,672761,663903,Wenceel Pérez,Brady Singer,0,67c5e4e7-27fa-4cdc-822e-d88886c012f6,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
26,2024-04-27,746484,Strikeout,strikeout,True,681481,663903,Kerry Carpenter,Brady Singer,0,ad9e39e2-0b2b-4d33-9c6f-5865d99ee343,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
27,2024-04-27,746484,Strikeout,strikeout,True,679529,663903,Spencer Torkelson,Brady Singer,0,fac429a0-126e-4f57-b1ac-4f61442f4e5e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
28,2024-04-27,746484,Field Error,field_error,False,592669,663554,Hunter Renfroe,Casey Mize,0,1871f929-2efe-4e5a-8258-5c9ac48a6abc,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
29,2024-04-27,746484,Flyout,field_out,True,686681,663554,Michael Massey,Casey Mize,0,22e9b9f9-0a84-4848-bbe0-dd0c599b377e,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
30,2024-04-27,746484,Single,single,False,680118,663554,Dairon Blanco,Casey Mize,1,898a072e-7651-4fba-945f-72b74318a6fb,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
31,2024-04-27,746484,Groundout,field_out,True,664728,663554,Kyle Isbel,Casey Mize,1,f4f0e2b0-9039-4995-9ec5-c3939b2e135c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
32,2024-04-27,746484,Groundout,field_out,True,672580,663554,Maikel Garcia,Casey Mize,0,37135573-69d7-4d67-8f66-08c221178c2c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,
33,2024-04-27,746484,Groundout,field_out,True,690993,663903,Colt Keith,Brady Singer,0,09a6303c-5431-438b-be75-03c3811a8a4f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
34,2024-04-27,746484,Flyout,field_out,True,656716,663903,Zach McKinstry,Brady Singer,0,ac91ad49-024e-47fe-b299-f2cd5d210bdd,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
35,2024-04-27,746484,Single,single,False,595879,663903,Javier Báez,Brady Singer,0,e9da2851-4393-4f66-867e-8a3b328b42b4,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,,,,,,,0.382,0.137,,0.453,,-1.75,,0.62,0.21,,91.6,,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,,,,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,
