,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-06,745031,Groundout,field_out,True,514888,592351,Jose Altuve,Jon Gray,0,7737625b-8101-4379-8804-23722f1cdafc,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-06,745031,Strikeout,strikeout,True,670541,592351,Yordan Alvarez,Jon Gray,0,772b40bc-1c3b-4ecc-a0fa-fd6c4e2b3a3c,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-06,745031,Single,single,False,663656,592351,Kyle Tucker,Jon Gray,0,548205fc-1bf8-4ab2-8c80-834bc9acbf60,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-06,745031,Single,single,False,608324,592351,Alex Bregman,Jon Gray,1,744b5f1f-703d-4ae7-bc64-b905c81eb0ed,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-06,745031,Groundout,field_out,True,673237,592351,Yainer Diaz,Jon Gray,0,db4a4dda-f194-40e6-8945-9a9d738b6670,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-06,745031,Flyout,field_out,True,543760,641585,Marcus Semien,J.P. France,0,6281a2da-6db8-4e04-88f6-e413c2c5bfe5,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,0.294,0.03,0.193,0.227,-2.27,-21.61,0.32,0.58,92.2,82.3,78.5,74.2,0.375,0.563,0.151,0.5,1.375,0.3,0.095,0.238,0.297,0.2,0.2,0.381,77.0,104.0,103.0,69.0,95.0,96.0,0.017,0.238,-1.88,2.38,86.8,91.2,0.346,0.615,0.224,,,,,,,,,,,,,,,,,,
6,2024-04-06,745031,Groundout,field_out,True,608369,641585,Corey Seager,J.P. France,0,ed85fadf-5b13-43ce-9769-defac6828903,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,0.294,0.03,0.193,0.227,-2.27,-21.61,0.32,0.58,92.2,82.3,78.5,74.2,0.375,0.563,0.151,0.5,1.375,0.3,0.095,0.238,0.297,0.2,0.2,0.381,77.0,104.0,103.0,69.0,95.0,96.0,0.017,0.238,-1.88,2.38,86.8,91.2,0.346,0.615,0.224,,,,,,,,,,,,,,,,,,
7,2024-04-06,745031,Single,single,False,694671,641585,Wyatt Langford,J.P. France,0,80628a9c-2751-4aeb-adb6-2f98cafaaf5b,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,0.294,0.03,0.193,0.227,-2.27,-21.61,0.32,0.58,92.2,82.3,78.5,74.2,0.375,0.563,0.151,0.5,1.375,0.3,0.095,0.238,0.297,0.2,0.2,0.381,77.0,104.0,103.0,69.0,95.0,96.0,0.017,0.238,-1.88,2.38,86.8,91.2,0.346,0.615,0.224,,,,,,,,,,,,,,,,,,
8,2024-04-06,745031,Strikeout,strikeout,True,666969,641585,Adolis García,J.P. France,0,9e184127-9287-471b-b539-a7028f03a23e,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,0.294,0.03,0.193,0.227,-2.27,-21.61,0.32,0.58,92.2,82.3,78.5,74.2,0.375,0.563,0.151,0.5,1.375,0.3,0.095,0.238,0.297,0.2,0.2,0.381,77.0,104.0,103.0,69.0,95.0,96.0,0.017,0.238,-1.88,2.38,86.8,91.2,0.346,0.615,0.224,,,,,,,,,,,,,,,,,,
9,2024-04-06,745031,Strikeout,strikeout,True,676801,592351,Chas McCormick,Jon Gray,0,f185ada8-da9f-48b4-b043-40c298e18734,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
