,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-22,744988,Strikeout,strikeout,True,673357,547179,Luis Robert Jr.,Michael Lorenzen,0,09fd5399-b000-4474-a226-11ae79b19521,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.53,4.75,97.0,97.0,95.0,95.0,0.799,6.77,4.27,6.87,1.3,1.07,0.229,0.384,0.192,0.339,0.407,94.0,101.0,99.0,101.0,90.0,95.0,88.0,95.0,90.0,83.0,102.0,94.0,126.0,99.0,108.0,94.0,94.0,93.0,0.207,0.273,0.11,0.149,0.071,0.191,1.16,0.27,-0.71,-1.83,0.95,1.76,94.0,90.1,84.7,93.7,84.4,81.7,0.308,0.484,0.066,0.145,0.277,0.19,0.139,0.208,0.358,0.214,0.524,0.244,0.125,0.5,0.16,0.1,0.1,0.406,,,,,,,,,,,,,,,
1,2024-07-22,744988,Strikeout,strikeout,True,643217,547179,Andrew Benintendi,Michael Lorenzen,0,052932e0-5443-4c46-9504-c6a7898442c7,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.53,4.75,97.0,97.0,95.0,95.0,0.799,6.77,4.27,6.87,1.3,1.07,0.229,0.384,0.192,0.339,0.407,94.0,101.0,99.0,101.0,90.0,95.0,88.0,95.0,90.0,83.0,102.0,94.0,126.0,99.0,108.0,94.0,94.0,93.0,0.207,0.273,0.11,0.149,0.071,0.191,1.16,0.27,-0.71,-1.83,0.95,1.76,94.0,90.1,84.7,93.7,84.4,81.7,0.308,0.484,0.066,0.145,0.277,0.19,0.139,0.208,0.358,0.214,0.524,0.244,0.125,0.5,0.16,0.1,0.1,0.406,,,,,,,,,,,,,,,
2,2024-07-22,744988,Home Run,home_run,False,502054,547179,Tommy Pham,Michael Lorenzen,0,da1fd8fe-105e-4d34-bd2d-5efb9f6d619d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.53,4.75,97.0,97.0,95.0,95.0,0.799,6.77,4.27,6.87,1.3,1.07,0.229,0.384,0.192,0.339,0.407,94.0,101.0,99.0,101.0,90.0,95.0,88.0,95.0,90.0,83.0,102.0,94.0,126.0,99.0,108.0,94.0,94.0,93.0,0.207,0.273,0.11,0.149,0.071,0.191,1.16,0.27,-0.71,-1.83,0.95,1.76,94.0,90.1,84.7,93.7,84.4,81.7,0.308,0.484,0.066,0.145,0.277,0.19,0.139,0.208,0.358,0.214,0.524,0.244,0.125,0.5,0.16,0.1,0.1,0.406,,,,,,,,,,,,,,,
3,2024-07-22,744988,Single,single,False,683734,547179,Andrew Vaughn,Michael Lorenzen,0,238a81d0-f951-491c-918c-0f5cee367bc6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.53,4.75,97.0,97.0,95.0,95.0,0.799,6.77,4.27,6.87,1.3,1.07,0.229,0.384,0.192,0.339,0.407,94.0,101.0,99.0,101.0,90.0,95.0,88.0,95.0,90.0,83.0,102.0,94.0,126.0,99.0,108.0,94.0,94.0,93.0,0.207,0.273,0.11,0.149,0.071,0.191,1.16,0.27,-0.71,-1.83,0.95,1.76,94.0,90.1,84.7,93.7,84.4,81.7,0.308,0.484,0.066,0.145,0.277,0.19,0.139,0.208,0.358,0.214,0.524,0.244,0.125,0.5,0.16,0.1,0.1,0.406,,,,,,,,,,,,,,,
4,2024-07-22,744988,Lineout,field_out,True,657757,547179,Gavin Sheets,Michael Lorenzen,0,5d3afd61-9fb7-49c6-9f42-d188ef16ec8b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.53,4.75,97.0,97.0,95.0,95.0,0.799,6.77,4.27,6.87,1.3,1.07,0.229,0.384,0.192,0.339,0.407,94.0,101.0,99.0,101.0,90.0,95.0,88.0,95.0,90.0,83.0,102.0,94.0,126.0,99.0,108.0,94.0,94.0,93.0,0.207,0.273,0.11,0.149,0.071,0.191,1.16,0.27,-0.71,-1.83,0.95,1.76,94.0,90.1,84.7,93.7,84.4,81.7,0.308,0.484,0.066,0.145,0.277,0.19,0.139,0.208,0.358,0.214,0.524,0.244,0.125,0.5,0.16,0.1,0.1,0.406,,,,,,,,,,,,,,,
5,2024-07-22,744988,Groundout,field_out,True,543760,607200,Marcus Semien,Erick Fedde,0,2b18eb2d-0d83-41d9-8c35-287ac08d6d03,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.98,3.65,117.2,105.0,92.0,100.0,0.803,7.95,2.45,7.57,0.99,1.2,0.262,0.366,0.183,0.305,0.395,86.0,112.0,108.0,,,,59.0,103.0,102.0,79.0,106.0,93.0,126.0,101.0,106.0,79.0,105.0,97.0,0.302,0.001,0.304,0.2,,0.193,-1.88,0.83,0.83,0.85,,0.17,94.1,90.1,87.8,93.1,83.6,,0.237,0.345,0.207,,,,0.217,0.293,0.142,0.246,0.431,0.253,0.169,0.349,0.265,,,,,,,,,,,,,,,,,,
6,2024-07-22,744988,Strikeout,strikeout,True,608369,607200,Corey Seager,Erick Fedde,0,0334b20c-3654-44b4-bd28-a6cef34ce852,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.98,3.65,117.2,105.0,92.0,100.0,0.803,7.95,2.45,7.57,0.99,1.2,0.262,0.366,0.183,0.305,0.395,86.0,112.0,108.0,,,,59.0,103.0,102.0,79.0,106.0,93.0,126.0,101.0,106.0,79.0,105.0,97.0,0.302,0.001,0.304,0.2,,0.193,-1.88,0.83,0.83,0.85,,0.17,94.1,90.1,87.8,93.1,83.6,,0.237,0.345,0.207,,,,0.217,0.293,0.142,0.246,0.431,0.253,0.169,0.349,0.265,,,,,,,,,,,,,,,,,,
7,2024-07-22,744988,Walk,walk,False,669701,607200,Josh Smith,Erick Fedde,0,81d1cc89-e447-41d4-80d9-7e82a4131f9b,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.98,3.65,117.2,105.0,92.0,100.0,0.803,7.95,2.45,7.57,0.99,1.2,0.262,0.366,0.183,0.305,0.395,86.0,112.0,108.0,,,,59.0,103.0,102.0,79.0,106.0,93.0,126.0,101.0,106.0,79.0,105.0,97.0,0.302,0.001,0.304,0.2,,0.193,-1.88,0.83,0.83,0.85,,0.17,94.1,90.1,87.8,93.1,83.6,,0.237,0.345,0.207,,,,0.217,0.293,0.142,0.246,0.431,0.253,0.169,0.349,0.265,,,,,,,,,,,,,,,,,,
8,2024-07-22,744988,Flyout,field_out,True,694671,607200,Wyatt Langford,Erick Fedde,0,a899ae12-7a8f-496e-a777-ba95f21bd79f,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.98,3.65,117.2,105.0,92.0,100.0,0.803,7.95,2.45,7.57,0.99,1.2,0.262,0.366,0.183,0.305,0.395,86.0,112.0,108.0,,,,59.0,103.0,102.0,79.0,106.0,93.0,126.0,101.0,106.0,79.0,105.0,97.0,0.302,0.001,0.304,0.2,,0.193,-1.88,0.83,0.83,0.85,,0.17,94.1,90.1,87.8,93.1,83.6,,0.237,0.345,0.207,,,,0.217,0.293,0.142,0.246,0.431,0.253,0.169,0.349,0.265,,,,,,,,,,,,,,,,,,
9,2024-07-22,744988,Pop Out,field_out,True,657557,547179,Paul DeJong,Michael Lorenzen,0,27bc093b-5039-4061-bd82-83b8a3af72e7,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.53,4.75,97.0,97.0,95.0,95.0,0.799,6.77,4.27,6.87,1.3,1.07,0.229,0.384,0.192,0.339,0.407,94.0,101.0,99.0,101.0,90.0,95.0,88.0,95.0,90.0,83.0,102.0,94.0,126.0,99.0,108.0,94.0,94.0,93.0,0.207,0.273,0.11,0.149,0.071,0.191,1.16,0.27,-0.71,-1.83,0.95,1.76,94.0,90.1,84.7,93.7,84.4,81.7,0.308,0.484,0.066,0.145,0.277,0.19,0.139,0.208,0.358,0.214,0.524,0.244,0.125,0.5,0.16,0.1,0.1,0.406,,,,,,,,,,,,,,,
