,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
10,2024-04-13,746656,Walk,walk,False,657077,471911,Alex Verdugo,Carlos Carrasco,0,bec6db14-3ea9-4b84-9647-11912a5c0aaa,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-13,746656,Walk,walk,False,665828,471911,Oswaldo Cabrera,Carlos Carrasco,1,a92047be-6fe2-4ffc-9136-8a048065db16,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-13,746656,Single,single,False,624431,471911,Jose Trevino,Carlos Carrasco,1,1a9aaf01-40a2-4774-93f2-46f0e750f7be,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-13,746656,Grounded Into DP,grounded_into_double_play,True,663757,471911,Trent Grisham,Carlos Carrasco,1,5cb9343a-ebcd-4788-924c-06a2f9cbb70c,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-13,746656,Groundout,field_out,True,683011,471911,Anthony Volpe,Carlos Carrasco,0,1c6a2ff5-3e7d-480b-b30b-2c2f8f48f3f8,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-13,746656,Pop Out,field_out,True,686823,657376,Will Brennan,Clarke Schmidt,0,456956a9-7c51-47d5-bb0f-378c8163c60e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
16,2024-04-13,746656,Walk,walk,False,666310,657376,Bo Naylor,Clarke Schmidt,0,2a88c96b-5acf-403d-b188-01af797c9b58,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
17,2024-04-13,746656,Strikeout,strikeout,True,664314,657376,Estevan Florial,Clarke Schmidt,0,9107d038-d3af-4656-a9f9-5942c0c75c97,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
18,2024-04-13,746656,Caught Stealing 2B,caught_stealing_2b,True,677587,657376,Brayan Rocchio,Clarke Schmidt,0,7342af2e-9a66-485b-a44f-a5e8640557c3,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
19,2024-04-13,746656,Walk,walk,False,665742,471911,Juan Soto,Carlos Carrasco,0,e85ce7bf-f55a-4ca2-8d91-1c9e11c92e47,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-13,746656,Double Play,double_play,True,592450,471911,Aaron Judge,Carlos Carrasco,1,5fcf75ec-84b5-4819-a59f-5b0bd63c32d1,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-13,746656,Flyout,field_out,True,519203,471911,Anthony Rizzo,Carlos Carrasco,0,9d0d27d3-aa3a-4a2f-a3a1-2d503d8ccbdd,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-13,746656,Strikeout,strikeout,True,677587,657376,Brayan Rocchio,Clarke Schmidt,0,8431616e-8aa2-44df-8606-82553f7773c7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
23,2024-04-13,746656,Strikeout,strikeout,True,680757,657376,Steven Kwan,Clarke Schmidt,0,ed5255a6-a798-41b9-a12e-70c0b5aee726,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
24,2024-04-13,746656,Strikeout,strikeout,True,665926,657376,Andrés Giménez,Clarke Schmidt,0,fb938c83-81c6-4cce-96bc-ef73ec7f0ac1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
25,2024-04-13,746656,Single,single,False,650402,471911,Gleyber Torres,Carlos Carrasco,0,4ecb6b74-379e-4df3-bc2e-ab8e689d3e18,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-13,746656,Double,double,False,657077,471911,Alex Verdugo,Carlos Carrasco,1,a6d25ae5-29a1-44de-bf71-398e784dc32e,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-13,746656,Strikeout,strikeout,True,665828,471911,Oswaldo Cabrera,Carlos Carrasco,0,3ccadad5-de9a-4e65-a038-b6ea2220f7a6,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-13,746656,Walk,walk,False,624431,471911,Jose Trevino,Carlos Carrasco,0,eb2b594b-b8fd-428e-864a-f21133f1ea0e,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-13,746656,Grounded Into DP,grounded_into_double_play,True,663757,471911,Trent Grisham,Carlos Carrasco,1,ac3799ca-25cb-4d58-b0f0-717fca111cb9,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,106.0,102.0,105.0,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,0.19,0.243,0.283,0.062,0.222,-2.15,-1.29,-0.69,2.26,0.06,91.5,86.7,91.1,83.1,80.4,0.2,0.267,0.37,0.212,0.362,0.276,0.387,0.653,0.137,0.295,0.541,0.123,0.059,0.176,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-13,746656,Pop Out,field_out,True,608070,657376,José Ramírez,Clarke Schmidt,0,aabc28ad-5f92-496c-94ed-516878352a58,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
31,2024-04-13,746656,Walk,walk,False,647304,657376,Josh Naylor,Clarke Schmidt,0,b2f58925-cb5d-4724-b285-27f882123b9c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,102.0,0.215,,0.239,,0.009,,-0.42,1.58,,-13.06,,87.1,94.2,85.3,,0.196,0.283,0.319,0.667,1.0,0.0,,,,0.233,0.488,0.212,0.146,0.22,0.346,152.0,100.0,112.0,106.0,106.0,103.0,0.356,0.181,0.6,0.69,92.4,83.9,0.256,0.372,0.325,,,,,,,,,,,,
