,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
42,2024-10-17,775303,Strikeout,strikeout,True,681624,676130,Andy Pages,José Buttó,0,797ff948-d7da-4489-b872-877334789458,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,,,,107.0,93.0,94.0,83.0,81.0,79.0,0.23,0.315,,0.22,2.14,1.41,,0.06,94.2,87.1,93.5,,0.179,0.304,0.161,,,,0.157,0.2,0.319,0.156,0.312,0.426,,,,100.0,88.0,94.0,,,,,,,,,0.235,,,1.14,,,84.0,,,,,,,0.192,0.346,0.426,0.176,0.235,0.262
43,2024-10-17,775303,Hit By Pitch,hit_by_pitch,False,682626,808967,Francisco Alvarez,Yoshinobu Yamamoto,0,d48c5cb4-5656-46ab-9353-d3b660577aa6,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,,,,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,0.029,0.404,0.231,,0.77,-1.65,1.14,,95.5,,94.9,78.0,0.364,0.545,0.13,0.214,0.371,0.333,0.262,0.413,0.176,,,,,,,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.061,0.242,0.033,0.28,0.25,0.53,91.5,90.2,86.3,0.17,0.266,0.386,0.35,0.55,0.2,0.158,0.211,0.357,,,
44,2024-10-17,775303,Strikeout,strikeout,True,596019,808967,Francisco Lindor,Yoshinobu Yamamoto,0,641b22bc-ea69-4b7e-b1f0-04a8578dfffa,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,,,,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,0.029,0.404,0.231,,0.77,-1.65,1.14,,95.5,,94.9,78.0,0.364,0.545,0.13,0.214,0.371,0.333,0.262,0.413,0.176,,,,,,,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.061,0.242,0.033,0.28,0.25,0.53,91.5,90.2,86.3,0.17,0.266,0.386,0.35,0.55,0.2,0.158,0.211,0.357,,,
45,2024-10-17,775303,Strikeout,strikeout,True,668901,623465,Mark Vientos,Evan Phillips,0,28bf5d7a-29d3-418f-8748-c51e810b51af,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
46,2024-10-17,775303,Forceout,force_out,True,624413,623465,Pete Alonso,Evan Phillips,1,d9d8ec95-66c4-4f2e-a614-4aa40dc733fa,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
47,2024-10-17,775303,Flyout,field_out,True,621035,676130,Chris Taylor,José Buttó,0,5f1a7d99-aa25-4715-8537-7cbf86852163,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,,,,107.0,93.0,94.0,83.0,81.0,79.0,0.23,0.315,,0.22,2.14,1.41,,0.06,94.2,87.1,93.5,,0.179,0.304,0.161,,,,0.157,0.2,0.319,0.156,0.312,0.426,,,,100.0,88.0,94.0,,,,,,,,,0.235,,,1.14,,,84.0,,,,,,,0.192,0.346,0.426,0.176,0.235,0.262
48,2024-10-17,775303,Walk,walk,False,660271,676130,Shohei Ohtani,José Buttó,0,c2399786-cc1f-468b-beef-78e388b37206,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,,,,107.0,93.0,94.0,83.0,81.0,79.0,0.23,0.315,,0.22,2.14,1.41,,0.06,94.2,87.1,93.5,,0.179,0.304,0.161,,,,0.157,0.2,0.319,0.156,0.312,0.426,,,,100.0,88.0,94.0,,,,,,,,,0.235,,,1.14,,,84.0,,,,,,,0.192,0.346,0.426,0.176,0.235,0.262
49,2024-10-17,775303,Home Run,home_run,False,605141,664208,Mookie Betts,Phil Maton,1,a5cfa2b9-902d-43bc-86f2-48aa3daa7ed8,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
50,2024-10-17,775303,Walk,walk,False,606192,664208,Teoscar Hernández,Phil Maton,0,9ed47563-b135-47a3-b02a-9a9abd837c99,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
51,2024-10-17,775303,Forceout,force_out,True,669242,664208,Tommy Edman,Phil Maton,1,68e10dbc-e865-4b03-917c-e252f43c0328,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
52,2024-10-17,775303,Strikeout,strikeout,True,571771,664208,Enrique Hernández,Phil Maton,0,13896d7c-a760-4b5d-84b9-0084c0c14201,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
53,2024-10-17,775303,Single,single,False,607043,623465,Brandon Nimmo,Evan Phillips,0,f03e2afc-02d3-46be-84f6-8dac6be1cc41,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
54,2024-10-17,775303,Single,single,False,516782,623465,Starling Marte,Evan Phillips,1,d4b8654e-f933-469b-8a76-435da5502a91,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
55,2024-10-17,775303,Walk,walk,False,502110,623465,J.D. Martinez,Evan Phillips,1,f942122a-0f6e-4b6a-bcb1-353586ba7bd5,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
56,2024-10-17,775303,Strikeout,strikeout,True,578428,623465,Jose Iglesias,Evan Phillips,0,c682e0fd-dd45-4d37-9490-5a068e6b3768,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
57,2024-10-17,775303,Flyout,field_out,True,643446,623465,Jeff McNeil,Evan Phillips,0,5a8da8c5-f1de-4add-bfc3-6201fbf96029,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.29,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,,,,114.0,105.0,105.0,97.0,94.0,100.0,0.101,0.365,,,1.48,-1.91,,,96.2,,95.7,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,142.0,104.0,116.0,100.0,96.0,93.0,,,,0.147,,0.386,0.15,,-0.08,92.8,,85.0,,,,0.265,0.471,0.151,,,,0.198,0.337,0.306
58,2024-10-17,775303,Flyout,field_out,True,608385,595014,Jesse Winker,Blake Treinen,0,c20c3767-d26f-4676-b3ea-322e52b3d33c,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,1.93,2.41,46.2,101.0,92.0,104.0,0.745,10.8,2.12,6.36,0.96,1.13,0.252,0.435,0.165,0.296,0.419,,,,,,,71.0,105.0,100.0,78.0,103.0,104.0,0.342,0.111,,,-0.66,-0.03,,,94.3,,94.6,,0.222,0.365,0.151,,,,0.25,0.438,0.114,,,,,,,134.0,100.0,109.0,35.0,102.0,100.0,,,,0.161,,0.385,-0.95,,2.58,90.8,,83.9,,,,0.375,0.875,0.212,,,,0.12,0.173,0.492
59,2024-10-17,775303,Single,single,False,571970,664208,Max Muncy,Phil Maton,0,044edae6-22f7-47b7-b764-1b83df5e5c24,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
60,2024-10-17,775303,Strikeout,strikeout,True,669257,664208,Will Smith,Phil Maton,0,4c9dc82b-c284-4813-b2e6-6f461d6cfc9f,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
61,2024-10-17,775303,Hit By Pitch,hit_by_pitch,False,681624,664208,Andy Pages,Phil Maton,1,6019e7e7-6ce8-4434-b570-ad1a3a28c67f,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
62,2024-10-17,775303,Strikeout,strikeout,True,621035,664208,Chris Taylor,Phil Maton,0,8f972e47-7e7b-411b-bee0-2eb99f60fc53,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.66,4.31,64.0,95.0,93.0,101.0,0.752,8.44,3.38,6.61,0.98,1.31,0.192,0.477,0.192,0.314,0.405,,,,91.0,96.0,109.0,,,,55.0,102.0,95.0,0.093,,0.288,,,2.29,-0.06,,,,87.5,74.7,0.211,0.211,0.15,0.16,0.272,0.335,,,,,,,,,,141.0,92.0,101.0,75.0,94.0,95.0,,,,0.354,,0.264,1.44,,-0.57,88.7,,81.6,,,,0.174,0.217,0.28,0.2,0.8,0.118,0.298,0.614,0.212
63,2024-10-17,775303,Groundout,field_out,True,660271,664849,Shohei Ohtani,Danny Young,0,65d36141-2bfb-47ae-bd78-8cf227cfe24a,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
64,2024-10-17,775303,Single,single,False,596019,595014,Francisco Lindor,Blake Treinen,0,93c4cf2e-988f-45c4-9d93-3832ba188c9e,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,1.93,2.41,46.2,101.0,92.0,104.0,0.745,10.8,2.12,6.36,0.96,1.13,0.252,0.435,0.165,0.296,0.419,,,,,,,71.0,105.0,100.0,78.0,103.0,104.0,0.342,0.111,,,-0.66,-0.03,,,94.3,,94.6,,0.222,0.365,0.151,,,,0.25,0.438,0.114,,,,,,,134.0,100.0,109.0,35.0,102.0,100.0,,,,0.161,,0.385,-0.95,,2.58,90.8,,83.9,,,,0.375,0.875,0.212,,,,0.12,0.173,0.492
65,2024-10-17,775303,Forceout,force_out,True,668901,595014,Mark Vientos,Blake Treinen,1,e3747e74-c5fe-4b63-8af2-f831c50b616a,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,1.93,2.41,46.2,101.0,92.0,104.0,0.745,10.8,2.12,6.36,0.96,1.13,0.252,0.435,0.165,0.296,0.419,,,,,,,71.0,105.0,100.0,78.0,103.0,104.0,0.342,0.111,,,-0.66,-0.03,,,94.3,,94.6,,0.222,0.365,0.151,,,,0.25,0.438,0.114,,,,,,,134.0,100.0,109.0,35.0,102.0,100.0,,,,0.161,,0.385,-0.95,,2.58,90.8,,83.9,,,,0.375,0.875,0.212,,,,0.12,0.173,0.492
66,2024-10-17,775303,Strikeout,strikeout,True,624413,595014,Pete Alonso,Blake Treinen,0,7f60b61b-8903-4430-a737-4d78aaa0aecc,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,1.93,2.41,46.2,101.0,92.0,104.0,0.745,10.8,2.12,6.36,0.96,1.13,0.252,0.435,0.165,0.296,0.419,,,,,,,71.0,105.0,100.0,78.0,103.0,104.0,0.342,0.111,,,-0.66,-0.03,,,94.3,,94.6,,0.222,0.365,0.151,,,,0.25,0.438,0.114,,,,,,,134.0,100.0,109.0,35.0,102.0,100.0,,,,0.161,,0.385,-0.95,,2.58,90.8,,83.9,,,,0.375,0.875,0.212,,,,0.12,0.173,0.492
67,2024-10-17,775303,Single,single,False,607043,595014,Brandon Nimmo,Blake Treinen,1,a1995a58-681e-4305-a017-61c51f687b4b,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,1.93,2.41,46.2,101.0,92.0,104.0,0.745,10.8,2.12,6.36,0.96,1.13,0.252,0.435,0.165,0.296,0.419,,,,,,,71.0,105.0,100.0,78.0,103.0,104.0,0.342,0.111,,,-0.66,-0.03,,,94.3,,94.6,,0.222,0.365,0.151,,,,0.25,0.438,0.114,,,,,,,134.0,100.0,109.0,35.0,102.0,100.0,,,,0.161,,0.385,-0.95,,2.58,90.8,,83.9,,,,0.375,0.875,0.212,,,,0.12,0.173,0.492
68,2024-10-17,775303,Flyout,field_out,True,516782,595014,Starling Marte,Blake Treinen,0,b7c7b96f-87a1-483e-b701-375fcaa2c415,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,1.93,2.41,46.2,101.0,92.0,104.0,0.745,10.8,2.12,6.36,0.96,1.13,0.252,0.435,0.165,0.296,0.419,,,,,,,71.0,105.0,100.0,78.0,103.0,104.0,0.342,0.111,,,-0.66,-0.03,,,94.3,,94.6,,0.222,0.365,0.151,,,,0.25,0.438,0.114,,,,,,,134.0,100.0,109.0,35.0,102.0,100.0,,,,0.161,,0.385,-0.95,,2.58,90.8,,83.9,,,,0.375,0.875,0.212,,,,0.12,0.173,0.492
69,2024-10-17,775303,Single,single,False,605141,664849,Mookie Betts,Danny Young,0,5e0ee113-983a-49d0-8d91-672bc0f98c17,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
70,2024-10-17,775303,Walk,walk,False,606192,664849,Teoscar Hernández,Danny Young,1,45e1e10d-c841-4e15-98e5-369bd78a8f60,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
71,2024-10-17,775303,Double,double,False,669242,664849,Tommy Edman,Danny Young,1,6be2fb51-5e13-4f7c-85c1-04556f29d7b4,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
72,2024-10-17,775303,Single,single,False,571771,664849,Enrique Hernández,Danny Young,1,fae5e71f-8e40-4787-a98b-25c1c3b59354,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
73,2024-10-17,775303,Strikeout,strikeout,True,571970,664849,Max Muncy,Danny Young,0,504c081e-0e36-4aa3-88a8-bd813d2a1da2,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
74,2024-10-17,775303,Single,single,False,669257,664849,Will Smith,Danny Young,1,18d24c22-cf32-4438-8e0c-153a4e2eceae,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
75,2024-10-17,775303,Flyout,field_out,True,681624,664849,Andy Pages,Danny Young,1,1a97fcec-05ad-4517-9492-5b87ec0021ab,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
76,2024-10-17,775303,Walk,walk,False,621035,664849,Chris Taylor,Danny Young,1,e6e98605-b8aa-4f37-bf03-614827ae8e7a,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
77,2024-10-17,775303,Strikeout,strikeout,True,660271,664849,Shohei Ohtani,Danny Young,0,6b50e693-6072-4329-a95e-c0d34779b781,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
78,2024-10-17,775303,Walk,walk,False,502110,683618,J.D. Martinez,Edgardo Henriquez,0,ad9933da-987b-4b86-a504-6a4d394cb888,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
79,2024-10-17,775303,Pop Out,field_out,True,578428,683618,Jose Iglesias,Edgardo Henriquez,0,be89070e-c8b1-4fe8-91fe-1d7174acc422,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
