,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
0,2024-06-07,745655,Strikeout,strikeout,True,676914,663687,Davis Schneider,Hogan Harris,0,27b6f3cc-38cc-473e-8087-28cf44fb6dad,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-07,745655,Groundout,field_out,True,457759,663687,Justin Turner,Hogan Harris,0,888ddc6d-8186-43dc-a142-653654af0db9,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-07,745655,Groundout,field_out,True,665489,663687,Vladimir Guerrero Jr.,Hogan Harris,0,9a76a3ae-ed17-47b5-87e1-0f3dfe82f5f7,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-07,745655,Pop Out,field_out,True,647351,605135,Abraham Toro,Chris Bassitt,0,68e57505-7c77-4ef2-a4d6-a33af274c97d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.193,0.281,0.282,0.25,0.45,0.098,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
4,2024-06-07,745655,Strikeout,strikeout,True,609280,605135,Miguel Andujar,Chris Bassitt,0,70c2adcb-26e2-489c-be9b-ed09cb0a279e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.193,0.281,0.282,0.25,0.45,0.098,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
5,2024-06-07,745655,Flyout,field_out,True,668709,605135,JJ Bleday,Chris Bassitt,0,4e48ecec-e7cf-4bfe-ab03-9c9b1307670e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.193,0.281,0.282,0.25,0.45,0.098,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
6,2024-06-07,745655,Flyout,field_out,True,666182,663687,Bo Bichette,Hogan Harris,0,d4b8fcda-3d8a-472f-a752-2aadfb53433f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-07,745655,Groundout,field_out,True,543807,663687,George Springer,Hogan Harris,0,f75262a3-7583-48db-8880-468efc6c7e7a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-07,745655,Flyout,field_out,True,672386,663687,Alejandro Kirk,Hogan Harris,0,44626983-d1a7-4f0c-b844-3636577a0345,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-07,745655,Single,single,False,667670,605135,Brent Rooker,Chris Bassitt,0,371a0e97-2a88-4001-9247-92d0341973d4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,106.0,88.0,100.0,65.0,106.0,96.0,123.0,97.0,108.0,0.03,0.108,0.145,0.053,-2.99,-0.29,0.47,-0.92,92.7,84.5,77.5,70.8,0.25,0.5,0.286,0.333,0.556,0.138,0.193,0.281,0.282,0.25,0.45,0.098,95.0,104.0,99.0,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.202,0.049,0.96,-2.41,0.24,89.7,83.9,92.6,0.337,0.412,0.111,0.152,0.253,0.271,0.28,0.32,0.171
