,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff
10,2024-07-27,747006,Strikeout,strikeout,True,673490,665152,Ha-Seong Kim,Dean Kremer,0,53ad0b6b-ae14-453f-875f-533b5445155b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
11,2024-07-27,747006,Field Error,field_error,False,543309,665152,Kyle Higashioka,Dean Kremer,1,23554bc1-9025-41e5-96c7-dd94f59b19f0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
12,2024-07-27,747006,Groundout,field_out,True,650333,665152,Luis Arraez,Dean Kremer,0,71043aeb-34b5-429f-9344-81823c6e5b8d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
13,2024-07-27,747006,Pop Out,field_out,True,656811,650633,Ryan O'Hearn,Michael King,0,9905a187-3658-4673-9f4d-36e0549a13d5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
14,2024-07-27,747006,Strikeout,strikeout,True,677008,650633,Heston Kjerstad,Michael King,0,4c6d65a5-8f51-4285-86b2-6c297b3e04e5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
15,2024-07-27,747006,Flyout,field_out,True,681297,650633,Colton Cowser,Michael King,0,039e138e-7c5c-4cdc-b969-b5d25d673303,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
16,2024-07-27,747006,Walk,walk,False,595777,665152,Jurickson Profar,Dean Kremer,0,1a25be20-59bf-48f1-ba8f-26f514554d96,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
17,2024-07-27,747006,Strikeout,strikeout,True,630105,665152,Jake Cronenworth,Dean Kremer,0,76a02bff-dd07-4a95-98fc-3ea0b5568e84,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
18,2024-07-27,747006,Single,single,False,592518,665152,Manny Machado,Dean Kremer,1,c2f79242-c2fc-4867-aee1-279795d6dfa1,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
19,2024-07-27,747006,Double,double,False,593428,665152,Xander Bogaerts,Dean Kremer,1,e5b75fcf-6953-4a3d-8917-b6e3060f560d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
20,2024-07-27,747006,Fielders Choice Out,fielders_choice_out,True,701538,665152,Jackson Merrill,Dean Kremer,1,296a82fb-188b-48f6-b528-9c5c274b275b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
21,2024-07-27,747006,Strikeout,strikeout,True,444482,665152,David Peralta,Dean Kremer,0,d9882544-c64f-43ed-8e92-d4d5f154bc3b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
22,2024-07-27,747006,Bunt Groundout,field_out,True,656775,650633,Cedric Mullins,Michael King,0,aed565f0-2777-4902-abb5-5faf4f8cfe6e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
23,2024-07-27,747006,Strikeout,strikeout,True,681393,650633,Connor Norby,Michael King,0,02f5f5e2-e31a-4b45-adc3-f571c355a363,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
24,2024-07-27,747006,Single,single,False,602104,650633,Ramón Urías,Michael King,0,576a6c0a-0196-4d89-942a-3b8ac9a51996,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
25,2024-07-27,747006,Strikeout,strikeout,True,683002,650633,Gunnar Henderson,Michael King,0,29794bb5-2991-4c7b-817d-a95a91a4c74c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
26,2024-07-27,747006,Flyout,field_out,True,673490,665152,Ha-Seong Kim,Dean Kremer,0,ae5a6716-53a2-4765-ba1c-b6cac7b55e5e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
27,2024-07-27,747006,Single,single,False,543309,665152,Kyle Higashioka,Dean Kremer,0,e95d1f5e-3db1-47b1-b4aa-079bd297d061,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
28,2024-07-27,747006,Single,single,False,650333,665152,Luis Arraez,Dean Kremer,1,76125b1f-56f6-4c0b-b743-cd6e94464ac0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
29,2024-07-27,747006,Forceout,force_out,True,595777,665152,Jurickson Profar,Dean Kremer,1,e418082a-80e1-4c7b-8113-9ec6a3b20647,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
30,2024-07-27,747006,Strikeout,strikeout,True,630105,665152,Jake Cronenworth,Dean Kremer,0,096234f5-2f95-418b-b9c4-577625779ab7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.48,5.1,90.1,101.0,87.0,98.0,0.812,8.37,3.79,7.77,1.49,0.96,0.246,0.384,0.228,0.302,0.414,88.0,102.0,99.0,91.0,98.0,98.0,78.0,103.0,95.0,99.0,104.0,100.0,70.0,97.0,96.0,0.143,0.319,0.249,0.178,0.111,-0.87,0.62,0.02,0.5,0.36,93.4,86.8,84.1,92.3,77.2,0.26,0.59,0.217,0.253,0.337,0.229,0.141,0.266,0.331,0.22,0.356,0.074,0.214,0.25,0.169,,,,,,,,,,,,,,,,,,,,,
31,2024-07-27,747006,Groundout,field_out,True,668939,650633,Adley Rutschman,Michael King,0,5d73b328-131f-417d-82ce-d95a7583ea1c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
32,2024-07-27,747006,Pop Out,field_out,True,623993,650633,Anthony Santander,Michael King,0,84d4b447-17b6-4d80-9a16-96003e63af6a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
33,2024-07-27,747006,Walk,walk,False,656811,650633,Ryan O'Hearn,Michael King,0,9e04a6ab-7b26-495a-820d-6dbe465347a1,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
34,2024-07-27,747006,Lineout,field_out,True,677008,650633,Heston Kjerstad,Michael King,0,9537f0e4-9a35-451d-91d5-537f6f54101e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.18,3.44,141.1,102.0,94.0,100.0,0.735,10.63,3.18,7.39,0.96,1.06,0.223,0.42,0.209,0.269,0.417,,,,83.0,103.0,102.0,88.0,106.0,99.0,,,,,,,0.264,0.248,,,,-0.57,,,0.85,,93.6,,,92.8,,0.257,0.407,0.242,,,,,,,0.208,0.408,0.197,,,,87.0,103.0,96.0,114.0,98.0,102.0,0.233,0.256,0.32,1.76,86.6,82.8,0.201,0.268,0.369,0.2,0.271,0.349,0.308,0.577,0.191
