,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-01,746384,Groundout,field_out,True,621439,664285,Byron Buxton,Framber Valdez,0,3a867bae-59a7-4812-9cb8-e7d735e86639,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
11,2024-06-01,746384,Groundout,field_out,True,650489,664285,Willi Castro,Framber Valdez,0,92b45808-3391-4fab-bc6c-cf5425005620,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
12,2024-06-01,746384,Strikeout,strikeout,True,676694,657746,Jake Meyers,Joe Ryan,0,3c85a8f9-6f28-453b-a234-4772f1bf982f,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
13,2024-06-01,746384,Groundout,field_out,True,643289,657746,Mauricio Dubón,Joe Ryan,0,5fa6b2d3-dad8-408f-8645-101af5b57ea5,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
14,2024-06-01,746384,Home Run,home_run,False,547989,657746,José Abreu,Joe Ryan,0,60e00f9a-9dd2-4fef-bf4d-d8572fec9b24,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
15,2024-06-01,746384,Groundout,field_out,True,605170,657746,Victor Caratini,Joe Ryan,0,4035a670-2427-4ffc-9a51-3b68d36e962d,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
16,2024-06-01,746384,Flyout,field_out,True,571657,664285,Kyle Farmer,Framber Valdez,0,0b6b8d0a-f455-4407-a497-9ab433548665,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
17,2024-06-01,746384,Groundout,field_out,True,467793,664285,Carlos Santana,Framber Valdez,0,c1b5814c-fd3d-4ede-b082-05d491ef252a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
18,2024-06-01,746384,Lineout,field_out,True,543877,664285,Christian Vázquez,Framber Valdez,0,0e31bfa8-1953-4850-9e59-2ad2aa55e86a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
19,2024-06-01,746384,Lineout,field_out,True,514888,657746,Jose Altuve,Joe Ryan,0,c3bfc7e4-d1b7-44d8-9137-24fbb9c85c78,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
20,2024-06-01,746384,Home Run,home_run,False,663656,657746,Kyle Tucker,Joe Ryan,0,d04f8086-8378-4123-975a-4ebcb7af4d9c,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
21,2024-06-01,746384,Walk,walk,False,670541,657746,Yordan Alvarez,Joe Ryan,0,dc02fa79-77f0-4c17-944c-15ff26d204f0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
22,2024-06-01,746384,Double,double,False,608324,657746,Alex Bregman,Joe Ryan,1,f531db68-fd77-4a50-9473-ac19b88ca199,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
23,2024-06-01,746384,Strikeout,strikeout,True,665161,657746,Jeremy Peña,Joe Ryan,0,0727160b-737f-4fdd-915d-fae94491f82f,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
24,2024-06-01,746384,Groundout,field_out,True,676694,657746,Jake Meyers,Joe Ryan,0,7c2a9a03-8e1f-40d5-abe0-b52b09a0c8ef,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
25,2024-06-01,746384,Walk,walk,False,622534,664285,Manuel Margot,Framber Valdez,0,8ea97f2e-c176-460a-87c9-5f656b80cb4e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
26,2024-06-01,746384,Lineout,field_out,True,621043,664285,Carlos Correa,Framber Valdez,0,9bfcae4f-6bad-4375-bcfa-197a3e8630c5,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
27,2024-06-01,746384,Grounded Into DP,grounded_into_double_play,True,680777,664285,Ryan Jeffers,Framber Valdez,1,b3c2318a-9a50-4242-86aa-8a6d7dab2da0,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
28,2024-06-01,746384,Flyout,field_out,True,643289,657746,Mauricio Dubón,Joe Ryan,0,602f1d3c-24b9-4f26-8a61-17c911b16183,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
29,2024-06-01,746384,Strikeout,strikeout,True,547989,657746,José Abreu,Joe Ryan,0,f10f8e2e-291d-43ed-aeb4-f8d7915ec8d0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
30,2024-06-01,746384,Flyout,field_out,True,605170,657746,Victor Caratini,Joe Ryan,0,99308364-9c0f-4a02-ad4e-b6ca6e8ed75a,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
31,2024-06-01,746384,Flyout,field_out,True,669304,664285,Jose Miranda,Framber Valdez,0,527cdb4a-3c20-4b27-a55c-2d772a0fc819,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
32,2024-06-01,746384,Strikeout,strikeout,True,621439,664285,Byron Buxton,Framber Valdez,0,05b8ddcd-f105-4b66-9ea2-699ea098a73b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
33,2024-06-01,746384,Strikeout,strikeout,True,650489,664285,Willi Castro,Framber Valdez,0,0f0c9425-dbe3-4b4b-b77a-110cc433c25c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,
34,2024-06-01,746384,Single,single,False,514888,657746,Jose Altuve,Joe Ryan,0,a97fae4b-6acd-420b-b680-49415c6ec84f,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
35,2024-06-01,746384,Flyout,field_out,True,663656,657746,Kyle Tucker,Joe Ryan,0,73c80af0-5336-4aeb-8c57-43cd6953f54b,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
36,2024-06-01,746384,Home Run,home_run,False,670541,657746,Yordan Alvarez,Joe Ryan,1,cdfc68b3-f9a4-4d88-b677-a854a2dd093f,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,0.051,0.485,0.235,,,1.28,-1.2,0.03,,,94.1,,93.2,83.6,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,0.198,0.381,0.275,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26
