,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-10,745080,Strikeout,strikeout,True,681297,686752,Colton Cowser,Ryan Pepiot,0,6158e966-550c-4a0d-bdcb-74a8834d18bd,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
11,2024-06-10,745080,Groundout,field_out,True,602104,686752,Ramón Urías,Ryan Pepiot,0,61ec8c78-50fd-44f4-b13d-6e1233132fce,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
12,2024-06-10,745080,Groundout,field_out,True,656775,686752,Cedric Mullins,Ryan Pepiot,0,1939f70e-eea4-48ee-9bea-e882aeb2be44,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
13,2024-06-10,745080,Strikeout,strikeout,True,642350,669203,Jose Siri,Corbin Burnes,0,bfae5dca-b125-4644-b766-d906b350a95e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
14,2024-06-10,745080,Pop Out,field_out,True,680700,669203,Richie Palacios,Corbin Burnes,0,9a770cbc-48f6-4c90-b293-068c69d6b03f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
15,2024-06-10,745080,Field Error,field_error,False,676609,669203,José Caballero,Corbin Burnes,0,9075c435-0cd4-4fdb-97da-8b4cc7ffaee9,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
16,2024-06-10,745080,Home Run,home_run,False,656577,669203,Alex Jackson,Corbin Burnes,1,c543b9d7-4049-420f-bbce-9231e1f549f0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
17,2024-06-10,745080,Groundout,field_out,True,650490,669203,Yandy Díaz,Corbin Burnes,0,9d8e82d3-ed48-472f-8667-e11e61e446cf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
18,2024-06-10,745080,Home Run,home_run,False,543510,686752,James McCann,Ryan Pepiot,0,fa52975c-a174-40fd-b5b3-9d3b888a1b63,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
19,2024-06-10,745080,Strikeout,strikeout,True,683002,686752,Gunnar Henderson,Ryan Pepiot,0,268f5776-60b1-4625-bf08-01600a67c369,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
20,2024-06-10,745080,Pop Out,field_out,True,676059,686752,Jordan Westburg,Ryan Pepiot,0,82befae3-c754-49f3-a1cd-750eb22def5b,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
21,2024-06-10,745080,Strikeout,strikeout,True,656811,686752,Ryan O'Hearn,Ryan Pepiot,0,42e8c59c-6317-4e8b-a793-4ea449b40e6b,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
22,2024-06-10,745080,Groundout,field_out,True,668227,669203,Randy Arozarena,Corbin Burnes,0,ed86c338-7894-4f51-ae62-a1444e71f465,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
23,2024-06-10,745080,Strikeout,strikeout,True,664040,669203,Brandon Lowe,Corbin Burnes,0,37af7fd1-f826-4964-a75e-70cd42bdc35b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
24,2024-06-10,745080,Pop Out,field_out,True,670623,669203,Isaac Paredes,Corbin Burnes,0,1f18a15f-ac59-4446-8836-d01657a63d5b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
25,2024-06-10,745080,Single,single,False,663624,686752,Ryan Mountcastle,Ryan Pepiot,0,8277b89f-7079-456e-a056-8be8633dd1f9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
26,2024-06-10,745080,Lineout,field_out,True,623993,686752,Anthony Santander,Ryan Pepiot,0,81efda21-a96f-459f-9c64-87c8cc80e691,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
27,2024-06-10,745080,Strikeout,strikeout,True,681297,686752,Colton Cowser,Ryan Pepiot,0,c91fad09-3bc1-4cd6-b117-b4788821ceb0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
28,2024-06-10,745080,Forceout,force_out,True,602104,686752,Ramón Urías,Ryan Pepiot,1,9b57e14a-1c0e-472d-8d98-a92659e39acc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
29,2024-06-10,745080,Single,single,False,642708,669203,Amed Rosario,Corbin Burnes,0,c13b5569-b437-4f02-a9fe-abd16fa73fa4,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
30,2024-06-10,745080,Strikeout,strikeout,True,642350,669203,Jose Siri,Corbin Burnes,0,f7c4bf3f-b104-452a-b3ef-a269edc62bcf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
31,2024-06-10,745080,Groundout,field_out,True,680700,669203,Richie Palacios,Corbin Burnes,1,49021093-cfa2-4476-b8ac-ad4ccb92339f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
32,2024-06-10,745080,Groundout,field_out,True,676609,669203,José Caballero,Corbin Burnes,0,3574eb4f-f713-4b97-9bb2-b1b4a1d02183,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,121.0,105.0,107.0,,0.442,0.161,0.217,0.104,,0.96,1.15,1.1,1.34,,95.4,89.0,87.3,80.4,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,96.0,97.0,90.0,0.075,-0.82,96.7,0.294,0.441,0.132,,,,,,
33,2024-06-10,745080,Groundout,field_out,True,656775,686752,Cedric Mullins,Ryan Pepiot,0,88bef77d-a20c-4b85-ac7f-4aebe73f5db6,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,
