,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff
10,2024-08-27,745213,Strikeout,strikeout,True,593871,605488,Jorge Polanco,Jeffrey Springs,0,ef077525-5827-453e-bcd6-b0d15ebca1ac,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
11,2024-08-27,745213,Walk,walk,False,457759,605488,Justin Turner,Jeffrey Springs,0,ddce0ab1-34cb-4728-9109-7aae46407213,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
12,2024-08-27,745213,Strikeout,strikeout,True,571745,605488,Mitch Haniger,Jeffrey Springs,0,696144f7-8628-4161-8564-a22e773f321b,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
13,2024-08-27,745213,Pop Out,field_out,True,676356,669302,Jonny DeLuca,Logan Gilbert,0,e23c0409-7297-4ac2-a41c-11bbbc93586d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
14,2024-08-27,745213,Lineout,field_out,True,642350,669302,Jose Siri,Logan Gilbert,0,e80a754d-6cc6-4f4d-a96a-8b7da00c3a50,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
15,2024-08-27,745213,Lineout,field_out,True,656577,669302,Alex Jackson,Logan Gilbert,0,26e9711b-8389-4fb9-9650-876c102462ea,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
16,2024-08-27,745213,Walk,walk,False,664238,605488,Dylan Moore,Jeffrey Springs,0,394493b6-bb49-4c58-bdef-e27835c3ff94,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
17,2024-08-27,745213,Strikeout Double Play,strikeout_double_play,True,660844,605488,Leo Rivas,Jeffrey Springs,1,ad896dbd-8dd0-4e0c-8d03-8af94831e0f9,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
18,2024-08-27,745213,Lineout,field_out,True,645302,605488,Victor Robles,Jeffrey Springs,0,ecdb6af6-37b3-4853-a3b7-a1453919561b,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
19,2024-08-27,745213,Flyout,field_out,True,650490,669302,Yandy Díaz,Logan Gilbert,0,537afe88-022f-45c2-bd1a-7056560d5fb3,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
20,2024-08-27,745213,Strikeout,strikeout,True,691406,669302,Junior Caminero,Logan Gilbert,0,9f14b0aa-6150-4f99-88f5-fb9e1f0d85b7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
21,2024-08-27,745213,Single,single,False,666139,669302,Josh Lowe,Logan Gilbert,0,1fdb3b14-f5e5-4578-82cd-32b76c253c34,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
22,2024-08-27,745213,Flyout,field_out,True,666624,669302,Christopher Morel,Logan Gilbert,0,34823aa2-444a-4a8b-a651-55327ec1e739,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
23,2024-08-27,745213,Strikeout,strikeout,True,677594,605488,Julio Rodríguez,Jeffrey Springs,0,9e276ff1-68bd-43ee-9bf6-2a37e189851e,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
24,2024-08-27,745213,Strikeout,strikeout,True,663728,605488,Cal Raleigh,Jeffrey Springs,0,f3092b77-fe1c-44a9-8249-5974deb684c7,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
25,2024-08-27,745213,Single,single,False,668227,605488,Randy Arozarena,Jeffrey Springs,0,86b718e5-ad21-41c8-a4cf-d347ff37f0f4,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
26,2024-08-27,745213,Strikeout,strikeout,True,593871,605488,Jorge Polanco,Jeffrey Springs,0,9eb5a10d-839b-4f9d-8e5b-cd1b4476da9d,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
27,2024-08-27,745213,Strikeout,strikeout,True,676609,669302,José Caballero,Logan Gilbert,0,fd5a6df3-c155-42ca-a529-809a267eabb2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
28,2024-08-27,745213,Strikeout,strikeout,True,670764,669302,Taylor Walls,Logan Gilbert,0,d69d24c0-8134-4ea6-8ed3-2c341b98415e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
29,2024-08-27,745213,Double,double,False,676356,669302,Jonny DeLuca,Logan Gilbert,0,5df15b27-4617-45ad-a46b-e7a2a9bbed6c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
30,2024-08-27,745213,Strikeout,strikeout,True,642350,669302,Jose Siri,Logan Gilbert,0,e5eaa007-279e-413d-825e-aaf8ca3046c3,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
31,2024-08-27,745213,Groundout,field_out,True,457759,605488,Justin Turner,Jeffrey Springs,0,b475a802-867c-4b85-8827-cfcc9597c3eb,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
32,2024-08-27,745213,Strikeout,strikeout,True,571745,605488,Mitch Haniger,Jeffrey Springs,0,9dd5722c-f3e2-4157-adaf-d2979ca27ea7,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,0.375,0.5,0.466,0.0,0.0,0.571,,,
