,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-07-23,745475,Groundout,field_out,True,691026,694973,Masyn Winn,Paul Skenes,0,4ab4443a-1b3c-4eb5-9186-ade3e6791edd,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.93,2.54,74.2,104.0,109.0,107.0,0.748,11.69,1.57,6.27,0.96,1.59,0.175,0.497,0.205,0.263,0.457,87.0,97.0,97.0,109.0,98.0,103.0,109.0,109.0,107.0,83.0,92.0,83.0,135.0,103.0,118.0,0.3,0.391,0.167,0.108,0.033,0.49,4.05,0.95,-0.28,-2.48,99.1,87.6,94.1,85.2,82.5,0.224,0.374,0.287,0.156,0.189,0.297,0.119,0.333,0.259,0.333,0.476,0.25,0.286,0.429,0.222,,,,,,,,,
1,2024-07-23,745475,Groundout,field_out,True,676475,694973,Alec Burleson,Paul Skenes,0,b990b7f8-0479-4f43-bf33-8558e441c169,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.93,2.54,74.2,104.0,109.0,107.0,0.748,11.69,1.57,6.27,0.96,1.59,0.175,0.497,0.205,0.263,0.457,87.0,97.0,97.0,109.0,98.0,103.0,109.0,109.0,107.0,83.0,92.0,83.0,135.0,103.0,118.0,0.3,0.391,0.167,0.108,0.033,0.49,4.05,0.95,-0.28,-2.48,99.1,87.6,94.1,85.2,82.5,0.224,0.374,0.287,0.156,0.189,0.297,0.119,0.333,0.259,0.333,0.476,0.25,0.286,0.429,0.222,,,,,,,,,
2,2024-07-23,745475,Strikeout,strikeout,True,575929,694973,Willson Contreras,Paul Skenes,0,6ef3ceaf-de4e-473f-9595-70e8463c9a40,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.93,2.54,74.2,104.0,109.0,107.0,0.748,11.69,1.57,6.27,0.96,1.59,0.175,0.497,0.205,0.263,0.457,87.0,97.0,97.0,109.0,98.0,103.0,109.0,109.0,107.0,83.0,92.0,83.0,135.0,103.0,118.0,0.3,0.391,0.167,0.108,0.033,0.49,4.05,0.95,-0.28,-2.48,99.1,87.6,94.1,85.2,82.5,0.224,0.374,0.287,0.156,0.189,0.297,0.119,0.333,0.259,0.333,0.476,0.25,0.286,0.429,0.222,,,,,,,,,
3,2024-07-23,745475,Groundout,field_out,True,457705,458681,Andrew McCutchen,Lance Lynn,0,17b75e67-7491-45df-8002-02055b028488,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.17,4.89,101.1,99.0,84.0,94.0,0.787,8.35,3.55,8.97,1.24,0.98,0.229,0.397,0.158,0.31,0.4,60.0,86.0,79.0,,,,88.0,101.0,97.0,66.0,93.0,84.0,97.0,106.0,115.0,0.163,0.471,0.08,,0.054,0.6,-0.86,-2.19,,-3.1,92.4,85.2,91.3,80.6,,0.21,0.392,0.305,0.275,0.493,0.109,0.25,0.25,0.0,,,,0.353,0.353,0.276,90.0,99.0,93.0,0.233,-1.04,88.2,0.312,0.43,0.262
4,2024-07-23,745475,Single,single,False,668804,458681,Bryan Reynolds,Lance Lynn,0,c882bc22-ff87-427b-954f-f94078df0ce5,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.17,4.89,101.1,99.0,84.0,94.0,0.787,8.35,3.55,8.97,1.24,0.98,0.229,0.397,0.158,0.31,0.4,60.0,86.0,79.0,,,,88.0,101.0,97.0,66.0,93.0,84.0,97.0,106.0,115.0,0.163,0.471,0.08,,0.054,0.6,-0.86,-2.19,,-3.1,92.4,85.2,91.3,80.6,,0.21,0.392,0.305,0.275,0.493,0.109,0.25,0.25,0.0,,,,0.353,0.353,0.276,90.0,99.0,93.0,0.233,-1.04,88.2,0.312,0.43,0.262
5,2024-07-23,745475,Pop Out,field_out,True,665833,458681,Oneil Cruz,Lance Lynn,0,85961340-8116-4307-aa51-c6f1cb40c729,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.17,4.89,101.1,99.0,84.0,94.0,0.787,8.35,3.55,8.97,1.24,0.98,0.229,0.397,0.158,0.31,0.4,60.0,86.0,79.0,,,,88.0,101.0,97.0,66.0,93.0,84.0,97.0,106.0,115.0,0.163,0.471,0.08,,0.054,0.6,-0.86,-2.19,,-3.1,92.4,85.2,91.3,80.6,,0.21,0.392,0.305,0.275,0.493,0.109,0.25,0.25,0.0,,,,0.353,0.353,0.276,90.0,99.0,93.0,0.233,-1.04,88.2,0.312,0.43,0.262
6,2024-07-23,745475,Flyout,field_out,True,693304,458681,Nick Gonzales,Lance Lynn,0,2951a759-6f1f-4640-935c-d20d04edab05,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.17,4.89,101.1,99.0,84.0,94.0,0.787,8.35,3.55,8.97,1.24,0.98,0.229,0.397,0.158,0.31,0.4,60.0,86.0,79.0,,,,88.0,101.0,97.0,66.0,93.0,84.0,97.0,106.0,115.0,0.163,0.471,0.08,,0.054,0.6,-0.86,-2.19,,-3.1,92.4,85.2,91.3,80.6,,0.21,0.392,0.305,0.275,0.493,0.109,0.25,0.25,0.0,,,,0.353,0.353,0.276,90.0,99.0,93.0,0.233,-1.04,88.2,0.312,0.43,0.262
7,2024-07-23,745475,Groundout,field_out,True,680977,694973,Brendan Donovan,Paul Skenes,0,8ad30553-b0fd-4322-909b-f823f7199553,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.93,2.54,74.2,104.0,109.0,107.0,0.748,11.69,1.57,6.27,0.96,1.59,0.175,0.497,0.205,0.263,0.457,87.0,97.0,97.0,109.0,98.0,103.0,109.0,109.0,107.0,83.0,92.0,83.0,135.0,103.0,118.0,0.3,0.391,0.167,0.108,0.033,0.49,4.05,0.95,-0.28,-2.48,99.1,87.6,94.1,85.2,82.5,0.224,0.374,0.287,0.156,0.189,0.297,0.119,0.333,0.259,0.333,0.476,0.25,0.286,0.429,0.222,,,,,,,,,
8,2024-07-23,745475,Groundout,field_out,True,571448,694973,Nolan Arenado,Paul Skenes,0,24891923-c15f-4421-b37c-708e8777df71,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.93,2.54,74.2,104.0,109.0,107.0,0.748,11.69,1.57,6.27,0.96,1.59,0.175,0.497,0.205,0.263,0.457,87.0,97.0,97.0,109.0,98.0,103.0,109.0,109.0,107.0,83.0,92.0,83.0,135.0,103.0,118.0,0.3,0.391,0.167,0.108,0.033,0.49,4.05,0.95,-0.28,-2.48,99.1,87.6,94.1,85.2,82.5,0.224,0.374,0.287,0.156,0.189,0.297,0.119,0.333,0.259,0.333,0.476,0.25,0.286,0.429,0.222,,,,,,,,,
9,2024-07-23,745475,Groundout,field_out,True,663457,694973,Lars Nootbaar,Paul Skenes,0,8c745269-b1f0-40f6-9952-808af7b15dc4,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.93,2.54,74.2,104.0,109.0,107.0,0.748,11.69,1.57,6.27,0.96,1.59,0.175,0.497,0.205,0.263,0.457,87.0,97.0,97.0,109.0,98.0,103.0,109.0,109.0,107.0,83.0,92.0,83.0,135.0,103.0,118.0,0.3,0.391,0.167,0.108,0.033,0.49,4.05,0.95,-0.28,-2.48,99.1,87.6,94.1,85.2,82.5,0.224,0.374,0.287,0.156,0.189,0.297,0.119,0.333,0.259,0.333,0.476,0.25,0.286,0.429,0.222,,,,,,,,,
