,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff
10,2024-04-15,745268,Single,single,False,670042,593423,Luke Raley,Frankie Montas,1,b951e345-da00-4931-b8f1-054e381d3de3,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
11,2024-04-15,745268,Flyout,field_out,True,682729,593423,Jonatan Clase,Frankie Montas,0,2ab85fef-bcbd-4fde-8447-894c6aefb156,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
12,2024-04-15,745268,Lineout,field_out,True,641584,669923,Jake Fraley,George Kirby,0,67476f17-f5a1-4bb1-aa47-d5b28334507a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
13,2024-04-15,745268,Groundout,field_out,True,682829,669923,Elly De La Cruz,George Kirby,0,6ab265ce-1f39-49b3-b8e2-407149d95d33,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
14,2024-04-15,745268,Home Run,home_run,False,600869,669923,Jeimer Candelario,George Kirby,0,95384064-3138-47b4-9de2-58a1064537ca,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
15,2024-04-15,745268,Strikeout,strikeout,True,605361,669923,Nick Martini,George Kirby,0,0dde504b-9eca-43cd-b302-9762edf7d4ea,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
16,2024-04-15,745268,Lineout,field_out,True,668942,593423,Josh Rojas,Frankie Montas,0,c78c8122-03fe-400b-93e9-61251efd9dc9,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
17,2024-04-15,745268,Strikeout,strikeout,True,641487,593423,J.P. Crawford,Frankie Montas,0,753248ea-0007-497d-b571-b7f59048ba82,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
18,2024-04-15,745268,Groundout,field_out,True,677594,593423,Julio Rodríguez,Frankie Montas,0,5f2c8dda-0363-43b5-a066-2b3aa8cc0db5,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
19,2024-04-15,745268,Groundout,field_out,True,663886,669923,Tyler Stephenson,George Kirby,0,43cdd318-6c3c-44ed-a585-68a69f50309d,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
20,2024-04-15,745268,Strikeout,strikeout,True,663697,669923,Jonathan India,George Kirby,0,351ad551-8250-483e-9661-4276fc032389,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
21,2024-04-15,745268,Strikeout,strikeout,True,666181,669923,Will Benson,George Kirby,0,b78e5b95-d313-48bc-bcce-dbd843066510,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
22,2024-04-15,745268,Walk,walk,False,593871,593423,Jorge Polanco,Frankie Montas,0,e4d0dc42-c6a6-4d60-ac8d-061c79a9caa3,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
23,2024-04-15,745268,Home Run,home_run,False,571745,593423,Mitch Haniger,Frankie Montas,1,3febcd9d-6c37-43b9-b3a1-b9153b5b4134,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,,-0.34,-2.54,-0.21,1.59,-0.61,,95.3,90.2,85.7,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,0.217,0.435,0.294,0.214,0.329,0.426,,,,0.378,0.711,0.209,,,,,,,,,,,,,,,
24,2024-04-15,745268,Pop Out,field_out,True,664034,607259,Ty France,Nick Martinez,0,2ce4049c-993e-41f0-987d-04b7d56b0493,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,,,,101.0,108.0,104.0,,,,0.152,0.219,0.199,,0.083,,0.96,0.21,,1.08,0.29,,92.6,88.5,,91.9,84.7,,0.206,0.317,0.188,0.24,0.34,0.053,0.235,0.294,0.432,,,,0.381,0.714,0.37,0.345,0.5,0.145,118.0,115.0,119.0,109.0,102.0,103.0,0.131,0.217,-2.24,0.75,80.0,81.1,0.211,0.38,0.384
25,2024-04-15,745268,Flyout,field_out,True,663728,607259,Cal Raleigh,Nick Martinez,0,266fcbeb-7f5d-403a-8640-61c468d634bb,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,,,,101.0,108.0,104.0,,,,0.152,0.219,0.199,,0.083,,0.96,0.21,,1.08,0.29,,92.6,88.5,,91.9,84.7,,0.206,0.317,0.188,0.24,0.34,0.053,0.235,0.294,0.432,,,,0.381,0.714,0.37,0.345,0.5,0.145,118.0,115.0,119.0,109.0,102.0,103.0,0.131,0.217,-2.24,0.75,80.0,81.1,0.211,0.38,0.384
26,2024-04-15,745268,Strikeout,strikeout,True,670042,607259,Luke Raley,Nick Martinez,0,68446c7c-dff5-4fcc-8a98-7125040ee4ef,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,,,,101.0,108.0,104.0,,,,0.152,0.219,0.199,,0.083,,0.96,0.21,,1.08,0.29,,92.6,88.5,,91.9,84.7,,0.206,0.317,0.188,0.24,0.34,0.053,0.235,0.294,0.432,,,,0.381,0.714,0.37,0.345,0.5,0.145,118.0,115.0,119.0,109.0,102.0,103.0,0.131,0.217,-2.24,0.75,80.0,81.1,0.211,0.38,0.384
27,2024-04-15,745268,Double,double,False,687952,669923,Christian Encarnacion-Strand,George Kirby,0,11762f0b-b1bd-4d19-a4b1-725a1e7b3876,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
28,2024-04-15,745268,Groundout,field_out,True,668715,669923,Spencer Steer,George Kirby,0,45f2e4a3-cbe3-4d03-8b64-177b419c75da,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
29,2024-04-15,745268,Double,double,False,641584,669923,Jake Fraley,George Kirby,1,493dfb5c-484c-4ef8-b1d0-242fea8100b6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
30,2024-04-15,745268,Pop Out,field_out,True,682829,669923,Elly De La Cruz,George Kirby,0,d3016f6c-9327-4ee9-9d16-a0c55f833bd3,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
31,2024-04-15,745268,Caught Stealing 3B,caught_stealing_3b,True,600869,669923,Jeimer Candelario,George Kirby,0,e24f2013-2db0-4a1e-a306-588c8c2739d5,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
