,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-06-08,746786,Walk,walk,False,680776,680897,Jarren Duran,Nick Nastrini,0,488a31ef-920d-475e-9a03-f6e0c45b396b,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
1,2024-06-08,746786,Strikeout,strikeout,True,665839,680897,Enmanuel Valdez,Nick Nastrini,1,1288669d-4c35-4ead-845c-03aa0464ce71,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
2,2024-06-08,746786,Strikeout,strikeout,True,608701,680897,Rob Refsnyder,Nick Nastrini,1,3d767dae-1922-440b-a4bf-d70b9417cce6,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
3,2024-06-08,746786,Lineout,field_out,True,646240,680897,Rafael Devers,Nick Nastrini,0,7d523094-3e5d-41a3-ba93-87599fbfe07f,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
4,2024-06-08,746786,Groundout,field_out,True,667452,678394,Corey Julks,Brayan Bello,0,6be9876b-bf51-4e35-b2ce-a863a7a28d01,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
5,2024-06-08,746786,Lineout,field_out,True,676113,678394,Zach DeLoach,Brayan Bello,0,87a54b48-ac0a-458d-a32a-66fa99184f09,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
6,2024-06-08,746786,Strikeout,strikeout,True,683734,678394,Andrew Vaughn,Brayan Bello,0,858d8960-3e45-45a7-b042-2fbeacec2519,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
7,2024-06-08,746786,Walk,walk,False,657136,680897,Connor Wong,Nick Nastrini,0,226c307c-06ed-4744-870c-cef44c6e4352,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
8,2024-06-08,746786,Walk,walk,False,642086,680897,Dominic Smith,Nick Nastrini,1,cc854dd3-d66c-4a20-964d-12bba6c91b28,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
9,2024-06-08,746786,Strikeout,strikeout,True,666915,680897,Bobby Dalbec,Nick Nastrini,0,b1242e36-0330-4b1a-844c-e9fac0fa28db,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
10,2024-06-08,746786,Strikeout,strikeout,True,666152,680897,David Hamilton,Nick Nastrini,0,39cb8912-f817-4a9f-a4bc-d4bb539715f7,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
11,2024-06-08,746786,Flyout,field_out,True,678882,680897,Ceddanne Rafaela,Nick Nastrini,0,12bcebd5-9bfd-4b74-9af3-cf5d5144d075,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
12,2024-06-08,746786,Single,single,False,657757,678394,Gavin Sheets,Brayan Bello,0,6cf7e205-189f-4e97-823b-7cc6cd1c0583,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
13,2024-06-08,746786,Lineout,field_out,True,657557,678394,Paul DeJong,Brayan Bello,0,cfcdfb47-3ff1-4346-867c-4fa5ab00712d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
14,2024-06-08,746786,Flyout,field_out,True,693049,678394,Oscar Colás,Brayan Bello,0,ddbf5b96-9ef5-484b-8ecc-979ca43af77e,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
15,2024-06-08,746786,Single,single,False,672820,678394,Lenyn Sosa,Brayan Bello,1,a829744d-a666-44d5-90a0-6b476c1672e2,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
16,2024-06-08,746786,Pop Out,field_out,True,664901,678394,Danny Mendick,Brayan Bello,0,73f84efe-5eb0-4686-850f-f693746ed2fa,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,,,,73.0,108.0,97.0,117.0,98.0,111.0,0.023,0.285,,0.29,6.0,-1.46,,0.33,96.3,87.3,86.9,,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,,,,104.0,102.0,104.0,0.402,-1.35,95.8,0.364,0.536,0.12,,,,,,,,,
17,2024-06-08,746786,Pop Out,field_out,True,680776,680897,Jarren Duran,Nick Nastrini,0,564f488f-84d1-4882-a1fe-aa8f0e55a05f,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
18,2024-06-08,746786,Groundout,field_out,True,665839,680897,Enmanuel Valdez,Nick Nastrini,0,5e5c6a41-536a-414d-b96a-5df9e876d07f,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
19,2024-06-08,746786,Groundout,field_out,True,608701,680897,Rob Refsnyder,Nick Nastrini,0,a36d452c-6b83-48ba-bf55-dd33a449518b,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,90.0,76.0,77.0,97.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.509,0.325,0.049,0.118,-1.45,0.27,-5.84,-4.95,93.7,85.6,84.7,78.9,0.195,0.488,0.205,0.238,0.429,0.397,0.4,0.6,0.304,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,
