,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
10,2024-03-31,747062,Single,single,False,681351,669330,Logan O'Hoppe,Tyler Wells,1,20d39a6c-f825-404a-84e3-e69dd10cd34f,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-03-31,747062,Lineout,field_out,True,666176,669330,Jo Adell,Tyler Wells,0,7ef687a4-7843-4ca1-b3b3-9aa5145f626c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-03-31,747062,Single,single,False,687263,669330,Zach Neto,Tyler Wells,1,8fabe630-58f3-400b-85f9-30994e12050d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-03-31,747062,Flyout,field_out,True,543685,669330,Anthony Rendon,Tyler Wells,1,92a4a107-1fde-474a-9da0-2223f73fe2b3,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-03-31,747062,Groundout,field_out,True,694384,669330,Nolan Schanuel,Tyler Wells,1,b62c0d6c-bebc-4e76-98de-43f4f3a0408d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-03-31,747062,Flyout,field_out,True,669720,672282,Austin Hays,Reid Detmers,0,72909f4a-3456-434a-a555-c9d47e5d3570,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-03-31,747062,Walk,walk,False,676059,672282,Jordan Westburg,Reid Detmers,0,df4791ae-4c80-4bd9-9f69-776fb4fe2b59,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-03-31,747062,Hit By Pitch,hit_by_pitch,False,656775,672282,Cedric Mullins,Reid Detmers,1,44ab5b8f-0b78-44d1-a089-a5ebf8a3d0b8,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-03-31,747062,Strikeout,strikeout,True,543510,672282,James McCann,Reid Detmers,0,f6ecb4f2-8472-46a9-a8fb-4034bb3d97f8,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-03-31,747062,Single,single,False,622761,672282,Jorge Mateo,Reid Detmers,1,87621106-f303-48b1-a71c-5862cf67d849,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-03-31,747062,Walk,walk,False,683002,672282,Gunnar Henderson,Reid Detmers,1,8d379250-d4c5-428e-ba92-c624c19434d6,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-03-31,747062,Forceout,force_out,True,668939,672282,Adley Rutschman,Reid Detmers,1,9db0b642-7787-48f6-a8ef-89d1ff8dc6a5,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-03-31,747062,Strikeout,strikeout,True,545361,669330,Mike Trout,Tyler Wells,0,a7c97351-27c0-4576-a5c9-5491ae03980c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-03-31,747062,Groundout,field_out,True,621493,669330,Taylor Ward,Tyler Wells,0,ccba27d5-85b2-40eb-af7f-3e2214daa4f6,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-03-31,747062,Groundout,field_out,True,592273,669330,Brandon Drury,Tyler Wells,0,5d019906-3c7a-42dd-aa16-a1dcc314d9f0,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-03-31,747062,Groundout,field_out,True,663624,672282,Ryan Mountcastle,Reid Detmers,0,01d94376-596e-4c56-8094-d429b893e119,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-03-31,747062,Strikeout,strikeout,True,623993,672282,Anthony Santander,Reid Detmers,0,8c13c6b5-ae84-4f1c-abb7-1c196cb584fc,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-03-31,747062,Strikeout,strikeout,True,669720,672282,Austin Hays,Reid Detmers,0,6b446dbf-8eb5-40bb-9347-3478aaf63657,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-03-31,747062,Groundout,field_out,True,650859,669330,Luis Rengifo,Tyler Wells,0,4e73d4c1-b6ba-4401-b7df-1eabb0894592,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-03-31,747062,Strikeout,strikeout,True,681351,669330,Logan O'Hoppe,Tyler Wells,0,7c7e6dea-7dc5-478b-8f48-a736d66dd6e4,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-03-31,747062,Strikeout,strikeout,True,666176,669330,Jo Adell,Tyler Wells,0,d27abc4a-7bdc-4738-b814-b3a80d044271,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,117.0,99.0,105.0,100.0,93.0,99.0,96.0,124.0,100.0,91.0,104.0,106.0,96.0,0.344,0.178,0.104,0.185,0.189,-2.88,-1.37,-6.35,1.95,2.88,92.5,88.1,85.8,84.3,76.1,0.32,0.72,0.196,0.143,0.143,0.28,0.2,0.2,0.417,0.333,0.667,0.227,0.5,0.833,0.286,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-03-31,747062,Strikeout,strikeout,True,676059,672282,Jordan Westburg,Reid Detmers,0,70bed9a3-ee06-4ea6-bc7c-7b11a4c583cb,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-03-31,747062,Strikeout,strikeout,True,656775,672282,Cedric Mullins,Reid Detmers,0,171683d9-7766-4b07-a7dd-8da7b4e57b18,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-03-31,747062,Flyout,field_out,True,543510,672282,James McCann,Reid Detmers,0,deede861-fce3-47a1-8c87-1eb0179f8d85,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,,,,0.458,,0.235,0.149,0.158,-0.61,,-0.84,-2.14,1.15,94.0,,84.6,86.0,75.4,0.253,0.483,0.276,0.289,0.356,0.33,0.344,0.719,0.192,,,,0.247,0.383,0.343,,,,,,,,,,,,,,,,,,,,,,,,
