,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-08-18,745621,Strikeout,strikeout,True,669127,605483,Shea Langeliers,Blake Snell,0,dc8e5037-73d5-46c8-8efa-80d2bc3b01b2,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
11,2024-08-18,745621,Strikeout,strikeout,True,663527,605483,Tyler Nevin,Blake Snell,0,d99acff8-9aa0-47c7-97ae-e84a91ed207f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
12,2024-08-18,745621,Hit By Pitch,hit_by_pitch,False,573262,676664,Mike Yastrzemski,JP Sears,0,eb0865d7-c190-4335-830e-0137f9727e56,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-18,745621,Flyout,field_out,True,672275,676664,Patrick Bailey,JP Sears,0,1c905bd8-ec07-401f-86f1-498a0e6e3100,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-18,745621,Strikeout,strikeout,True,687529,676664,Grant McCray,JP Sears,1,25da85cd-7807-4700-a728-e2fb3f298e55,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-18,745621,Lineout,field_out,True,680869,605483,Zack Gelof,Blake Snell,0,2da422c7-082a-4deb-9f11-3b102d4cd51e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
16,2024-08-18,745621,Strikeout,strikeout,True,687231,605483,Darell Hernaiz,Blake Snell,0,76fc14e6-033c-4c2e-925f-800f8906af3b,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
17,2024-08-18,745621,Single,single,False,680474,605483,Max Schuemann,Blake Snell,0,8e58e3e7-eee7-4821-9533-1ea2dd49200d,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
18,2024-08-18,745621,Strikeout,strikeout,True,663662,605483,Daz Cameron,Blake Snell,0,7cd06267-8006-4907-adfe-a26df3462462,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
19,2024-08-18,745621,Single,single,False,666149,676664,Tyler Fitzgerald,JP Sears,0,1d1425f9-01d1-4f68-8ee9-d74ecfc62213,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-18,745621,Double Play,double_play,True,592192,676664,Mark Canha,JP Sears,1,133a70e5-6fec-4200-8574-56f8721b5e13,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-18,745621,Strikeout,strikeout,True,671218,676664,Heliot Ramos,JP Sears,0,fc0f97a9-65ba-42bd-a938-f625ba38efbf,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-18,745621,Strikeout,strikeout,True,667670,605483,Brent Rooker,Blake Snell,0,694284d0-d0f1-410d-8269-a08e9c183a5e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
23,2024-08-18,745621,Pop Out,field_out,True,668709,605483,JJ Bleday,Blake Snell,0,69bcd6fc-43ac-4264-b992-dbaf88bc2afb,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
24,2024-08-18,745621,Single,single,False,609280,605483,Miguel Andujar,Blake Snell,0,2637d65b-32ca-4fe5-9337-042778338025,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
25,2024-08-18,745621,Groundout,field_out,True,669127,605483,Shea Langeliers,Blake Snell,0,94281728-7650-494e-bf66-b35b90ac6667,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
26,2024-08-18,745621,Single,single,False,656305,676664,Matt Chapman,JP Sears,0,5c88a835-7d56-445f-a12d-091d589bcd7d,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-18,745621,Strikeout,strikeout,True,666464,676664,Jerar Encarnacion,JP Sears,0,f868166b-9293-4575-83cc-2ee39e9073c8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-18,745621,Single,single,False,669477,676664,Casey Schmitt,JP Sears,1,46d5a96b-f83d-4424-8e52-9a915bd40a54,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-18,745621,Bunt Pop Out,field_out,True,573262,676664,Mike Yastrzemski,JP Sears,0,6754aac4-04f8-4e8c-a89d-49d0dbcf0dc9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-18,745621,Flyout,field_out,True,672275,676664,Patrick Bailey,JP Sears,0,eec6c82d-0d04-4092-a438-4c22b42d7e1f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-18,745621,Flyout,field_out,True,663527,605483,Tyler Nevin,Blake Snell,0,5fdeb0aa-3885-423c-a08e-40a2fd6c2434,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
32,2024-08-18,745621,Strikeout,strikeout,True,680869,605483,Zack Gelof,Blake Snell,0,97ec8223-fdbb-48d2-a53f-6a811da4fce9,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
33,2024-08-18,745621,Strikeout,strikeout,True,687231,605483,Darell Hernaiz,Blake Snell,0,8045af0d-81d8-438d-9e54-82b22818002f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,0.464,0.104,0.16,0.78,,-0.02,-0.94,95.8,85.3,,88.6,0.214,0.339,0.251,,,,0.341,0.477,0.421,,,,0.185,0.296,0.426,147.0,98.0,109.0,0.273,2.95,81.1,0.079,0.139,0.497,,,,,,,,,,,,,,,
34,2024-08-18,745621,Strikeout,strikeout,True,687529,676664,Grant McCray,JP Sears,0,d1fe4a44-aa55-4529-bd4e-83ecbf2145a0,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-18,745621,Single,single,False,666149,676664,Tyler Fitzgerald,JP Sears,0,3c664714-34d6-40b3-84d1-a972a32a0c73,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-18,745621,Strikeout Double Play,strikeout_double_play,True,592192,676664,Mark Canha,JP Sears,1,eae072b3-7dce-4b10-bcaa-09c468105c4c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,
