,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
14,2024-06-03,744930,Field Error,field_error,False,543807,680570,George Springer,Grayson Rodriguez,0,b912308e-1ddb-4c63-8a36-5801e369f149,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
15,2024-06-03,744930,Triple,triple,False,662139,680570,Daulton Varsho,Grayson Rodriguez,1,dec92d62-1abf-47c6-8c88-542215d8412d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
16,2024-06-03,744930,Lineout,field_out,True,643396,680570,Isiah Kiner-Falefa,Grayson Rodriguez,0,877ff7c7-22f2-4a6c-aa78-b5ccebddc8fd,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
17,2024-06-03,744930,Groundout,field_out,True,683002,592332,Gunnar Henderson,Kevin Gausman,0,64575dc6-a1da-420f-ace3-00b2c868087f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-03,744930,Flyout,field_out,True,668939,592332,Adley Rutschman,Kevin Gausman,0,d5f4be37-1b59-4dba-b3fe-bce368a0fcb5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-03,744930,Groundout,field_out,True,663624,592332,Ryan Mountcastle,Kevin Gausman,0,27397df5-8df4-4e53-a45e-a6ad6847cf7b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-03,744930,Flyout,field_out,True,595281,680570,Kevin Kiermaier,Grayson Rodriguez,0,fb701cdb-0c0c-4260-ab1a-c8a8a8135e92,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
21,2024-06-03,744930,Groundout,field_out,True,676914,680570,Davis Schneider,Grayson Rodriguez,0,fd282bab-f58a-407c-8b75-b031c61b60da,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
22,2024-06-03,744930,Strikeout,strikeout,True,643376,680570,Danny Jansen,Grayson Rodriguez,0,aefc356d-bb8c-4074-af1e-dc91d1fbc615,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
23,2024-06-03,744930,Lineout,field_out,True,656811,592332,Ryan O'Hearn,Kevin Gausman,0,2143cf53-fe63-4f00-91c4-c430d86fd078,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-03,744930,Single,single,False,623993,592332,Anthony Santander,Kevin Gausman,0,8c06483a-09ff-495c-ab16-83e3a2e2ec37,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-03,744930,Flyout,field_out,True,676059,592332,Jordan Westburg,Kevin Gausman,0,231e45f9-01d1-48ff-8887-3bc356bb0c85,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-03,744930,Double,double,False,681297,592332,Colton Cowser,Kevin Gausman,1,b99a49fd-61fa-48ed-ac05-e700bb6d5e4f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-03,744930,Home Run,home_run,False,669720,592332,Austin Hays,Kevin Gausman,1,ab119ec5-5a18-442d-8484-218dd5f5baf6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-03,744930,Strikeout,strikeout,True,681393,592332,Connor Norby,Kevin Gausman,0,94c46e24-bf6d-454d-ade4-7cd56f953341,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-03,744930,Home Run,home_run,False,665489,680570,Vladimir Guerrero Jr.,Grayson Rodriguez,0,0dd781b6-211c-4825-ad2a-400b7fc0de1d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
30,2024-06-03,744930,Groundout,field_out,True,596129,680570,Daniel Vogelbach,Grayson Rodriguez,0,d9958ec7-ace2-4e7b-a4df-fff7b40752ed,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
31,2024-06-03,744930,Groundout,field_out,True,666182,680570,Bo Bichette,Grayson Rodriguez,0,29adca32-b6d7-44e9-afef-be696a91f63d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
32,2024-06-03,744930,Single,single,False,543807,680570,George Springer,Grayson Rodriguez,0,b7d491a3-c7f7-46c1-9d31-4973f1cfba69,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
33,2024-06-03,744930,Pop Out,field_out,True,662139,680570,Daulton Varsho,Grayson Rodriguez,0,d39de0b1-b49a-4f92-a183-447f18edd91b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,0.456,,0.159,-0.19,,3.9,-1.35,96.1,,96.4,86.6,0.278,0.373,0.258,,,,0.275,0.623,0.346,0.25,0.375,0.278,143.0,99.0,106.0,112.0,103.0,107.0,0.158,0.211,0.36,1.25,83.1,81.2,0.163,0.327,0.379,0.25,0.386,0.272,,,,,,,,,,,,,,,
