,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-26,747197,Pop Out,field_out,True,660644,686796,Vidal Bruján,Blake Walston,0,0809f8a5-e57a-41fe-a441-84c1e778560d,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
11,2024-05-26,747197,Strikeout,strikeout,True,572233,677960,Christian Walker,Ryan Weathers,0,773b4f12-dc73-41ea-adcc-1e4654fbb877,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
12,2024-05-26,747197,Groundout,field_out,True,545341,677960,Randal Grichuk,Ryan Weathers,0,5635cc34-5360-4c37-a48f-b7e6cd96ee00,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
13,2024-05-26,747197,Groundout,field_out,True,672515,677960,Gabriel Moreno,Ryan Weathers,0,9738e753-7848-4f8a-9470-3b9bb959c4fe,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
14,2024-05-26,747197,Pop Out,field_out,True,663743,686796,Nick Fortes,Blake Walston,0,085274fd-ea1a-4fb6-9b0b-664c8aeac5d9,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
15,2024-05-26,747197,Flyout,field_out,True,667472,686796,Dane Myers,Blake Walston,0,dfbf62cb-b42c-46ff-900c-9c23c15de266,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
16,2024-05-26,747197,Single,single,False,650559,686796,Bryan De La Cruz,Blake Walston,0,92604029-2571-417b-a300-4d1acfe5ce62,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
17,2024-05-26,747197,Pop Out,field_out,True,605137,686796,Josh Bell,Blake Walston,0,f74669fc-63d2-438c-b7a0-3f1a099f8a3d,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
18,2024-05-26,747197,Strikeout,strikeout,True,553993,677960,Eugenio Suárez,Ryan Weathers,0,b30f5110-490e-47b6-8ba4-e4bffcccd240,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
19,2024-05-26,747197,Single,single,False,677942,677960,Blaze Alexander,Ryan Weathers,0,462a5ab9-cce3-47f0-b6e3-6d757e054625,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
20,2024-05-26,747197,Strikeout,strikeout,True,621028,677960,Kevin Newman,Ryan Weathers,0,d525d1d0-d826-4017-9ac2-c16d818d32c0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
21,2024-05-26,747197,Groundout,field_out,True,606466,677960,Ketel Marte,Ryan Weathers,0,236d6366-216b-409e-ae84-2b1b80a3bee0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
22,2024-05-26,747197,Strikeout,strikeout,True,669394,686796,Jake Burger,Blake Walston,0,c403afae-5683-4721-b5b9-adff6e0b6719,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
23,2024-05-26,747197,Lineout,field_out,True,656896,686796,Emmanuel Rivera,Blake Walston,0,465e7f4f-705d-4d70-b740-2353a512c6fe,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
24,2024-05-26,747197,Double,double,False,665862,686796,Jazz Chisholm Jr.,Blake Walston,0,9bba3ec9-7b01-478d-9462-672ba4e983f8,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
25,2024-05-26,747197,Groundout,field_out,True,641313,686796,Tim Anderson,Blake Walston,0,e0e33ab4-c6c2-4808-ad55-31a68fbf772a,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
26,2024-05-26,747197,Walk,walk,False,682998,677960,Corbin Carroll,Ryan Weathers,0,c9e10f42-a351-4ceb-a561-6a753cddee4e,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
27,2024-05-26,747197,Groundout,field_out,True,666971,677960,Lourdes Gurriel Jr.,Ryan Weathers,1,d27ce19e-b20d-493b-ae98-f928e2dd48cf,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
28,2024-05-26,747197,Strikeout,strikeout,True,572233,677960,Christian Walker,Ryan Weathers,0,c0fc88fe-e03d-4722-a892-9dcaf70f8946,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
29,2024-05-26,747197,Groundout,field_out,True,545341,677960,Randal Grichuk,Ryan Weathers,0,bdc709a1-2ee0-4c92-a2c4-bbe1f1e4d2ad,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.122,0.402,,0.219,,0.258,0.13,,0.21,0.13,,0.93,95.9,,86.2,94.5,82.7,,0.289,0.389,0.142,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,83.0,97.0,92.0,0.279,0.442,0.066,,,,,,,,,
30,2024-05-26,747197,Flyout,field_out,True,660644,686796,Vidal Bruján,Blake Walston,0,3a2324c2-67ff-44b0-a4fd-b10342b34acf,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
31,2024-05-26,747197,Walk,walk,False,663743,686796,Nick Fortes,Blake Walston,0,4dce00ca-63f7-415a-99e9-4af12cb7d7aa,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
32,2024-05-26,747197,Single,single,False,667472,686796,Dane Myers,Blake Walston,1,89d408f6-7495-4b3b-8fac-630a4280c70c,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
33,2024-05-26,747197,Forceout,force_out,True,650559,686796,Bryan De La Cruz,Blake Walston,1,c0af4fae-a2d9-498c-becc-a629ff409fec,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,86.0,84.0,93.0,68.0,89.0,82.0,94.0,89.0,91.0,82.0,85.0,90.0,0.043,0.328,0.194,0.078,0.181,0.177,2.39,2.73,2.48,-8.13,-0.23,-1.12,91.6,87.8,86.2,89.0,81.4,77.2,0.118,0.118,0.25,0.25,0.25,0.278,0.125,0.125,0.042,0.5,0.75,0.333,0.4,0.6,0.333,,,,,,,,,,,,,,,
34,2024-05-26,747197,Flyout,field_out,True,605137,679885,Josh Bell,Justin Martinez,0,6b10a1d6-6be8-44ed-b09f-2c423e0d6874,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,0.462,0.094,,0.218,,,0.24,,1.03,2.47,,,100.0,,,100.1,89.5,,0.231,0.231,0.306,,,,,,,0.091,0.227,0.492,,,,115.0,101.0,103.0,0.318,0.333,0.203,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486
