,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
0,2024-05-24,745501,Groundout,field_out,True,660670,663559,Ronald Acuña Jr.,Bailey Falter,0,629c11db-16a7-4bb5-ab6e-2d94203d75be,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
1,2024-05-24,745501,Flyout,field_out,True,645277,663559,Ozzie Albies,Bailey Falter,0,1d4c9db5-9699-4e60-86d5-6626ceff446a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
2,2024-05-24,745501,Flyout,field_out,True,542303,663559,Marcell Ozuna,Bailey Falter,0,681d3325-e499-4c93-a2f2-2f58f3132778,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
3,2024-05-24,745501,Single,single,False,457705,678061,Andrew McCutchen,Ray Kerr,0,d5e5e068-195c-490b-81e6-ff6c6c735575,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,,,,55.0,116.0,119.0,,0.446,0.044,,0.47,-5.01,-10.02,,,1.97,95.2,89.4,,,82.0,0.407,0.704,0.217,,,,,,,0.118,0.206,0.506,0.75,1.0,0.167,98.0,81.0,74.0,0.039,-0.01,90.1,,,,,,,,,,,,
4,2024-05-24,745501,Lineout,field_out,True,668804,678061,Bryan Reynolds,Ray Kerr,0,2dd89285-569f-4b80-8ec3-8fa5e8e5ec16,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,,,,55.0,116.0,119.0,,0.446,0.044,,0.47,-5.01,-10.02,,,1.97,95.2,89.4,,,82.0,0.407,0.704,0.217,,,,,,,0.118,0.206,0.506,0.75,1.0,0.167,98.0,81.0,74.0,0.039,-0.01,90.1,,,,,,,,,,,,
5,2024-05-24,745501,Double,double,False,656582,678061,Connor Joe,Ray Kerr,1,e25eff2b-3d5d-4b96-b681-b45af79f6e74,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,,,,55.0,116.0,119.0,,0.446,0.044,,0.47,-5.01,-10.02,,,1.97,95.2,89.4,,,82.0,0.407,0.704,0.217,,,,,,,0.118,0.206,0.506,0.75,1.0,0.167,98.0,81.0,74.0,0.039,-0.01,90.1,,,,,,,,,,,,
6,2024-05-24,745501,Strikeout,strikeout,True,658668,678061,Edward Olivares,Ray Kerr,0,227975d1-e87a-452f-9688-c23a7f8f3b41,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,,,,55.0,116.0,119.0,,0.446,0.044,,0.47,-5.01,-10.02,,,1.97,95.2,89.4,,,82.0,0.407,0.704,0.217,,,,,,,0.118,0.206,0.506,0.75,1.0,0.167,98.0,81.0,74.0,0.039,-0.01,90.1,,,,,,,,,,,,
7,2024-05-24,745501,Single,single,False,693304,678061,Nick Gonzales,Ray Kerr,1,e23e6576-5e4d-4ecc-965f-3e611fe73066,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,,,,55.0,116.0,119.0,,0.446,0.044,,0.47,-5.01,-10.02,,,1.97,95.2,89.4,,,82.0,0.407,0.704,0.217,,,,,,,0.118,0.206,0.506,0.75,1.0,0.167,98.0,81.0,74.0,0.039,-0.01,90.1,,,,,,,,,,,,
8,2024-05-24,745501,Strikeout,strikeout,True,669707,678061,Jared Triolo,Ray Kerr,0,fb1164fa-150e-41c9-bba2-e43768941e4a,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,,,,,,,55.0,116.0,119.0,,0.446,0.044,,0.47,-5.01,-10.02,,,1.97,95.2,89.4,,,82.0,0.407,0.704,0.217,,,,,,,0.118,0.206,0.506,0.75,1.0,0.167,98.0,81.0,74.0,0.039,-0.01,90.1,,,,,,,,,,,,
9,2024-05-24,745501,Strikeout,strikeout,True,621566,663559,Matt Olson,Bailey Falter,0,218bae91-42c1-4602-a3b7-a42869bd261d,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
