,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
0,2024-09-01,746183,Flyout,field_out,True,645302,702674,Victor Robles,Caden Dana,0,ed72ae1d-2d9c-4489-81ec-7781af98f462,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,104.0,93.0,83.0,97.0,59.0,77.0,81.0,91.0,83.0,94.0,93.0,96.0,75.0,101.0,82.0,0.551,0.058,0.268,0.072,0.051,-6.89,0.86,2.39,-5.5,-2.29,93.9,86.3,84.2,85.1,73.8,0.412,1.059,0.135,0.111,0.444,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-01,746183,Flyout,field_out,True,677594,702674,Julio Rodríguez,Caden Dana,0,5b16d167-8ea4-4ce3-898c-69eb85757f7b,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,104.0,93.0,83.0,97.0,59.0,77.0,81.0,91.0,83.0,94.0,93.0,96.0,75.0,101.0,82.0,0.551,0.058,0.268,0.072,0.051,-6.89,0.86,2.39,-5.5,-2.29,93.9,86.3,84.2,85.1,73.8,0.412,1.059,0.135,0.111,0.444,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-01,746183,Strikeout,strikeout,True,663728,702674,Cal Raleigh,Caden Dana,0,2652b2d5-c958-46ce-83eb-634b483c3524,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,104.0,93.0,83.0,97.0,59.0,77.0,81.0,91.0,83.0,94.0,93.0,96.0,75.0,101.0,82.0,0.551,0.058,0.268,0.072,0.051,-6.89,0.86,2.39,-5.5,-2.29,93.9,86.3,84.2,85.1,73.8,0.412,1.059,0.135,0.111,0.444,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-01,746183,Home Run,home_run,False,621493,682243,Taylor Ward,Bryce Miller,0,15f9d76b-16a5-455a-82da-8a00aa9dc02d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.18,3.83,161.1,102.0,112.0,105.0,0.778,8.42,2.12,6.81,1.12,0.85,0.256,0.4,0.14,0.312,0.441,,,,,,,123.0,103.0,107.0,122.0,96.0,100.0,83.0,91.0,95.0,0.426,0.02,0.172,,,1.5,-0.9,-0.52,,,95.1,91.9,,84.4,,0.192,0.357,0.264,0.242,0.606,0.265,101.0,101.0,99.0,90.0,103.0,109.0,92.0,108.0,109.0,0.178,0.165,0.04,1.16,1.51,0.2,84.3,94.7,85.2,0.242,0.359,0.092,0.164,0.25,0.284,0.255,0.426,0.167,0.208,0.292,0.359,0.286,0.429,0.19,,,
4,2024-09-01,746183,Walk,walk,False,687263,682243,Zach Neto,Bryce Miller,0,71c2b7d0-551c-4587-8278-2e9cdd1b3bc9,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.18,3.83,161.1,102.0,112.0,105.0,0.778,8.42,2.12,6.81,1.12,0.85,0.256,0.4,0.14,0.312,0.441,,,,,,,123.0,103.0,107.0,122.0,96.0,100.0,83.0,91.0,95.0,0.426,0.02,0.172,,,1.5,-0.9,-0.52,,,95.1,91.9,,84.4,,0.192,0.357,0.264,0.242,0.606,0.265,101.0,101.0,99.0,90.0,103.0,109.0,92.0,108.0,109.0,0.178,0.165,0.04,1.16,1.51,0.2,84.3,94.7,85.2,0.242,0.359,0.092,0.164,0.25,0.284,0.255,0.426,0.167,0.208,0.292,0.359,0.286,0.429,0.19,,,
5,2024-09-01,746183,Flyout,field_out,True,694384,682243,Nolan Schanuel,Bryce Miller,0,bb505e0f-de4f-4450-ae23-361a0343b754,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.18,3.83,161.1,102.0,112.0,105.0,0.778,8.42,2.12,6.81,1.12,0.85,0.256,0.4,0.14,0.312,0.441,,,,,,,123.0,103.0,107.0,122.0,96.0,100.0,83.0,91.0,95.0,0.426,0.02,0.172,,,1.5,-0.9,-0.52,,,95.1,91.9,,84.4,,0.192,0.357,0.264,0.242,0.606,0.265,101.0,101.0,99.0,90.0,103.0,109.0,92.0,108.0,109.0,0.178,0.165,0.04,1.16,1.51,0.2,84.3,94.7,85.2,0.242,0.359,0.092,0.164,0.25,0.284,0.255,0.426,0.167,0.208,0.292,0.359,0.286,0.429,0.19,,,
6,2024-09-01,746183,Pop Out,field_out,True,543685,682243,Anthony Rendon,Bryce Miller,0,b495bc1a-d276-4939-9a17-19a1117bbc32,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.18,3.83,161.1,102.0,112.0,105.0,0.778,8.42,2.12,6.81,1.12,0.85,0.256,0.4,0.14,0.312,0.441,,,,,,,123.0,103.0,107.0,122.0,96.0,100.0,83.0,91.0,95.0,0.426,0.02,0.172,,,1.5,-0.9,-0.52,,,95.1,91.9,,84.4,,0.192,0.357,0.264,0.242,0.606,0.265,101.0,101.0,99.0,90.0,103.0,109.0,92.0,108.0,109.0,0.178,0.165,0.04,1.16,1.51,0.2,84.3,94.7,85.2,0.242,0.359,0.092,0.164,0.25,0.284,0.255,0.426,0.167,0.208,0.292,0.359,0.286,0.429,0.19,,,
7,2024-09-01,746183,Flyout,field_out,True,607680,682243,Kevin Pillar,Bryce Miller,0,1eaa755b-1343-4f67-bc91-4d51920b0d6c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.18,3.83,161.1,102.0,112.0,105.0,0.778,8.42,2.12,6.81,1.12,0.85,0.256,0.4,0.14,0.312,0.441,,,,,,,123.0,103.0,107.0,122.0,96.0,100.0,83.0,91.0,95.0,0.426,0.02,0.172,,,1.5,-0.9,-0.52,,,95.1,91.9,,84.4,,0.192,0.357,0.264,0.242,0.606,0.265,101.0,101.0,99.0,90.0,103.0,109.0,92.0,108.0,109.0,0.178,0.165,0.04,1.16,1.51,0.2,84.3,94.7,85.2,0.242,0.359,0.092,0.164,0.25,0.284,0.255,0.426,0.167,0.208,0.292,0.359,0.286,0.429,0.19,,,
8,2024-09-01,746183,Groundout,field_out,True,668227,702674,Randy Arozarena,Caden Dana,0,af479515-d5e1-4976-a369-ed4126f3d3a5,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,104.0,93.0,83.0,97.0,59.0,77.0,81.0,91.0,83.0,94.0,93.0,96.0,75.0,101.0,82.0,0.551,0.058,0.268,0.072,0.051,-6.89,0.86,2.39,-5.5,-2.29,93.9,86.3,84.2,85.1,73.8,0.412,1.059,0.135,0.111,0.444,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-01,746183,Groundout,field_out,True,593871,702674,Jorge Polanco,Caden Dana,0,9b35d4c1-0066-4231-8a17-dbb6f73d58df,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,104.0,93.0,83.0,97.0,59.0,77.0,81.0,91.0,83.0,94.0,93.0,96.0,75.0,101.0,82.0,0.551,0.058,0.268,0.072,0.051,-6.89,0.86,2.39,-5.5,-2.29,93.9,86.3,84.2,85.1,73.8,0.412,1.059,0.135,0.111,0.444,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
