,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-08-20,746107,Flyout,field_out,True,645302,621111,Victor Robles,Walker Buehler,0,4c983237-8012-43e5-ad4f-807897bbaed6,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
1,2024-08-20,746107,Flyout,field_out,True,677594,621111,Julio Rodríguez,Walker Buehler,0,9f64b243-e55e-446c-b951-8ee914d0d314,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
2,2024-08-20,746107,Double,double,False,663728,621111,Cal Raleigh,Walker Buehler,0,8044e13d-2029-418f-a73a-9c0a906230e3,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
3,2024-08-20,746107,Walk,walk,False,670042,621111,Luke Raley,Walker Buehler,0,97f0a870-8dfc-4db0-b368-b25150e884a8,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
4,2024-08-20,746107,Walk,walk,False,668227,621111,Randy Arozarena,Walker Buehler,1,3f5d2cb6-de64-451c-8a70-941268788b11,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
5,2024-08-20,746107,Single,single,False,593871,621111,Jorge Polanco,Walker Buehler,1,4c12a6d3-6d5f-4c9e-97f3-5e0a2313c4bc,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
6,2024-08-20,746107,Lineout,field_out,True,571745,621111,Mitch Haniger,Walker Buehler,0,18d645df-f3e7-4beb-ad37-1f3391bdc6d0,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,104.0,100.0,109.0,103.0,101.0,98.0,0.178,0.284,0.203,0.091,0.179,0.065,-3.55,2.17,-0.43,-2.54,-1.76,-6.86,95.2,91.4,90.0,95.0,83.5,78.4,0.392,0.804,0.187,0.273,0.295,0.128,0.205,0.359,0.204,0.265,0.471,0.258,0.15,0.45,0.161,0.529,0.765,0.071,,,,,,,,,,,,,,,,,,
7,2024-08-20,746107,Strikeout,strikeout,True,660271,682243,Shohei Ohtani,Bryce Miller,0,38df65b3-0614-42d2-87e3-2a7b5e389815,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,0.037,,1.57,-0.88,1.7,-0.65,-0.41,,95.1,91.9,,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.286,0.429,0.19,0.238,0.333,0.4,0.275,0.475,0.134,,,,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,0.219,0.563,0.243,,,,,,
8,2024-08-20,746107,Strikeout,strikeout,True,605141,682243,Mookie Betts,Bryce Miller,0,cafd29c8-5d39-4279-ac4c-c23be5c13c19,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,0.037,,1.57,-0.88,1.7,-0.65,-0.41,,95.1,91.9,,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.286,0.429,0.19,0.238,0.333,0.4,0.275,0.475,0.134,,,,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,0.219,0.563,0.243,,,,,,
9,2024-08-20,746107,Double,double,False,518692,682243,Freddie Freeman,Bryce Miller,0,6db19f7c-b618-4f3f-b5ef-09816288ca96,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,0.177,0.433,0.021,0.164,0.037,,1.57,-0.88,1.7,-0.65,-0.41,,95.1,91.9,,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.286,0.429,0.19,0.238,0.333,0.4,0.275,0.475,0.134,,,,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,0.219,0.563,0.243,,,,,,
