,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-05-17,747037,Walk,walk,False,623993,682243,Anthony Santander,Bryce Miller,1,eeb8dc63-9666-4ff8-9022-acd7b48ded16,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
11,2024-05-17,747037,Double,double,False,681297,682243,Colton Cowser,Bryce Miller,1,1a09ec57-76e8-4a06-b5f4-e95b93363684,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
12,2024-05-17,747037,Sac Fly,sac_fly,True,676059,682243,Jordan Westburg,Bryce Miller,1,92e0ac9e-1110-49c1-b5d8-d6d0dd9b5906,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
13,2024-05-17,747037,Strikeout,strikeout,True,669065,682243,Kyle Stowers,Bryce Miller,0,f1f4f1df-b3bd-4820-8fda-9bfe33511e92,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
14,2024-05-17,747037,Groundout,field_out,True,622761,682243,Jorge Mateo,Bryce Miller,0,48486d86-78ed-4427-b042-9e1ff7cd58d6,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
15,2024-05-17,747037,Flyout,field_out,True,664034,607644,Ty France,John Means,0,2f219517-37f4-42b9-a85b-ad06e5585279,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-17,747037,Groundout,field_out,True,670042,607644,Luke Raley,John Means,0,25962fe7-e358-4edb-b6db-d0ef3b9fc349,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-17,747037,Strikeout,strikeout,True,649966,607644,Luis Urías,John Means,0,842b6cd3-29cd-4013-94ac-638e43e946f1,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-17,747037,Groundout,field_out,True,683002,682243,Gunnar Henderson,Bryce Miller,0,8c9e1896-89b9-419d-bfa9-538927c42d6c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
19,2024-05-17,747037,Groundout,field_out,True,668939,682243,Adley Rutschman,Bryce Miller,0,99cfe510-0646-45d8-a9cd-89ad1b788cae,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
20,2024-05-17,747037,Groundout,field_out,True,656811,682243,Ryan O'Hearn,Bryce Miller,0,d3ef4360-902a-4729-a74d-5fe57b1729d5,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
21,2024-05-17,747037,Groundout,field_out,True,664238,607644,Dylan Moore,John Means,0,f5958521-bc35-41a7-b601-d50b3fb43c71,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-17,747037,Strikeout,strikeout,True,677594,607644,Julio Rodríguez,John Means,0,82b0252d-9d1b-4605-bb35-c20045173011,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-17,747037,Strikeout,strikeout,True,641598,607644,Mitch Garver,John Means,0,3231e953-d6c2-4b52-9385-4a50946054fe,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-17,747037,Groundout,field_out,True,663624,682243,Ryan Mountcastle,Bryce Miller,0,3f45d825-bea4-4099-a988-a0d00106f5ec,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
25,2024-05-17,747037,Flyout,field_out,True,623993,682243,Anthony Santander,Bryce Miller,0,e73234ee-4b1a-4b22-8695-cd4b1f6d73f1,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
26,2024-05-17,747037,Groundout,field_out,True,681297,682243,Colton Cowser,Bryce Miller,0,d3d93f20-9d9a-4119-b601-d71363878ea3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
27,2024-05-17,747037,Single,single,False,663728,607644,Cal Raleigh,John Means,0,5e43f023-1c71-474f-86a5-c58dc2130a87,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-17,747037,Pop Out,field_out,True,571745,607644,Mitch Haniger,John Means,0,3487e3c7-586c-4514-85cd-b0fb09e5f247,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-17,747037,Lineout,field_out,True,668942,607644,Josh Rojas,John Means,0,5d111e4d-04b4-4e0f-a0be-f8f86b3f1a0f,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-17,747037,Flyout,field_out,True,664034,607644,Ty France,John Means,0,d9a3ec61-5352-42ca-a5e0-1c41a9d723c4,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,83.0,102.0,100.0,88.0,92.0,100.0,0.375,0.231,0.109,0.284,0.74,1.7,1.36,0.88,90.5,82.0,84.5,75.7,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,0.2,0.2,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-17,747037,Groundout,field_out,True,676059,682243,Jordan Westburg,Bryce Miller,0,0d7b102a-4bab-4fe7-bc37-65be0ec1ddab,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
32,2024-05-17,747037,Single,single,False,669065,682243,Kyle Stowers,Bryce Miller,0,4f6382f6-f198-463f-b4e6-f5f2346ee454,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
33,2024-05-17,747037,Flyout,field_out,True,622761,682243,Jorge Mateo,Bryce Miller,0,914dd9b2-0563-424e-bfbf-32cd92598175,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,66.0,82.0,91.0,0.439,0.169,0.014,,1.42,-1.33,4.17,,95.1,,83.8,85.5,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.0,0.0,0.25,99.0,100.0,98.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,-3.96,0.84,1.27,92.3,83.8,94.6,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
