,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-24,745377,Groundout,field_out,True,682626,650633,Francisco Alvarez,Michael King,0,6a6db44f-bdae-4934-bf4d-88b3772c1ecc,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-24,745377,Flyout,field_out,True,643446,650633,Jeff McNeil,Michael King,0,b3bb61a3-9b48-444a-a765-e78c21a71a06,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-24,745377,Pop Out,field_out,True,596019,650633,Francisco Lindor,Michael King,0,0089e127-9d1a-46ed-b1c4-acc4a75419f4,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-24,745377,Lineout,field_out,True,592518,656849,Manny Machado,David Peterson,0,9e6b4535-6f35-464a-8548-bd4d229061f8,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
14,2024-08-24,745377,Walk,walk,False,456781,656849,Donovan Solano,David Peterson,0,4be281cd-a5f4-448a-a9a0-de14cc5c53e2,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
15,2024-08-24,745377,Lineout,field_out,True,701538,656849,Jackson Merrill,David Peterson,0,aaf6865c-87d3-43d6-95ee-ab38253400d6,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
16,2024-08-24,745377,Lineout,field_out,True,543309,656849,Kyle Higashioka,David Peterson,0,10fd9319-cea5-4527-9446-185cd5c21a95,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
17,2024-08-24,745377,Pop Out,field_out,True,668901,650633,Mark Vientos,Michael King,0,d896bf75-aa07-4c53-a621-577c38568a6b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-24,745377,Lineout,field_out,True,607043,650633,Brandon Nimmo,Michael King,0,6443bd24-77be-4f55-b484-fcec9a37526c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-24,745377,Strikeout,strikeout,True,624413,650633,Pete Alonso,Michael King,0,2e92b166-182e-4403-8e57-2dba51911957,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-24,745377,Flyout,field_out,True,669369,656849,Bryce Johnson,David Peterson,0,94bae3d8-b4da-4e7e-8b25-6ca73b657ee1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
21,2024-08-24,745377,Strikeout,strikeout,True,669200,656849,Mason McCoy,David Peterson,0,194cc5c5-777e-4416-bafe-21a7ec097068,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
22,2024-08-24,745377,Groundout,field_out,True,650333,656849,Luis Arraez,David Peterson,0,c9922f43-610f-4cfc-ae38-fe138079266d,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
23,2024-08-24,745377,Strikeout,strikeout,True,502110,650633,J.D. Martinez,Michael King,0,36cdbb72-5f3c-4938-b108-04bd18ac9296,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-24,745377,Groundout,field_out,True,608385,650633,Jesse Winker,Michael King,0,dfef5130-645c-4b30-a9b1-1569cf218b0c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-24,745377,Single,single,False,516782,650633,Starling Marte,Michael King,0,3b74655b-b8c8-461b-9af4-a2d62efc476f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-24,745377,Field Error,field_error,False,682626,650633,Francisco Alvarez,Michael King,1,41ae08d2-a602-4318-a553-703cf599b8b5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,745377,Hit By Pitch,hit_by_pitch,False,643446,650633,Jeff McNeil,Michael King,1,a1a34c1a-ddc6-4e14-9feb-347d070719af,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-24,745377,Home Run,home_run,False,596019,650633,Francisco Lindor,Michael King,1,c44b00ff-143a-467f-950e-86d4eff53781,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-24,745377,Strikeout,strikeout,True,668901,650633,Mark Vientos,Michael King,0,b1ac380e-04cd-4d55-aeb7-5d3636b17a13,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-24,745377,Groundout,field_out,True,595777,656849,Jurickson Profar,David Peterson,0,32bf1b18-ad3c-40ee-8721-ebf489dabe3a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
31,2024-08-24,745377,Single,single,False,593428,656849,Xander Bogaerts,David Peterson,0,be061e90-2d14-4cd2-af96-4cb254efa56b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
32,2024-08-24,745377,Flyout,field_out,True,592518,656849,Manny Machado,David Peterson,0,304956b3-d712-4333-a9fd-24f31af82e25,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
33,2024-08-24,745377,Flyout,field_out,True,456781,656849,Donovan Solano,David Peterson,0,64fa2e73-2217-4094-aa7d-a179038214e1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.169,-0.31,1.7,-1.49,0.25,93.1,84.7,92.0,85.2,0.16,0.26,0.294,0.264,0.376,0.139,0.254,0.31,0.236,,,,0.27,0.432,0.326,85.0,100.0,99.0,0.073,0.21,79.0,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,
34,2024-08-24,745377,Flyout,field_out,True,607043,650633,Brandon Nimmo,Michael King,0,d5f1540e-fb48-4246-b582-1a0b950de4d6,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
