,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-07-07,747098,Strikeout,strikeout,True,592206,625643,Nick Castellanos,Reynaldo López,0,91212a05-5240-47cc-a157-5c6b55bd705e,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
11,2024-07-07,747098,Walk,walk,False,665019,625643,Kody Clemens,Reynaldo López,0,3895a74d-6824-4d92-850e-fb1f16275232,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
12,2024-07-07,747098,Single,single,False,593160,625643,Whit Merrifield,Reynaldo López,1,6df931e7-e0da-47f3-9e60-9f883f527373,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
13,2024-07-07,747098,Strikeout,strikeout,True,596117,625643,Garrett Stubbs,Reynaldo López,1,5e968c70-49e7-4cb6-a337-4af6b0c5ef0f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
14,2024-07-07,747098,Home Run,home_run,False,594807,675650,Adam Duvall,Michael Mercado,0,61872f4e-f739-4607-8001-9395aa077eb4,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
15,2024-07-07,747098,Single,single,False,606115,675650,Orlando Arcia,Michael Mercado,0,d1feae80-abeb-45e8-b614-650f8c0aa8e8,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
16,2024-07-07,747098,Single,single,False,642201,675650,Eli White,Michael Mercado,1,452ff62f-14fc-4dc0-b3ba-b96c953353e3,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
17,2024-07-07,747098,Home Run,home_run,False,672284,675650,Jarred Kelenic,Michael Mercado,1,676ae157-6f92-42db-a49d-3eb260636485,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
18,2024-07-07,747098,Flyout,field_out,True,645277,675650,Ozzie Albies,Michael Mercado,0,cd918aaf-7295-412e-afe8-f63b09174f71,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
19,2024-07-07,747098,Flyout,field_out,True,663586,675650,Austin Riley,Michael Mercado,0,d0634749-6b2b-4b7b-8ac9-50a44b193a47,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
20,2024-07-07,747098,Home Run,home_run,False,621566,675650,Matt Olson,Michael Mercado,0,2fc92ee0-8b0d-4700-9166-f17dbc274621,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,100.0,96.0,97.0,101.0,92.0,91.0,,,,0.467,,0.22,0.04,-5.99,,4.11,-0.32,95.3,89.5,,83.1,0.471,1.235,0.149,,,,0.0,0.0,0.208,,,,84.0,100.0,91.0,0.273,-2.43,88.0,0.25,0.688,0.321,,,,,,,,,
21,2024-07-07,747098,Lineout,field_out,True,542303,614179,Marcell Ozuna,José Ruiz,0,50ba6961-c35f-4b57-8bba-1f3daefa2552,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,131.0,79.0,84.0,0.248,0.047,0.426,0.038,-0.88,-1.48,-2.08,-2.94,96.3,90.4,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,75.0,100.0,96.0,0.242,1.67,95.8,0.25,0.357,0.143
22,2024-07-07,747098,Groundout,field_out,True,679032,625643,Johan Rojas,Reynaldo López,0,9da2d76f-73cd-44e8-93c7-c41b53ede974,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
23,2024-07-07,747098,Flyout,field_out,True,681082,625643,Bryson Stott,Reynaldo López,0,5261dbce-ec9f-41aa-8588-46890c58a93d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
24,2024-07-07,747098,Strikeout,strikeout,True,607208,625643,Trea Turner,Reynaldo López,0,62849c42-5edd-4e17-973f-ca60c8cf7283,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
25,2024-07-07,747098,Groundout,field_out,True,518595,614179,Travis d'Arnaud,José Ruiz,0,87d116dc-e485-4585-a704-8b02977a4bb7,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,131.0,79.0,84.0,0.248,0.047,0.426,0.038,-0.88,-1.48,-2.08,-2.94,96.3,90.4,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,75.0,100.0,96.0,0.242,1.67,95.8,0.25,0.357,0.143
26,2024-07-07,747098,Single,single,False,594807,614179,Adam Duvall,José Ruiz,0,01c078dc-d030-4395-8d32-d41462997791,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,131.0,79.0,84.0,0.248,0.047,0.426,0.038,-0.88,-1.48,-2.08,-2.94,96.3,90.4,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,75.0,100.0,96.0,0.242,1.67,95.8,0.25,0.357,0.143
27,2024-07-07,747098,Strikeout,strikeout,True,606115,614179,Orlando Arcia,José Ruiz,0,99190a20-2238-4606-962d-920f9057b1af,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,131.0,79.0,84.0,0.248,0.047,0.426,0.038,-0.88,-1.48,-2.08,-2.94,96.3,90.4,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,75.0,100.0,96.0,0.242,1.67,95.8,0.25,0.357,0.143
28,2024-07-07,747098,Groundout,field_out,True,642201,614179,Eli White,José Ruiz,0,639476cd-afe3-40d5-a6fd-84e356784828,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,131.0,79.0,84.0,0.248,0.047,0.426,0.038,-0.88,-1.48,-2.08,-2.94,96.3,90.4,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,75.0,100.0,96.0,0.242,1.67,95.8,0.25,0.357,0.143
29,2024-07-07,747098,Groundout,field_out,True,664761,625643,Alec Bohm,Reynaldo López,0,eccf2a78-7afb-4822-aba6-17a84f081a6c,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
30,2024-07-07,747098,Walk,walk,False,669016,625643,Brandon Marsh,Reynaldo López,0,834bc0b6-d303-4335-9915-d617a5af7be6,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
31,2024-07-07,747098,Walk,walk,False,592206,625643,Nick Castellanos,Reynaldo López,1,2c74766c-f6b4-4115-8418-efb1445d86a6,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
32,2024-07-07,747098,Forceout,force_out,True,665019,625643,Kody Clemens,Reynaldo López,1,cc1a241d-c6ed-46c7-aa83-8086aa9e0960,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
33,2024-07-07,747098,Groundout,field_out,True,593160,625643,Whit Merrifield,Reynaldo López,0,d351f238-04b7-411c-8567-c89dc416294e,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
34,2024-07-07,747098,Strikeout,strikeout,True,672284,621381,Jarred Kelenic,Matt Strahm,0,c25bd4b8-c5cf-4617-a9df-710fe3a4aeb1,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,,,,104.0,112.0,115.0,118.0,111.0,113.0,0.554,0.192,,,1.87,1.74,,,93.4,,81.4,,0.195,0.312,0.26,0.091,0.182,0.372,,,,,,,99.0,104.0,97.0,0.104,4.44,88.0,0.1,0.2,0.282,103.0,104.0,99.0,0.149,-0.14,93.4,0.333,0.389,0.184
35,2024-07-07,747098,Flyout,field_out,True,645277,621381,Ozzie Albies,Matt Strahm,0,fc609392-8a32-4067-a84b-13b71d7f8e78,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,,,,104.0,112.0,115.0,118.0,111.0,113.0,0.554,0.192,,,1.87,1.74,,,93.4,,81.4,,0.195,0.312,0.26,0.091,0.182,0.372,,,,,,,99.0,104.0,97.0,0.104,4.44,88.0,0.1,0.2,0.282,103.0,104.0,99.0,0.149,-0.14,93.4,0.333,0.389,0.184
36,2024-07-07,747098,Flyout,field_out,True,663586,621381,Austin Riley,Matt Strahm,0,696cec0c-baa0-4593-80eb-bad8cbdcccc2,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,,,,104.0,112.0,115.0,118.0,111.0,113.0,0.554,0.192,,,1.87,1.74,,,93.4,,81.4,,0.195,0.312,0.26,0.091,0.182,0.372,,,,,,,99.0,104.0,97.0,0.104,4.44,88.0,0.1,0.2,0.282,103.0,104.0,99.0,0.149,-0.14,93.4,0.333,0.389,0.184
37,2024-07-07,747098,Flyout,field_out,True,596117,625643,Garrett Stubbs,Reynaldo López,0,567dc774-7aae-413c-b645-8aab38a58d8f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
