,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-07,747085,Strikeout,strikeout,True,594807,642547,Adam Duvall,Freddy Peralta,0,39dd1905-8b8e-4abf-a078-a827d5eea727,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
11,2024-08-07,747085,Strikeout,strikeout,True,687401,519242,Joey Ortiz,Chris Sale,0,2e162d12-4a5f-466c-bd3e-bbb71935cbdd,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
12,2024-08-07,747085,Single,single,False,663368,519242,Blake Perkins,Chris Sale,0,9e6708ae-b67d-41e9-bafe-5f6e462eb57d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
13,2024-08-07,747085,Walk,walk,False,655316,519242,Andruw Monasterio,Chris Sale,1,f28000b3-657d-484f-8d33-40036c8585e6,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
14,2024-08-07,747085,Strikeout,strikeout,True,669003,519242,Garrett Mitchell,Chris Sale,0,7dad7d9a-ca39-4175-81d7-f59419bad94c,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
15,2024-08-07,747085,Single,single,False,694192,519242,Jackson Chourio,Chris Sale,1,c3803845-42c6-49ad-acd1-894a2aa71df5,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
16,2024-08-07,747085,Lineout,field_out,True,656555,519242,Rhys Hoskins,Chris Sale,0,0b592b6f-a77f-4918-be4a-c8c46ec81fcb,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
17,2024-08-07,747085,Strikeout,strikeout,True,669221,642547,Sean Murphy,Freddy Peralta,0,adcd2757-45ca-4496-a156-f99d8ad0f956,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
18,2024-08-07,747085,Lineout,field_out,True,672284,642547,Jarred Kelenic,Freddy Peralta,0,61f0fe08-c2a4-4989-bab9-7704eee98390,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
19,2024-08-07,747085,Groundout,field_out,True,593160,642547,Whit Merrifield,Freddy Peralta,0,6c092615-5876-45f2-9261-7823196cad9b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
20,2024-08-07,747085,Walk,walk,False,596142,519242,Gary Sánchez,Chris Sale,0,6ea699b0-c9cc-47f6-9854-ab09eaea966b,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
21,2024-08-07,747085,Strikeout,strikeout,True,661388,519242,William Contreras,Chris Sale,0,23276d97-d46c-42ef-82a2-70a0e5d9cb65,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
22,2024-08-07,747085,Flyout,field_out,True,642715,519242,Willy Adames,Chris Sale,0,17f09cbc-2dca-4137-9a3c-60b916a671e6,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
23,2024-08-07,747085,Double,double,False,687401,519242,Joey Ortiz,Chris Sale,1,896e5d35-5aea-4681-b447-868add3633ca,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
24,2024-08-07,747085,Lineout,field_out,True,663368,519242,Blake Perkins,Chris Sale,0,df9fcb9b-8796-4588-9def-241cd2bffbdf,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
25,2024-08-07,747085,Walk,walk,False,624585,642547,Jorge Soler,Freddy Peralta,0,23609719-f8c9-4fc0-ad49-36c96f9e9c29,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
26,2024-08-07,747085,Grounded Into DP,grounded_into_double_play,True,663586,642547,Austin Riley,Freddy Peralta,1,834c67a1-906d-4262-91dc-e673cf585dce,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
27,2024-08-07,747085,Double,double,False,542303,642547,Marcell Ozuna,Freddy Peralta,0,a2bf83fa-42a5-4e57-8718-29189360f145,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
28,2024-08-07,747085,Groundout,field_out,True,621566,642547,Matt Olson,Freddy Peralta,0,4b416a94-ae04-4c68-b8ce-f92e99a55a88,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
29,2024-08-07,747085,Strikeout,strikeout,True,655316,519242,Andruw Monasterio,Chris Sale,0,72ba41b6-0484-4909-bb19-41f467c13f44,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
30,2024-08-07,747085,Strikeout,strikeout,True,669003,519242,Garrett Mitchell,Chris Sale,0,35489d66-0297-4b0e-92ed-b0032ec0b0b8,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
31,2024-08-07,747085,Groundout,field_out,True,694192,519242,Jackson Chourio,Chris Sale,0,48ee23ec-4f98-4848-aed4-bd4ed3e0cb5d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
32,2024-08-07,747085,Strikeout,strikeout,True,606115,642547,Orlando Arcia,Freddy Peralta,0,6d1f7542-7a47-42c4-86c0-c78ed50e33ec,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
33,2024-08-07,747085,Single,single,False,594807,642547,Adam Duvall,Freddy Peralta,0,2ec763c3-b30c-4c2d-aeaa-7578baf28560,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
34,2024-08-07,747085,Grounded Into DP,grounded_into_double_play,True,669221,642547,Sean Murphy,Freddy Peralta,1,e5d94b47-c744-4ba5-882e-ca16a006e51e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.175,0.14,,0.15,1.4,94.3,87.6,,81.3,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,,,,102.0,99.0,106.0,0.055,-0.49,77.6,0.25,0.375,0.313,,,,,,,,,,,,
35,2024-08-07,747085,Single,single,False,656555,519242,Rhys Hoskins,Chris Sale,0,64adb530-39c1-46d0-a304-1f6062464855,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
36,2024-08-07,747085,Single,single,False,596142,519242,Gary Sánchez,Chris Sale,1,2360e2c3-88f5-475f-b087-f1f2387ac2be,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
37,2024-08-07,747085,Strikeout,strikeout,True,661388,519242,William Contreras,Chris Sale,0,72829a25-ace1-4a52-a5d3-502994d7c011,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,0.074,0.38,0.403,0.144,-0.07,-1.49,2.17,2.72,95.0,87.2,94.3,78.8,0.173,0.226,0.42,0.277,0.447,0.243,0.163,0.207,0.233,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,
