,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
0,2024-06-22,746376,Walk,walk,False,683002,669854,Gunnar Henderson,Ronel Blanco,0,58487409-e39c-4f4d-837d-f03a09d96033,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
1,2024-06-22,746376,Walk,walk,False,668939,669854,Adley Rutschman,Ronel Blanco,1,1103ae6b-3d6b-4fe5-ab0e-1c627da600bd,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
2,2024-06-22,746376,Lineout,field_out,True,656811,669854,Ryan O'Hearn,Ronel Blanco,0,f6f7287e-1abf-400a-87b1-91dc2d0b8ba8,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
3,2024-06-22,746376,Flyout,field_out,True,663624,669854,Ryan Mountcastle,Ronel Blanco,0,18169ba8-c0bd-47c2-80a5-732e553d2a80,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
4,2024-06-22,746376,Flyout,field_out,True,514888,669203,Jose Altuve,Corbin Burnes,0,1f2abb7d-dc12-4c8d-a1b0-4b107c7ccff9,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
5,2024-06-22,746376,Groundout,field_out,True,608324,669203,Alex Bregman,Corbin Burnes,0,798b9312-daa3-4222-9e53-05098388f9df,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
6,2024-06-22,746376,Pop Out,field_out,True,670541,669203,Yordan Alvarez,Corbin Burnes,0,2dbd0907-3d8c-4b06-ad3f-d381f9c3f930,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
7,2024-06-22,746376,Lineout,field_out,True,623993,669854,Anthony Santander,Ronel Blanco,0,8c5e444c-aa5a-4ad4-a4cb-8515204d1f51,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
8,2024-06-22,746376,Home Run,home_run,False,676059,669854,Jordan Westburg,Ronel Blanco,0,a49a9c37-096a-47ee-a1aa-7cac5f13a71a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
9,2024-06-22,746376,Lineout,field_out,True,656775,669854,Cedric Mullins,Ronel Blanco,0,5b46bb66-62c5-438a-94fe-f606f827a01a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
10,2024-06-22,746376,Strikeout,strikeout,True,681297,669854,Colton Cowser,Ronel Blanco,0,a2571ff3-d35d-44ce-a182-e14f65250014,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
11,2024-06-22,746376,Triple,triple,False,673237,669203,Yainer Diaz,Corbin Burnes,0,c22df474-20bd-41ba-84fa-5af2951b07c2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
12,2024-06-22,746376,Strikeout,strikeout,True,676694,669203,Jake Meyers,Corbin Burnes,0,e68415a3-e446-4611-b7a4-21c2e7fd361f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
13,2024-06-22,746376,Sac Fly,sac_fly,True,643289,669203,Mauricio Dubón,Corbin Burnes,1,d464b986-7d9f-4d28-9f37-2680938093d7,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
14,2024-06-22,746376,Double,double,False,665161,669203,Jeremy Peña,Corbin Burnes,0,7f12aa65-6f39-4f30-9f71-00af328b123e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,0.104,,1.15,1.1,1.34,,89.0,87.3,80.4,,,,0.195,0.247,0.455,0.125,0.275,0.352,0.176,0.282,0.398,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.96,-0.82,95.4,96.7,0.243,0.391,0.193,0.294,0.441,0.132
