,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
0,2024-08-03,745714,Groundout,field_out,True,543807,607074,George Springer,Carlos Rodón,0,a6bc41ca-fbaa-4b97-bf13-51155e85eb71,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-03,745714,Flyout,field_out,True,694388,607074,Joey Loperfido,Carlos Rodón,0,203b616a-f168-4a49-beeb-98f1cba8e149,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-03,745714,Home Run,home_run,False,665489,607074,Vladimir Guerrero Jr.,Carlos Rodón,0,a06aeb41-9279-4ae0-a928-c94b4efa1c6e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-03,745714,Flyout,field_out,True,672386,607074,Alejandro Kirk,Carlos Rodón,0,6cf2acb4-ec4c-4005-bd66-7424bf353884,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-03,745714,Flyout,field_out,True,657077,621244,Alex Verdugo,José Berríos,0,4d9c745a-6223-4b1a-a630-d3288923ebcc,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
5,2024-08-03,745714,Single,single,False,665742,621244,Juan Soto,José Berríos,0,0bd4aef7-c393-49dd-a29a-34fbb67d51b0,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
6,2024-08-03,745714,Home Run,home_run,False,592450,621244,Aaron Judge,José Berríos,1,10d0e89e-a821-4e42-a122-7d400941bac0,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
7,2024-08-03,745714,Walk,walk,False,669224,621244,Austin Wells,José Berríos,0,e1cd345e-9cc8-4d9b-ba2b-da467d44ffc9,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
8,2024-08-03,745714,Lineout,field_out,True,650402,621244,Gleyber Torres,José Berríos,0,59aec6b4-8930-409e-8299-83b8ed2e43ce,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
9,2024-08-03,745714,Single,single,False,665862,621244,Jazz Chisholm Jr.,José Berríos,1,bf05d50a-9c54-496e-94cf-010beee4cb38,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
10,2024-08-03,745714,Groundout,field_out,True,683011,621244,Anthony Volpe,José Berríos,0,2f95d8fa-ba22-4997-b79b-d00a053f7d59,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,109.0,102.0,106.0,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,0.287,0.161,-1.7,-1.18,,0.44,1.22,94.2,91.6,84.8,,83.2,0.318,0.591,0.2,,,,0.167,0.377,0.253,,,,0.333,0.381,0.087,86.0,103.0,95.0,0.335,0.68,93.5,0.282,0.388,0.123,0.184,0.385,0.302,,,,,,,,,,,,,,,,,,
