,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-02,746668,Pop Out,field_out,True,514888,687924,Jose Altuve,Julian Aguiar,0,7d0b6578-9fc1-4954-b97c-cfa8a5afb491,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,87.0,95.0,103.0,79.0,101.0,98.0,92.0,102.0,106.0,0.518,0.206,0.084,0.192,-0.71,0.3,-5.28,0.04,83.8,94.2,80.1,78.0,0.292,0.563,0.16,0.176,0.235,0.27,0.167,0.417,0.226,0.25,0.625,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-02,746668,Field Error,field_error,False,670541,687924,Yordan Alvarez,Julian Aguiar,0,62d78c05-9e74-4ddc-99cb-8901fbd4f403,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,87.0,95.0,103.0,79.0,101.0,98.0,92.0,102.0,106.0,0.518,0.206,0.084,0.192,-0.71,0.3,-5.28,0.04,83.8,94.2,80.1,78.0,0.292,0.563,0.16,0.176,0.235,0.27,0.167,0.417,0.226,0.25,0.625,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-02,746668,Forceout,force_out,True,673237,687924,Yainer Diaz,Julian Aguiar,1,a2368b97-8299-441e-b0bb-89c75edd70e5,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,87.0,95.0,103.0,79.0,101.0,98.0,92.0,102.0,106.0,0.518,0.206,0.084,0.192,-0.71,0.3,-5.28,0.04,83.8,94.2,80.1,78.0,0.292,0.563,0.16,0.176,0.235,0.27,0.167,0.417,0.226,0.25,0.625,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-02,746668,Strikeout,strikeout,True,665161,687924,Jeremy Peña,Julian Aguiar,0,8b6c8944-ec58-4432-9b28-3b6362321ba1,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,87.0,95.0,103.0,79.0,101.0,98.0,92.0,102.0,106.0,0.518,0.206,0.084,0.192,-0.71,0.3,-5.28,0.04,83.8,94.2,80.1,78.0,0.292,0.563,0.16,0.176,0.235,0.27,0.167,0.417,0.226,0.25,0.625,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-02,746668,Walk,walk,False,663697,434378,Jonathan India,Justin Verlander,0,dc403e43-83ff-4ac7-99b9-6a1d84fbe11a,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,,,,127.0,107.0,112.0,,0.183,0.225,0.096,,0.22,-1.23,0.73,84.1,,86.8,77.7,,,,0.154,0.154,0.276,0.212,0.379,0.22,0.325,0.5,0.204,118.0,99.0,102.0,0.495,-0.73,93.5,0.298,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-02,746668,Walk,walk,False,682829,434378,Elly De La Cruz,Justin Verlander,1,eeba25c4-7fb8-4c01-8d3a-4c349c8e2b08,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,,,,127.0,107.0,112.0,,0.183,0.225,0.096,,0.22,-1.23,0.73,84.1,,86.8,77.7,,,,0.154,0.154,0.276,0.212,0.379,0.22,0.325,0.5,0.204,118.0,99.0,102.0,0.495,-0.73,93.5,0.298,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-02,746668,Walk,walk,False,663886,434378,Tyler Stephenson,Justin Verlander,1,d2aa347c-6b8e-4a64-b2e4-d531515e925f,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,,,,127.0,107.0,112.0,,0.183,0.225,0.096,,0.22,-1.23,0.73,84.1,,86.8,77.7,,,,0.154,0.154,0.276,0.212,0.379,0.22,0.325,0.5,0.204,118.0,99.0,102.0,0.495,-0.73,93.5,0.298,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-02,746668,Sac Fly,sac_fly,True,670770,434378,TJ Friedl,Justin Verlander,1,b7544100-412c-4045-b9e3-426263ca41d8,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,,,,127.0,107.0,112.0,,0.183,0.225,0.096,,0.22,-1.23,0.73,84.1,,86.8,77.7,,,,0.154,0.154,0.276,0.212,0.379,0.22,0.325,0.5,0.204,118.0,99.0,102.0,0.495,-0.73,93.5,0.298,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-02,746668,Pop Out,field_out,True,668715,434378,Spencer Steer,Justin Verlander,0,030f3886-ddc6-4009-8659-6418f7855500,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,,,,127.0,107.0,112.0,,0.183,0.225,0.096,,0.22,-1.23,0.73,84.1,,86.8,77.7,,,,0.154,0.154,0.276,0.212,0.379,0.22,0.325,0.5,0.204,118.0,99.0,102.0,0.495,-0.73,93.5,0.298,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-02,746668,Single,single,False,664034,434378,Ty France,Justin Verlander,1,5454d9da-d200-4d94-9b09-0f82deb9a741,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,,,,127.0,107.0,112.0,,0.183,0.225,0.096,,0.22,-1.23,0.73,84.1,,86.8,77.7,,,,0.154,0.154,0.276,0.212,0.379,0.22,0.325,0.5,0.204,118.0,99.0,102.0,0.495,-0.73,93.5,0.298,0.522,0.213,,,,,,,,,,,,,,,,,,,,,,,,
