,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff
10,2024-09-24,746421,Strikeout Double Play,strikeout_double_play,True,666163,669373,Ben Rortvedt,Tarik Skubal,1,3fef3580-efee-42f5-8cf6-d33a83ebe5ef,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
11,2024-09-24,746421,Flyout,field_out,True,690993,686752,Colt Keith,Ryan Pepiot,0,b57401b2-0064-44fb-82eb-492867d0792a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
12,2024-09-24,746421,Strikeout,strikeout,True,679529,686752,Spencer Torkelson,Ryan Pepiot,0,88aa2711-c67c-4377-a579-9b773dfb8c28,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
13,2024-09-24,746421,Groundout,field_out,True,656716,686752,Zach McKinstry,Ryan Pepiot,0,6471720a-cbba-4b46-aff4-9b80b6600e80,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
14,2024-09-24,746421,Groundout,field_out,True,642350,669373,Jose Siri,Tarik Skubal,0,ef7afb94-9516-4570-9f4b-7efb21cba1de,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
15,2024-09-24,746421,Strikeout,strikeout,True,670764,669373,Taylor Walls,Tarik Skubal,0,e4f950ec-8bc0-433d-b1a9-2253838cb2aa,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
16,2024-09-24,746421,Pop Out,field_out,True,650490,669373,Yandy Díaz,Tarik Skubal,0,c1e36ba9-95ca-4212-903c-9c40285d322f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
17,2024-09-24,746421,Lineout,field_out,True,700242,686752,Trey Sweeney,Ryan Pepiot,0,00079268-b8b1-4316-aeac-e5b5d84623ee,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
18,2024-09-24,746421,Strikeout,strikeout,True,668670,686752,Jake Rogers,Ryan Pepiot,0,a5a23257-372a-4208-b805-9cc36723da95,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
19,2024-09-24,746421,Strikeout,strikeout,True,678009,686752,Parker Meadows,Ryan Pepiot,0,41efbb35-9807-462c-b0ad-9205eb1d2721,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
20,2024-09-24,746421,Strikeout,strikeout,True,664040,669373,Brandon Lowe,Tarik Skubal,0,bccd71a2-f427-486f-bd85-9c7413fda72c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
21,2024-09-24,746421,Groundout,field_out,True,676356,669373,Jonny DeLuca,Tarik Skubal,0,2c2dfb2a-c4b6-4797-acab-1eccc09aedd6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
22,2024-09-24,746421,Groundout,field_out,True,691406,669373,Junior Caminero,Tarik Skubal,0,41e56119-3ab9-48cf-b08e-b91528ff4fec,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
23,2024-09-24,746421,Groundout,field_out,True,681481,686752,Kerry Carpenter,Ryan Pepiot,0,bfd83b31-4a64-4534-b8b5-2e155cd83a3e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
24,2024-09-24,746421,Walk,walk,False,672761,686752,Wenceel Pérez,Ryan Pepiot,0,77fcea9c-9fad-4237-bc32-8b9a28af870e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
25,2024-09-24,746421,Single,single,False,682985,686752,Riley Greene,Ryan Pepiot,1,6c00ab63-14c6-4d86-be3c-f72bab65ee5a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
26,2024-09-24,746421,Pop Out,field_out,True,690993,686752,Colt Keith,Ryan Pepiot,0,eab0c45a-def2-49a3-bb18-772103da9ff2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
27,2024-09-24,746421,Strikeout,strikeout,True,679529,686752,Spencer Torkelson,Ryan Pepiot,0,3db1eea4-bec1-4dc4-bd86-21bc7769f294,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
28,2024-09-24,746421,Strikeout,strikeout,True,666624,669373,Christopher Morel,Tarik Skubal,0,ab2e49ff-82c2-4487-ae14-bf247724b90c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
29,2024-09-24,746421,Flyout,field_out,True,676609,669373,José Caballero,Tarik Skubal,0,bbcef067-8e89-419b-8e51-ba13199e488c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
30,2024-09-24,746421,Single,single,False,666163,669373,Ben Rortvedt,Tarik Skubal,0,3397fa07-2fea-4d47-a6db-fc5811f15c90,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
31,2024-09-24,746421,Strikeout,strikeout,True,642350,669373,Jose Siri,Tarik Skubal,0,ace65e80-1992-45ad-afe6-e33d10cd58f7,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.7,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.275,0.207,0.305,0.16,0.169,0.364,0.34,0.167,0.333,0.2,,,,,,,,,,,,,,,
32,2024-09-24,746421,Pop Out,field_out,True,656716,686752,Zach McKinstry,Ryan Pepiot,0,f3cd4b66-aa18-4eb1-a5ca-8ee1778392eb,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
33,2024-09-24,746421,Walk,walk,False,700242,686752,Trey Sweeney,Ryan Pepiot,0,4b653462-dd02-47ee-b3ad-396ddf9b1eb1,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,0.173,,0.235,1.07,,0.51,,-0.47,94.9,85.8,,89.0,,0.216,0.353,0.286,0.181,0.33,0.316,,,,0.267,0.407,0.317,0.167,0.167,0.5,140.0,75.0,84.0,100.0,103.0,100.0,0.06,0.027,-0.88,-1.47,91.6,80.6,0.276,0.586,0.141
