,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff
10,2024-06-27,746288,Walk,walk,False,666310,608379,Bo Naylor,Michael Wacha,1,7761ae9f-e54d-4dd5-be4a-7ad7676af61d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
11,2024-06-27,746288,Hit By Pitch,hit_by_pitch,False,671289,608379,Tyler Freeman,Michael Wacha,1,477a96c9-2201-46ae-9f67-b1de8deb3215,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
12,2024-06-27,746288,Groundout,field_out,True,680757,608379,Steven Kwan,Michael Wacha,0,541643a1-d4d3-4b70-b2ae-425c924ae86e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
13,2024-06-27,746288,Single,single,False,521692,594902,Salvador Perez,Ben Lively,0,322e35e8-7381-4f19-996e-8098e7b0ecc0,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
14,2024-06-27,746288,Flyout,field_out,True,686681,594902,Michael Massey,Ben Lively,0,8c7b37e7-699c-41ee-8cc2-5b8dd360346b,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
15,2024-06-27,746288,Strikeout,strikeout,True,679845,594902,Nick Loftin,Ben Lively,0,09c360ae-bdd6-47cf-bc93-9e6625462e4c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
16,2024-06-27,746288,Flyout,field_out,True,669004,594902,MJ Melendez,Ben Lively,0,2f741acc-ed85-4af4-9c70-c61013e95bd2,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
17,2024-06-27,746288,Strikeout,strikeout,True,682177,608379,Daniel Schneemann,Michael Wacha,0,d96da837-971d-469e-821d-36d499f7e6c0,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
18,2024-06-27,746288,Single,single,True,608070,608379,José Ramírez,Michael Wacha,1,967ef86d-6e0c-4304-889a-b79d03b5f303,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
19,2024-06-27,746288,Groundout,field_out,True,647304,608379,Josh Naylor,Michael Wacha,0,dac6ea29-5ee5-48c1-9e06-ab45d82f98c3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
20,2024-06-27,746288,Single,single,False,592669,594902,Hunter Renfroe,Ben Lively,0,e2b35131-5850-49cc-b191-342cba95c60c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
21,2024-06-27,746288,Strikeout,strikeout,True,664728,594902,Kyle Isbel,Ben Lively,0,c83ce07b-607b-46af-9508-1c0a3a1379c9,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
22,2024-06-27,746288,Grounded Into DP,grounded_into_double_play,True,672580,594902,Maikel Garcia,Ben Lively,1,0460a06f-ae12-459f-9dff-11c826e1331c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
23,2024-06-27,746288,Single,single,False,681807,608379,David Fry,Michael Wacha,0,f5b35277-073b-4309-96bf-39760f581023,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
24,2024-06-27,746288,Flyout,field_out,True,665926,608379,Andrés Giménez,Michael Wacha,0,d1df1920-12ed-4ed4-9c2a-33fa1ed26555,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
25,2024-06-27,746288,Forceout,force_out,True,672356,608379,Gabriel Arias,Michael Wacha,1,1072a517-a894-4ddb-b3e5-847f02966abe,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
26,2024-06-27,746288,Strikeout,strikeout,True,666310,608379,Bo Naylor,Michael Wacha,0,6946dfa2-b18a-400b-8f22-a3bc3c5b68b4,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
27,2024-06-27,746288,Single,single,False,677951,594902,Bobby Witt Jr.,Ben Lively,0,e69e2b8c-9dc0-463f-abd9-9a154e0ea2b2,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
28,2024-06-27,746288,Grounded Into DP,grounded_into_double_play,True,686469,594902,Vinnie Pasquantino,Ben Lively,1,87482f1f-e8d7-4f1d-b8e1-d318bdcca8a9,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
29,2024-06-27,746288,Groundout,field_out,True,521692,594902,Salvador Perez,Ben Lively,0,252a6229-b53a-46ec-a0b1-f28011c7c110,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,0.305,0.302,,0.245,0.072,0.075,-0.32,,0.18,0.57,-0.49,0.48,89.9,,83.5,90.4,79.2,76.6,0.207,0.345,0.196,0.268,0.507,0.175,0.25,0.45,0.152,,,,0.167,0.5,0.371,0.222,0.37,0.188,,,
30,2024-06-27,746288,Single,single,False,671289,608379,Tyler Freeman,Michael Wacha,0,289ba9e4-e74a-45de-83b8-0d2de1400a62,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
31,2024-06-27,746288,Double,double,False,680757,608379,Steven Kwan,Michael Wacha,1,9d0dd60a-2e9f-4a78-b902-2670719e3161,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
32,2024-06-27,746288,Sac Fly,sac_fly,True,682177,608379,Daniel Schneemann,Michael Wacha,1,ebc5b431-15fa-46c0-b8eb-b7dfc4c904ae,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.233,0.109,0.101,0.087,0.318,-0.61,-0.79,0.86,-0.72,-0.88,2.13,93.5,88.6,81.4,93.4,84.0,75.0,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.302,0.442,0.139,0.3,0.4,0.442,0.278,0.556,0.138,,,
