,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
10,2024-08-07,745469,Single,single,False,663647,650633,Ke'Bryan Hayes,Michael King,1,71436dc5-f8dd-4658-b679-a54466c28aaa,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
11,2024-08-07,745469,Groundout,field_out,True,678225,650633,Ji Hwan Bae,Michael King,0,4c36448c-630e-43ac-b107-07d81981b447,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
12,2024-08-07,745469,Home Run,home_run,False,701538,594835,Jackson Merrill,Marco Gonzales,0,116aec74-d16a-4711-9fe8-95254fdadbd9,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-07,745469,Strikeout,strikeout,True,543309,594835,Kyle Higashioka,Marco Gonzales,0,e5d0bec9-8c9b-448c-b0df-817c2ac08fb4,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-07,745469,Single,single,False,669369,594835,Bryce Johnson,Marco Gonzales,0,a9250741-9f6e-4984-a52a-bed0140c79f4,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-07,745469,Forceout,force_out,True,642180,594835,Tyler Wade,Marco Gonzales,1,c6f3694d-d8d3-43f8-a79c-645d36325e50,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-07,745469,Flyout,field_out,True,650333,594835,Luis Arraez,Marco Gonzales,0,5c89cddf-6bd4-4e07-a3e9-4c16b9a2973b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-07,745469,Field Error,field_error,False,669707,650633,Jared Triolo,Michael King,1,4298dd87-e7d6-4608-b518-ec90cc0d8203,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
18,2024-08-07,745469,Lineout,field_out,True,572191,650633,Michael A. Taylor,Michael King,0,69f876c9-f744-4ee2-8ab3-51591dc11cc4,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
19,2024-08-07,745469,Strikeout,strikeout,True,457705,650633,Andrew McCutchen,Michael King,0,2e438479-6c34-4f2c-b575-452932e36512,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
20,2024-08-07,745469,Single,single,False,668804,650633,Bryan Reynolds,Michael King,1,64244407-2f6d-4c18-9342-8170c9735285,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
21,2024-08-07,745469,Flyout,field_out,True,643396,650633,Isiah Kiner-Falefa,Michael King,0,2f2932cf-1a04-480e-b8e2-58226a071959,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
22,2024-08-07,745469,Groundout,field_out,True,595777,594835,Jurickson Profar,Marco Gonzales,0,ee94bc6a-cf68-430d-b192-bdb0fe1bbe51,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-07,745469,Groundout,field_out,True,593428,594835,Xander Bogaerts,Marco Gonzales,0,2f5a1d45-71cf-4d59-9289-022c780d2e68,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-07,745469,Lineout,field_out,True,592518,594835,Manny Machado,Marco Gonzales,0,df80120e-4f0d-4690-a089-9d196f168187,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-07,745469,Strikeout,strikeout,True,642133,650633,Rowdy Tellez,Michael King,0,b4bfe5bc-2e1a-46fd-9738-1b9ee1327865,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
26,2024-08-07,745469,Walk,walk,False,518735,650633,Yasmani Grandal,Michael King,0,ce11f3ea-fef0-4728-88d0-7954ce769d6e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
27,2024-08-07,745469,Groundout,field_out,True,663647,650633,Ke'Bryan Hayes,Michael King,1,36c15366-4148-4b21-98b9-e68c6f1cfd2f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
28,2024-08-07,745469,Single,single,False,678225,650633,Ji Hwan Bae,Michael King,1,3647d3aa-5670-4e77-b390-1be81a33f6fe,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
29,2024-08-07,745469,Caught Stealing 2B,caught_stealing_2b,True,669707,650633,Jared Triolo,Michael King,0,2ae7dfa3-2cc2-4bb3-89f4-4260d3fc031a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.202,0.275,0.358,0.261,0.403,0.253,,,,0.203,0.391,0.201,,,,113.0,97.0,102.0,0.233,-0.03,82.8,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,
30,2024-08-07,745469,Single,single,False,456781,594835,Donovan Solano,Marco Gonzales,0,bf2d31c0-6f7b-465f-aac6-56415a90fc96,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-07,745469,Single,single,False,701538,594835,Jackson Merrill,Marco Gonzales,1,fa7ea828-d842-414e-92e1-522beac4cdc5,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-07,745469,Home Run,home_run,False,543309,594835,Kyle Higashioka,Marco Gonzales,1,b9ed2015-39ff-4889-8053-9eec991829d4,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-07,745469,Walk,walk,False,669369,594835,Bryce Johnson,Marco Gonzales,0,1780b66b-fe1b-423c-b552-baf11b67ff2e,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.78,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,74.0,103.0,91.0,64.0,103.0,90.0,64.0,110.0,92.0,80.0,99.0,93.0,0.092,0.315,0.238,0.101,0.255,-1.01,0.93,-0.37,-2.19,-1.29,89.7,85.7,80.2,90.0,79.0,0.298,0.447,0.31,0.324,0.459,0.136,0.286,0.429,0.123,0.313,0.5,0.0,0.353,0.647,0.176,,,,,,,,,,,,,,,,,,,,,,,,
