,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
12,2024-09-15,746585,Walk,walk,False,676609,594902,José Caballero,Ben Lively,0,9405f3a8-7fb5-4071-b8f3-b7d78f3123fa,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
13,2024-09-15,746585,Strikeout,strikeout,True,666163,594902,Ben Rortvedt,Ben Lively,1,8c5f6881-39e1-4ba6-aa49-aa128a47c044,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
14,2024-09-15,746585,Strikeout,strikeout,True,676356,594902,Jonny DeLuca,Ben Lively,0,abed5d12-9ae3-4ab3-9a7e-d1ad2a2c9e55,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
15,2024-09-15,746585,Double,double,False,682177,671737,Daniel Schneemann,Taj Bradley,0,d8c306fc-a8d3-4515-aa41-22e0550fa2d2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
16,2024-09-15,746585,Groundout,field_out,True,666310,671737,Bo Naylor,Taj Bradley,1,b9033ee3-ce49-4034-b043-16aa80d1d62b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
17,2024-09-15,746585,Single,single,False,677587,671737,Brayan Rocchio,Taj Bradley,1,c0e11dea-7aac-41f0-a2ac-223740b4ebda,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
18,2024-09-15,746585,Pop Out,field_out,True,682657,671737,Angel Martínez,Taj Bradley,0,70105c98-4af3-417c-84d8-e9e8a91f46ff,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
19,2024-09-15,746585,Flyout,field_out,True,665926,671737,Andrés Giménez,Taj Bradley,0,7efa11b0-c00f-422a-aad8-f0692b9e9bbb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
20,2024-09-15,746585,Groundout,field_out,True,650490,594902,Yandy Díaz,Ben Lively,0,7e625f53-5f34-4e3e-bd21-e1f6b2490e88,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
21,2024-09-15,746585,Groundout,field_out,True,664040,594902,Brandon Lowe,Ben Lively,0,738724c7-9153-4322-a388-fed781d4a50b,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
22,2024-09-15,746585,Groundout,field_out,True,691406,594902,Junior Caminero,Ben Lively,0,18a3c05b-bbfd-49ac-a5c8-5fdf4c6d1c06,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
23,2024-09-15,746585,Strikeout,strikeout,True,608070,671737,José Ramírez,Taj Bradley,0,2950f988-38fa-4dc2-87b8-dee77b789b88,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
24,2024-09-15,746585,Groundout,field_out,True,647304,671737,Josh Naylor,Taj Bradley,0,1d40d561-9775-4d7a-8be8-3eff2460a27a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
25,2024-09-15,746585,Strikeout,strikeout,True,657041,671737,Lane Thomas,Taj Bradley,0,7c7702c9-5d1e-47ec-b2f5-1ef312c143ca,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
26,2024-09-15,746585,Groundout,field_out,True,666018,594902,Jonathan Aranda,Ben Lively,0,98511199-4edb-4547-a73b-0262ab6aff2b,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
27,2024-09-15,746585,Groundout,field_out,True,666185,594902,Dylan Carlson,Ben Lively,0,195bbf65-acd9-4a4a-a146-ebba0299b714,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
28,2024-09-15,746585,Lineout,field_out,True,666139,594902,Josh Lowe,Ben Lively,0,20f30b9c-97c0-4404-b07e-2204745a8ff6,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
29,2024-09-15,746585,Flyout,field_out,True,686823,671737,Will Brennan,Taj Bradley,0,35941f4f-330b-45cd-998c-5494ada83201,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
30,2024-09-15,746585,Strikeout,strikeout,True,682177,671737,Daniel Schneemann,Taj Bradley,0,ca315141-e3c6-4819-9b18-6548b5d4ee80,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
31,2024-09-15,746585,Walk,walk,False,666310,671737,Bo Naylor,Taj Bradley,0,fcc73b64-987a-443d-945e-020f5559a735,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
32,2024-09-15,746585,Flyout,field_out,True,677587,671737,Brayan Rocchio,Taj Bradley,0,149fe346-d6c9-4d76-a0b2-79f0a7406b7d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.408,,0.094,,-0.22,,,-1.33,,96.3,,,,79.1,,,,0.274,0.521,0.217,,,,,,,0.222,0.481,0.327,,,,91.0,100.0,99.0,122.0,101.0,113.0,0.222,0.276,0.97,0.39,90.8,90.8,0.211,0.323,0.326,0.212,0.384,0.327
33,2024-09-15,746585,Groundout,field_out,True,676609,594902,José Caballero,Ben Lively,0,2adecb21-8868-4ee2-943f-0a556425d274,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
34,2024-09-15,746585,Groundout,field_out,True,666163,594902,Ben Rortvedt,Ben Lively,0,45a50413-a81e-406d-b6ce-c50b8ddfbd1b,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.87,4.07,142.0,102.0,68.0,93.0,0.828,7.1,2.79,8.3,1.46,1.0,0.221,0.414,0.126,0.309,0.432,77.0,109.0,96.0,44.0,108.0,94.0,58.0,95.0,83.0,58.0,108.0,95.0,104.0,104.0,102.0,0.282,0.321,0.219,0.086,0.092,-0.26,0.5,-0.05,0.37,-0.26,89.9,83.9,90.4,79.3,76.9,0.23,0.404,0.134,0.275,0.517,0.16,0.235,0.418,0.244,0.262,0.369,0.19,0.197,0.344,0.192,0.263,0.526,0.414,,,,,,,,,,,,,,,,,,
