,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
0,2024-04-10,745024,Single,single,False,647351,674003,Abraham Toro,Cody Bradford,0,cc9ae755-1d17-4588-86af-0eddfbf94444,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
1,2024-04-10,745024,Flyout,field_out,True,680869,674003,Zack Gelof,Cody Bradford,0,e9403134-cd34-4dc8-86da-c618011745e3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
2,2024-04-10,745024,Fielders Choice,fielders_choice,False,605204,674003,J.D. Davis,Cody Bradford,1,0f5175ab-4c4e-4273-93eb-b6f41cbcdac7,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
3,2024-04-10,745024,Strikeout,strikeout,True,669127,674003,Shea Langeliers,Cody Bradford,0,b5250572-5aab-467a-a533-efa63c43449c,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
4,2024-04-10,745024,Single,single,False,663527,674003,Tyler Nevin,Cody Bradford,1,aae768c5-251a-43cb-9477-271776afdaca,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
5,2024-04-10,745024,Flyout,field_out,True,668709,674003,JJ Bleday,Cody Bradford,0,174c6980-9f3f-4f15-8705-58e8789baf4c,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
6,2024-04-10,745024,Lineout,field_out,True,543760,548389,Marcus Semien,Ross Stripling,0,483c8c74-1515-4029-8070-954f0e26be74,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,96.0,90.0,101.0,0.166,0.05,-1.39,-2.92,90.3,74.7,0.386,0.455,0.092,,,
7,2024-04-10,745024,Groundout,field_out,True,608369,548389,Corey Seager,Ross Stripling,0,07d8acc0-bf96-4275-97df-6334f1907b7d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,96.0,90.0,101.0,0.166,0.05,-1.39,-2.92,90.3,74.7,0.386,0.455,0.092,,,
8,2024-04-10,745024,Double,double,False,694497,548389,Evan Carter,Ross Stripling,0,8759f280-a16c-48ce-86ed-1d2f89eec99b,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,96.0,90.0,101.0,0.166,0.05,-1.39,-2.92,90.3,74.7,0.386,0.455,0.092,,,
9,2024-04-10,745024,Walk,walk,False,666969,548389,Adolis García,Ross Stripling,0,314c9ee3-f222-48ee-998e-568d4113ba4e,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,96.0,90.0,101.0,0.166,0.05,-1.39,-2.92,90.3,74.7,0.386,0.455,0.092,,,
