,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
0,2024-04-23,746722,Strikeout,strikeout,True,656941,671096,Kyle Schwarber,Andrew Abbott,0,586f1731-cb36-4095-88f2-fbdb9e214044,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-23,746722,Pop Out,field_out,True,607208,671096,Trea Turner,Andrew Abbott,0,8b342183-651c-4b24-88c4-43d68144facb,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-23,746722,Double,double,False,592663,671096,J.T. Realmuto,Andrew Abbott,0,e2cc8648-d6c4-43ce-8893-f8ee8c55526b,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-23,746722,Double,double,False,664761,671096,Alec Bohm,Andrew Abbott,1,9750f632-d6bd-446b-bb1f-50e0f4352242,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-23,746722,Groundout,field_out,True,592206,671096,Nick Castellanos,Andrew Abbott,0,1541dc7a-97ff-4648-a983-67fca9d59766,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,124.0,104.0,111.0,0.546,0.165,0.121,0.167,0.21,0.44,-1.54,0.81,92.9,84.7,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-23,746722,Field Error,field_error,False,656413,650911,Stuart Fairchild,Cristopher Sánchez,0,a2ea77e4-5a52-4595-9701-ab365c794465,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,95.0,100.0,104.0,,0.184,,0.337,,1.12,,2.05,,85.2,84.1,,,,,0.217,0.319,0.292,0.166,0.185,0.385,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,2.59,-0.18,86.5,94.4,0.343,0.436,0.1,,,,,,,,,,,,
6,2024-04-23,746722,Forceout,force_out,True,668715,650911,Spencer Steer,Cristopher Sánchez,1,c9cd2b39-df44-4cca-bf8a-5d5432d0fb8c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,95.0,100.0,104.0,,0.184,,0.337,,1.12,,2.05,,85.2,84.1,,,,,0.217,0.319,0.292,0.166,0.185,0.385,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,2.59,-0.18,86.5,94.4,0.343,0.436,0.1,,,,,,,,,,,,
7,2024-04-23,746722,Flyout,field_out,True,663886,650911,Tyler Stephenson,Cristopher Sánchez,0,acc017b9-7e5c-4744-959f-04c77bb7162a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,95.0,100.0,104.0,,0.184,,0.337,,1.12,,2.05,,85.2,84.1,,,,,0.217,0.319,0.292,0.166,0.185,0.385,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,2.59,-0.18,86.5,94.4,0.343,0.436,0.1,,,,,,,,,,,,
8,2024-04-23,746722,Walk,walk,False,600869,650911,Jeimer Candelario,Cristopher Sánchez,1,250e3386-8475-4e81-b17d-7b5634e72f60,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,95.0,100.0,104.0,,0.184,,0.337,,1.12,,2.05,,85.2,84.1,,,,,0.217,0.319,0.292,0.166,0.185,0.385,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,2.59,-0.18,86.5,94.4,0.343,0.436,0.1,,,,,,,,,,,,
9,2024-04-23,746722,Double,double,False,687952,650911,Christian Encarnacion-Strand,Cristopher Sánchez,1,feae21ac-1e25-4dae-8738-bf1302283dee,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,95.0,100.0,104.0,,0.184,,0.337,,1.12,,2.05,,85.2,84.1,,,,,0.217,0.319,0.292,0.166,0.185,0.385,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,2.59,-0.18,86.5,94.4,0.343,0.436,0.1,,,,,,,,,,,,
10,2024-04-23,746722,Strikeout,strikeout,True,682829,650911,Elly De La Cruz,Cristopher Sánchez,0,ede606df-9bf4-4722-8319-dcf8cf7efcc1,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,95.0,100.0,104.0,,0.184,,0.337,,1.12,,2.05,,85.2,84.1,,,,,0.217,0.319,0.292,0.166,0.185,0.385,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,2.59,-0.18,86.5,94.4,0.343,0.436,0.1,,,,,,,,,,,,
