,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-07-27,746446,Single,single,False,622534,669373,Manuel Margot,Tarik Skubal,0,c1b196c0-ff57-47db-904c-233ecc256918,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.49,2.83,155.1,103.0,103.0,107.0,0.716,10.72,1.91,6.49,0.75,1.28,0.25,0.397,0.162,0.271,0.478,98.0,105.0,116.0,112.0,103.0,102.0,96.0,106.0,105.0,110.0,100.0,104.0,94.0,91.0,100.0,0.208,0.325,0.152,0.046,0.269,1.45,1.79,1.06,2.28,0.74,96.9,86.1,96.7,88.7,78.5,0.202,0.312,0.255,0.228,0.356,0.474,0.173,0.278,0.169,0.161,0.339,0.357,0.133,0.133,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-27,746446,Flyout,field_out,True,621439,669373,Byron Buxton,Tarik Skubal,0,e5a49b08-7be3-4e18-8413-5c7712c282fe,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.49,2.83,155.1,103.0,103.0,107.0,0.716,10.72,1.91,6.49,0.75,1.28,0.25,0.397,0.162,0.271,0.478,98.0,105.0,116.0,112.0,103.0,102.0,96.0,106.0,105.0,110.0,100.0,104.0,94.0,91.0,100.0,0.208,0.325,0.152,0.046,0.269,1.45,1.79,1.06,2.28,0.74,96.9,86.1,96.7,88.7,78.5,0.202,0.312,0.255,0.228,0.356,0.474,0.173,0.278,0.169,0.161,0.339,0.357,0.133,0.133,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-27,746446,Home Run,home_run,False,668904,669373,Royce Lewis,Tarik Skubal,1,9a26916f-e2a0-466e-95b2-2c503ecc4788,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.49,2.83,155.1,103.0,103.0,107.0,0.716,10.72,1.91,6.49,0.75,1.28,0.25,0.397,0.162,0.271,0.478,98.0,105.0,116.0,112.0,103.0,102.0,96.0,106.0,105.0,110.0,100.0,104.0,94.0,91.0,100.0,0.208,0.325,0.152,0.046,0.269,1.45,1.79,1.06,2.28,0.74,96.9,86.1,96.7,88.7,78.5,0.202,0.312,0.255,0.228,0.356,0.474,0.173,0.278,0.169,0.161,0.339,0.357,0.133,0.133,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-27,746446,Lineout,field_out,True,669304,669373,Jose Miranda,Tarik Skubal,0,da8d2672-af2c-4a67-b00c-120ecb90028b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.49,2.83,155.1,103.0,103.0,107.0,0.716,10.72,1.91,6.49,0.75,1.28,0.25,0.397,0.162,0.271,0.478,98.0,105.0,116.0,112.0,103.0,102.0,96.0,106.0,105.0,110.0,100.0,104.0,94.0,91.0,100.0,0.208,0.325,0.152,0.046,0.269,1.45,1.79,1.06,2.28,0.74,96.9,86.1,96.7,88.7,78.5,0.202,0.312,0.255,0.228,0.356,0.474,0.173,0.278,0.169,0.161,0.339,0.357,0.133,0.133,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-27,746446,Single,single,False,467793,669373,Carlos Santana,Tarik Skubal,0,43e4c80e-f256-4429-90cb-c332f4192f0e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.49,2.83,155.1,103.0,103.0,107.0,0.716,10.72,1.91,6.49,0.75,1.28,0.25,0.397,0.162,0.271,0.478,98.0,105.0,116.0,112.0,103.0,102.0,96.0,106.0,105.0,110.0,100.0,104.0,94.0,91.0,100.0,0.208,0.325,0.152,0.046,0.269,1.45,1.79,1.06,2.28,0.74,96.9,86.1,96.7,88.7,78.5,0.202,0.312,0.255,0.228,0.356,0.474,0.173,0.278,0.169,0.161,0.339,0.357,0.133,0.133,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-27,746446,Groundout,field_out,True,650489,669373,Willi Castro,Tarik Skubal,0,c677f841-1ceb-4745-84f1-95f64e17de8b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.49,2.83,155.1,103.0,103.0,107.0,0.716,10.72,1.91,6.49,0.75,1.28,0.25,0.397,0.162,0.271,0.478,98.0,105.0,116.0,112.0,103.0,102.0,96.0,106.0,105.0,110.0,100.0,104.0,94.0,91.0,100.0,0.208,0.325,0.152,0.046,0.269,1.45,1.79,1.06,2.28,0.74,96.9,86.1,96.7,88.7,78.5,0.202,0.312,0.255,0.228,0.356,0.474,0.173,0.278,0.169,0.161,0.339,0.357,0.133,0.133,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-07-27,746446,Field Error,field_error,False,663837,657746,Matt Vierling,Joe Ryan,0,0b916543-ec92-4bea-843d-1e97c137fa6f,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,0.234,,,1.39,-0.77,-0.07,,,94.0,,92.9,83.1,,0.194,0.379,0.275,,,,0.345,0.483,0.094,0.343,0.6,0.216,,,,101.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,0.207,0.37,0.337,,,,,,,,,,,,,,,
7,2024-07-27,746446,Strikeout,strikeout,True,690993,657746,Colt Keith,Joe Ryan,0,d8bbd4e7-3e4d-425b-a700-1a24133fe132,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,0.234,,,1.39,-0.77,-0.07,,,94.0,,92.9,83.1,,0.194,0.379,0.275,,,,0.345,0.483,0.094,0.343,0.6,0.216,,,,101.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,0.207,0.37,0.337,,,,,,,,,,,,,,,
8,2024-07-27,746446,Groundout,field_out,True,669234,657746,Justyn-Henry Malloy,Joe Ryan,1,b3cf7fe7-4ffe-4281-8c91-10d1b2c496a7,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,0.234,,,1.39,-0.77,-0.07,,,94.0,,92.9,83.1,,0.194,0.379,0.275,,,,0.345,0.483,0.094,0.343,0.6,0.216,,,,101.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,0.207,0.37,0.337,,,,,,,,,,,,,,,
9,2024-07-27,746446,Single,single,False,592192,657746,Mark Canha,Joe Ryan,1,47535b1d-8a1e-451e-b26f-5b0e1c28fbb8,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,,,,0.06,0.485,0.234,,,1.39,-0.77,-0.07,,,94.0,,92.9,83.1,,0.194,0.379,0.275,,,,0.345,0.483,0.094,0.343,0.6,0.216,,,,101.0,103.0,94.0,0.221,0.22,88.6,0.202,0.387,0.258,0.207,0.37,0.337,,,,,,,,,,,,,,,
