,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff
0,2024-04-19,746729,Lineout,field_out,True,543685,666157,Anthony Rendon,Nick Lodolo,0,edd446a1-f54e-4220-a1e6-8aed0b35f970,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-19,746729,Lineout,field_out,True,545361,666157,Mike Trout,Nick Lodolo,0,e89d0444-435c-4a9d-8b03-fc4a69c234e1,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-19,746729,Strikeout,strikeout,True,621493,666157,Taylor Ward,Nick Lodolo,0,5844b6b8-d765-4754-8d16-094684c8a902,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-19,746729,Groundout,field_out,True,663697,542881,Jonathan India,Tyler Anderson,0,28ff953b-f337-4fde-a250-4329263377da,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
4,2024-04-19,746729,Strikeout,strikeout,True,668715,542881,Spencer Steer,Tyler Anderson,0,7a78b861-ceff-4bf4-a4b8-b76500a4d16c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
5,2024-04-19,746729,Strikeout,strikeout,True,656413,542881,Stuart Fairchild,Tyler Anderson,0,7a217d41-8a77-43a7-9a3f-c710a30e8e20,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
6,2024-04-19,746729,Groundout,field_out,True,593934,666157,Miguel Sanó,Nick Lodolo,0,99519384-adbc-415d-8ef1-68a3f9f3e6dc,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-04-19,746729,Strikeout,strikeout,True,592273,666157,Brandon Drury,Nick Lodolo,0,2130512a-8812-4f95-89e1-99c30c3cf8ab,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-04-19,746729,Strikeout,strikeout,True,681351,666157,Logan O'Hoppe,Nick Lodolo,0,0e6f18eb-9a9c-445c-a441-ab10dae6e37f,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-19,746729,Flyout,field_out,True,663886,542881,Tyler Stephenson,Tyler Anderson,0,22f6cae3-443a-440d-9068-85a13b3fc414,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
10,2024-04-19,746729,Flyout,field_out,True,605361,542881,Nick Martini,Tyler Anderson,0,231f11d2-c50d-439b-a8da-5d62ab53f18d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
11,2024-04-19,746729,Single,single,False,682829,542881,Elly De La Cruz,Tyler Anderson,0,6a95e827-4b08-4820-90bf-1941eb0b74c8,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
12,2024-04-19,746729,Walk,walk,False,641584,542881,Jake Fraley,Tyler Anderson,1,49af56da-e277-43ea-97a1-0c83c0c3e225,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
13,2024-04-19,746729,Groundout,field_out,True,669289,542881,Santiago Espinal,Tyler Anderson,0,298d85c5-8be0-4744-a7cd-e868778b21be,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
14,2024-04-19,746729,Groundout,field_out,True,650859,666157,Luis Rengifo,Nick Lodolo,0,824d7497-64e5-4dae-a3e8-f8bbf452f7a4,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-19,746729,Single,single,False,666176,666157,Jo Adell,Nick Lodolo,0,b60223a9-4b72-48e6-ba0d-a3457ec40284,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-19,746729,Strikeout,strikeout,True,687263,666157,Zach Neto,Nick Lodolo,1,aba90193-e8db-4a76-9e83-e687610036a0,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-19,746729,Single,single,True,543685,666157,Anthony Rendon,Nick Lodolo,1,6460e255-edd5-4617-9cc6-eb4360abee4d,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-19,746729,Flyout,field_out,True,666181,542881,Will Benson,Tyler Anderson,0,63af3625-61f9-4fc2-bd3e-944f7aad9e1b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
19,2024-04-19,746729,Single,single,False,663697,542881,Jonathan India,Tyler Anderson,0,bfc039df-2bce-4238-b6e1-ebf06d5c6ef1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
20,2024-04-19,746729,Lineout,field_out,True,668715,542881,Spencer Steer,Tyler Anderson,0,1d514930-64e0-4ac3-a3d5-758865137d71,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
21,2024-04-19,746729,Flyout,field_out,True,656413,542881,Stuart Fairchild,Tyler Anderson,0,302b5a83-d6ee-43d1-a0c7-92c03939f4ea,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,0.038,0.403,,0.366,-0.19,-2.78,,1.6,89.2,78.7,88.1,,0.239,0.472,0.163,,,,0.18,0.238,0.374,0.222,0.611,0.067,65.0,57.0,84.0,100.0,102.0,98.0,0.19,0.003,-0.14,-4.61,83.8,77.9,0.221,0.39,0.244,,,,,,,,,,,,
22,2024-04-19,746729,Strikeout,strikeout,True,545361,666157,Mike Trout,Nick Lodolo,0,a092174b-b4d2-4f57-915b-959b838ebace,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
