,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-08-22,747082,Strikeout,strikeout,True,669016,680885,Brandon Marsh,Spencer Schwellenbach,0,387637bc-bd08-436f-8004-b2c191e7b909,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
11,2024-08-22,747082,Strikeout,strikeout,True,642215,680885,Weston Wilson,Spencer Schwellenbach,0,5e56c188-1189-4035-adc4-6c62a1431304,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
12,2024-08-22,747082,Single,single,False,657656,650911,Ramón Laureano,Cristopher Sánchez,0,3e2f9d5f-f98b-47c6-b942-a1bba0158f6a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
13,2024-08-22,747082,Single,single,False,594807,650911,Adam Duvall,Cristopher Sánchez,1,f4a2cc85-c820-4d5e-a083-ad80d7cf7cd0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
14,2024-08-22,747082,Strikeout,strikeout,True,606115,650911,Orlando Arcia,Cristopher Sánchez,0,7b1f841f-d34e-45ad-9003-f3efe64b8dcf,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
15,2024-08-22,747082,Strikeout,strikeout,True,669221,650911,Sean Murphy,Cristopher Sánchez,0,595643bd-f8ec-49e7-b489-977e502d602e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
16,2024-08-22,747082,Double,double,False,570482,650911,Gio Urshela,Cristopher Sánchez,1,67b96705-10f6-483f-9395-daf4abb084d5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
17,2024-08-22,747082,Groundout,field_out,True,671739,650911,Michael Harris II,Cristopher Sánchez,0,c9e2bd68-d4e7-4418-9764-d9e67ac58324,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
18,2024-08-22,747082,Strikeout,strikeout,True,679032,680885,Johan Rojas,Spencer Schwellenbach,0,73c89d30-7869-4130-8066-21246bdcd6ee,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
19,2024-08-22,747082,Strikeout,strikeout,True,656941,680885,Kyle Schwarber,Spencer Schwellenbach,0,fc684c07-0be9-4060-a7d0-75a8c991fd81,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
20,2024-08-22,747082,Pop Out,field_out,True,607208,680885,Trea Turner,Spencer Schwellenbach,0,53583284-55eb-4a31-be02-027aee5bbfa5,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
21,2024-08-22,747082,Single,single,False,593160,650911,Whit Merrifield,Cristopher Sánchez,0,c5e24b15-2434-4835-84e9-3e367965a87c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
22,2024-08-22,747082,Groundout,field_out,True,542303,650911,Marcell Ozuna,Cristopher Sánchez,1,62b5df3f-31d1-47c4-ae4b-c1624405e7d5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
23,2024-08-22,747082,Double,double,False,621566,650911,Matt Olson,Cristopher Sánchez,1,34502f84-0799-4058-9de0-bdacbd404f32,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
24,2024-08-22,747082,Strikeout,strikeout,True,657656,650911,Ramón Laureano,Cristopher Sánchez,0,4d120526-2af4-4216-8b57-de71a7bf224a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
25,2024-08-22,747082,Single,single,False,594807,650911,Adam Duvall,Cristopher Sánchez,1,74b25450-98b8-4e68-9957-932b5fa61091,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
26,2024-08-22,747082,Strikeout,strikeout,True,606115,650911,Orlando Arcia,Cristopher Sánchez,0,8233298a-6a57-4fda-a65a-8965773b75df,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
27,2024-08-22,747082,Strikeout,strikeout,True,547180,680885,Bryce Harper,Spencer Schwellenbach,0,b6387635-6b18-4b1c-b8ee-1b50398c1eae,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
28,2024-08-22,747082,Groundout,field_out,True,592206,680885,Nick Castellanos,Spencer Schwellenbach,0,86db43b5-1d3d-4408-935b-4d601dc43140,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
29,2024-08-22,747082,Flyout,field_out,True,681082,680885,Bryson Stott,Spencer Schwellenbach,0,7d1c1607-4839-4f98-a334-c9fbaf3ace22,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
30,2024-08-22,747082,Single,single,False,669221,650911,Sean Murphy,Cristopher Sánchez,0,50f4270b-6be1-4496-8cd1-5b208fa3671c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
31,2024-08-22,747082,Forceout,force_out,True,570482,650911,Gio Urshela,Cristopher Sánchez,1,4622c1a2-a350-4b6c-bbcb-780218384913,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
32,2024-08-22,747082,Strikeout,strikeout,True,671739,650911,Michael Harris II,Cristopher Sánchez,0,ec6ecd45-bb53-4808-8c97-859ad38f736e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
33,2024-08-22,747082,Strikeout,strikeout,True,593160,650911,Whit Merrifield,Cristopher Sánchez,0,edc3a75f-b397-4f01-a737-0d820c7a8d34,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
