,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,CH%,wFA/C,wKC/C,wCH/C,vFA,vCH,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
0,2024-06-02,746871,Flyout,field_out,True,670770,676962,TJ Friedl,Ben Brown,0,cd1969c5-a664-468f-bd99-8059d31b969b,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-02,746871,Strikeout,strikeout,True,682829,676962,Elly De La Cruz,Ben Brown,0,87adbc9c-b7fd-4613-ac7d-128053414231,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-02,746871,Single,single,False,600869,676962,Jeimer Candelario,Ben Brown,0,dd2ca022-5a96-431a-91da-aaf009563604,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-02,746871,Forceout,force_out,True,668715,676962,Spencer Steer,Ben Brown,1,9457206e-42a8-40f7-897e-7db57f74d29e,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-02,746871,Flyout,field_out,True,663538,666157,Nico Hoerner,Nick Lodolo,0,675e1a72-d363-41ef-ba24-b083858a3d96,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,0.45,,0.165,0.57,,0.65,94.1,87.9,,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,
5,2024-06-02,746871,Strikeout,strikeout,True,673548,666157,Seiya Suzuki,Nick Lodolo,0,6ddffd8f-34c7-42a4-99e6-87fdf856b63e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,0.45,,0.165,0.57,,0.65,94.1,87.9,,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,
6,2024-06-02,746871,Single,single,False,641355,666157,Cody Bellinger,Nick Lodolo,0,bbc4301a-b871-4a38-80fc-ea0419d80dc0,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,0.45,,0.165,0.57,,0.65,94.1,87.9,,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,
7,2024-06-02,746871,Hit By Pitch,hit_by_pitch,False,666624,666157,Christopher Morel,Nick Lodolo,1,c2d127fc-e16e-41a5-8d81-a29db989b9b9,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,0.45,,0.165,0.57,,0.65,94.1,87.9,,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,
8,2024-06-02,746871,Flyout,field_out,True,621550,666157,Patrick Wisdom,Nick Lodolo,0,1bced51d-2deb-4f72-8f22-e2fed29d6e07,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,0.45,,0.165,0.57,,0.65,94.1,87.9,,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,
9,2024-06-02,746871,Double,double,False,641584,676962,Jake Fraley,Ben Brown,0,7bccc2a9-c40f-4be7-ac94-d145e4a5ac30,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
