,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-24,746317,Groundout,field_out,True,543807,679525,George Springer,Alec Marsh,0,d46dcd54-5fe4-497c-bd48-cc2aef276b97,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
1,2024-04-24,746317,Strikeout,strikeout,True,665489,679525,Vladimir Guerrero Jr.,Alec Marsh,0,12c4ca43-0c0c-41ac-8d62-6862003629b9,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
2,2024-04-24,746317,Groundout,field_out,True,666182,679525,Bo Bichette,Alec Marsh,0,141e8352-fa0e-491b-9085-36d8298b995a,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
3,2024-04-24,746317,Lineout,field_out,True,672580,684320,Maikel Garcia,Yariel Rodríguez,0,535b1b97-a944-41ae-9d17-3c75e43de0d9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,0.115,,0.9,3.88,-0.9,-3.05,,94.2,,93.6,84.4,77.7,0.22,0.341,0.206,0.154,0.154,0.125,0.245,0.429,0.344,0.333,0.778,0.25,,,,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
4,2024-04-24,746317,Walk,walk,False,677951,684320,Bobby Witt Jr.,Yariel Rodríguez,0,e60fc996-2853-4b20-85b9-f8ff2bdd17c9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,0.115,,0.9,3.88,-0.9,-3.05,,94.2,,93.6,84.4,77.7,0.22,0.341,0.206,0.154,0.154,0.125,0.245,0.429,0.344,0.333,0.778,0.25,,,,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
5,2024-04-24,746317,Walk,walk,False,686469,684320,Vinnie Pasquantino,Yariel Rodríguez,1,d9f04fd2-98a2-43e4-840b-4dfbd37a7d88,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,0.115,,0.9,3.88,-0.9,-3.05,,94.2,,93.6,84.4,77.7,0.22,0.341,0.206,0.154,0.154,0.125,0.245,0.429,0.344,0.333,0.778,0.25,,,,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
6,2024-04-24,746317,Single,single,False,521692,684320,Salvador Perez,Yariel Rodríguez,1,9680d16a-6087-4f71-a744-8c5188430382,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,0.115,,0.9,3.88,-0.9,-3.05,,94.2,,93.6,84.4,77.7,0.22,0.341,0.206,0.154,0.154,0.125,0.245,0.429,0.344,0.333,0.778,0.25,,,,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
7,2024-04-24,746317,Forceout,force_out,True,669004,684320,MJ Melendez,Yariel Rodríguez,1,aaedd4a6-0afe-46bc-9961-38983621364a,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,0.115,,0.9,3.88,-0.9,-3.05,,94.2,,93.6,84.4,77.7,0.22,0.341,0.206,0.154,0.154,0.125,0.245,0.429,0.344,0.333,0.778,0.25,,,,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
8,2024-04-24,746317,Flyout,field_out,True,676369,684320,Nelson Velázquez,Yariel Rodríguez,0,90429403-2fe3-47e1-9d9c-808d438c7498,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,92.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,0.115,,0.9,3.88,-0.9,-3.05,,94.2,,93.6,84.4,77.7,0.22,0.341,0.206,0.154,0.154,0.125,0.245,0.429,0.344,0.333,0.778,0.25,,,,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
9,2024-04-24,746317,Walk,walk,False,662139,679525,Daulton Varsho,Alec Marsh,0,df507c12-7cb8-4e96-a34e-883723d37164,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
10,2024-04-24,746317,Pop Out,field_out,True,643376,679525,Danny Jansen,Alec Marsh,0,97b8d346-bf1d-4767-b21f-11be968e5245,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
11,2024-04-24,746317,Flyout,field_out,True,596129,679525,Daniel Vogelbach,Alec Marsh,0,bdb531e8-cb67-40a2-9a97-e78e4888e5c8,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
12,2024-04-24,746317,Groundout,field_out,True,676391,679525,Ernie Clement,Alec Marsh,0,1e9bde39-05d3-4ec9-ad89-2e831f724cdb,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,
