,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-22,745705,Flyout,field_out,True,666310,543037,Bo Naylor,Gerrit Cole,0,ae91664c-1364-4d5d-8a31-2647d2c96021,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-22,745705,Forceout,force_out,True,671289,543037,Tyler Freeman,Gerrit Cole,1,2a57b5b6-d737-45f3-8a34-5f0ed6b796be,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-22,745705,Strikeout,strikeout,True,519317,668909,Giancarlo Stanton,Gavin Williams,0,0c840870-144b-4848-87d0-0f8ba2ed374f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
13,2024-08-22,745705,Pop Out,field_out,True,657077,668909,Alex Verdugo,Gavin Williams,0,35292807-d8fd-4fc1-b128-918fcbc30fa7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
14,2024-08-22,745705,Strikeout,strikeout,True,683011,668909,Anthony Volpe,Gavin Williams,0,13eb3eaa-6cef-4ee0-9662-170dc38622ab,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
15,2024-08-22,745705,Groundout,field_out,True,677587,543037,Brayan Rocchio,Gerrit Cole,0,6ec3df1d-aae3-41ad-88ac-afbf2a5c76b9,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-22,745705,Groundout,field_out,True,680757,543037,Steven Kwan,Gerrit Cole,0,f55ee82d-db05-41bd-b50c-b8210ebf5f37,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-22,745705,Walk,walk,False,686823,543037,Will Brennan,Gerrit Cole,0,c3618b2a-8222-45bd-ac99-0bcca37ac586,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-22,745705,Walk,walk,False,608070,543037,José Ramírez,Gerrit Cole,1,37672a51-2556-4d23-911d-176ac2ef1fda,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-22,745705,Flyout,field_out,True,647304,543037,Josh Naylor,Gerrit Cole,0,a8add9d4-03f7-4dad-96be-61805c2cea7b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-22,745705,Single,single,False,665828,668909,Oswaldo Cabrera,Gavin Williams,0,66c1dc01-708f-4376-8dcf-efbe9e2e4def,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
21,2024-08-22,745705,Grounded Into DP,grounded_into_double_play,True,700250,668909,Ben Rice,Gavin Williams,1,2d1025a1-1361-4178-93d7-6be1fa85f4a7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
22,2024-08-22,745705,Strikeout,strikeout,True,650402,668909,Gleyber Torres,Gavin Williams,0,84428dd1-9e6d-4570-a3e8-cee391c49133,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
23,2024-08-22,745705,Pop Out,field_out,True,678877,543037,Jhonkensy Noel,Gerrit Cole,0,459f6100-a08f-4a42-89f6-9f3c492c4f00,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-22,745705,Groundout,field_out,True,665926,543037,Andrés Giménez,Gerrit Cole,0,8dc33288-6801-4b99-8657-b8da690f6c39,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-22,745705,Pop Out,field_out,True,666310,543037,Bo Naylor,Gerrit Cole,0,8ec08334-df0a-4d10-960b-f2b4e75ab006,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-22,745705,Groundout,field_out,True,665742,668909,Juan Soto,Gavin Williams,0,0c5ebc60-35b3-434d-9d77-ad7afbca8965,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
27,2024-08-22,745705,Home Run,home_run,False,592450,668909,Aaron Judge,Gavin Williams,0,4077a337-62e3-4977-a876-b2705eafd033,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
28,2024-08-22,745705,Single,single,False,669224,668909,Austin Wells,Gavin Williams,0,3515ed6e-edcc-4ef3-bcfe-183650027174,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
29,2024-08-22,745705,Walk,walk,False,519317,668909,Giancarlo Stanton,Gavin Williams,1,7481b085-a83c-4250-8975-69819ef6e25f,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
30,2024-08-22,745705,Flyout,field_out,True,657077,668909,Alex Verdugo,Gavin Williams,0,7f6dac6c-fcff-4a60-98c9-0b46e192cc39,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
31,2024-08-22,745705,Walk,walk,False,683011,668909,Anthony Volpe,Gavin Williams,1,1bf9d5aa-c5eb-44b1-94ba-083c0ab25c2e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
32,2024-08-22,745705,Pop Out,field_out,True,665828,668909,Oswaldo Cabrera,Gavin Williams,0,095dff79-690f-4c5d-aa55-de4cef87044a,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,98.0,101.0,102.0,110.0,62.0,89.0,,,,92.0,98.0,90.0,0.531,0.105,0.096,,0.064,0.15,1.25,-1.16,,-5.66,96.8,91.7,89.2,88.5,,0.288,0.413,0.237,0.167,0.352,0.274,0.353,0.529,0.295,0.136,0.318,0.298,0.5,1.0,0.091,121.0,106.0,108.0,0.204,-0.46,79.6,,,,,,,,,,,,,,,,,,,,,
