,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-02,746265,Strikeout,strikeout,True,657041,608379,Lane Thomas,Michael Wacha,0,06efc6f0-b41f-4fcc-a2fc-630bca47eb08,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
11,2024-09-02,746265,Strikeout,strikeout,True,669004,668909,MJ Melendez,Gavin Williams,0,67860287-8288-4d18-8416-b23e51de455e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
12,2024-09-02,746265,Strikeout,strikeout,True,657557,668909,Paul DeJong,Gavin Williams,0,48230558-d58d-47ab-8e58-2231ac70a255,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
13,2024-09-02,746265,Walk,walk,False,493329,668909,Yuli Gurriel,Gavin Williams,0,c0f9ae61-92cf-4843-8eea-3cc258c5013c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
14,2024-09-02,746265,Double,double,False,672580,668909,Maikel Garcia,Gavin Williams,1,cd58ece0-e727-4730-8788-cb65673e42c6,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
15,2024-09-02,746265,Strikeout,strikeout,True,664728,668909,Kyle Isbel,Gavin Williams,0,4df9de3d-427b-4a60-8e24-67b57ff244a7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
16,2024-09-02,746265,Walk,walk,False,666310,608379,Bo Naylor,Michael Wacha,0,cf507599-1b43-4a95-993c-0d5aa55e301d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
17,2024-09-02,746265,Grounded Into DP,grounded_into_double_play,True,677587,608379,Brayan Rocchio,Michael Wacha,1,b30509bf-2a6b-43be-b14f-5475b0ee94a8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
18,2024-09-02,746265,Pop Out,field_out,True,680757,608379,Steven Kwan,Michael Wacha,0,661a2192-cf4b-4d6b-857f-7e53d4aba2d3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
19,2024-09-02,746265,Groundout,field_out,True,502054,668909,Tommy Pham,Gavin Williams,0,4d1f0471-e894-4c48-a776-838e5f9a80e3,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
20,2024-09-02,746265,Groundout,field_out,True,677951,668909,Bobby Witt Jr.,Gavin Williams,0,ed77e776-fbdc-423c-9a24-ae803f6805fe,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
21,2024-09-02,746265,Flyout,field_out,True,686681,668909,Michael Massey,Gavin Williams,0,9a4ee9d5-a812-4195-bb65-e3e2042fc427,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
22,2024-09-02,746265,Flyout,field_out,True,665926,608379,Andrés Giménez,Michael Wacha,0,34e14b46-63fb-4bc2-8cf8-d8a7411cfdb0,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
23,2024-09-02,746265,Flyout,field_out,True,608070,608379,José Ramírez,Michael Wacha,0,63d9bcd9-8b41-42d6-a332-e94dd2a7556f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
24,2024-09-02,746265,Flyout,field_out,True,647304,608379,Josh Naylor,Michael Wacha,0,48abed78-ca5d-43aa-aa97-7d2651882444,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
25,2024-09-02,746265,Groundout,field_out,True,521692,668909,Salvador Perez,Gavin Williams,0,f2127b83-f576-4f81-958f-1b979b5deca9,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
26,2024-09-02,746265,Groundout,field_out,True,669004,668909,MJ Melendez,Gavin Williams,0,bf59318c-978e-453a-b855-818ff0b18647,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
27,2024-09-02,746265,Pop Out,field_out,True,657557,668909,Paul DeJong,Gavin Williams,0,226900fc-f54e-401f-a88a-2e127f4c306e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,66.0,97.0,101.0,122.0,104.0,108.0,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.209,0.06,0.27,0.46,,-0.99,-0.12,-4.02,96.9,91.6,89.4,,88.7,79.7,0.417,0.833,0.125,0.272,0.386,0.222,,,,0.167,0.375,0.273,0.333,0.5,0.283,0.156,0.328,0.3,,,,,,,,,,,,,,,,,,
28,2024-09-02,746265,Single,single,False,678877,608379,Jhonkensy Noel,Michael Wacha,0,5e22f37e-5d23-4088-9fa4-7ff11d0196a9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
29,2024-09-02,746265,Flyout,field_out,True,700932,608379,Kyle Manzardo,Michael Wacha,0,0b560add-2043-4ef9-9c8f-6c0cfccd85ed,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
30,2024-09-02,746265,Home Run,home_run,False,657041,608379,Lane Thomas,Michael Wacha,1,a93ae51b-ee0c-499e-b070-144c8b3ec462,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,,,,,,,,,,
