,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
0,2024-07-29,746765,Pop Out,field_out,True,686681,623167,Michael Massey,Chris Flexen,0,380019fe-8327-4cd6-b532-758bd3fbeba3,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,45.0,102.0,92.0,0.002,0.373,0.271,0.087,0.119,0.149,-0.85,-0.4,2.93,-1.74,0.16,-1.46,91.3,87.4,81.3,91.3,80.1,72.1,0.266,0.488,0.117,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,,,,,,
1,2024-07-29,746765,Pop Out,field_out,True,677951,623167,Bobby Witt Jr.,Chris Flexen,0,88f23f8c-f38f-4427-a58b-4721b9fec3a3,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,45.0,102.0,92.0,0.002,0.373,0.271,0.087,0.119,0.149,-0.85,-0.4,2.93,-1.74,0.16,-1.46,91.3,87.4,81.3,91.3,80.1,72.1,0.266,0.488,0.117,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,,,,,,
2,2024-07-29,746765,Double,double,False,686469,623167,Vinnie Pasquantino,Chris Flexen,0,9e6c4132-a8a7-4724-bc47-32f20523138f,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,45.0,102.0,92.0,0.002,0.373,0.271,0.087,0.119,0.149,-0.85,-0.4,2.93,-1.74,0.16,-1.46,91.3,87.4,81.3,91.3,80.1,72.1,0.266,0.488,0.117,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,,,,,,
3,2024-07-29,746765,Flyout,field_out,True,521692,623167,Salvador Perez,Chris Flexen,0,5eb7ae83-aaf5-41aa-841a-820fd2613cc7,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,45.0,102.0,92.0,0.002,0.373,0.271,0.087,0.119,0.149,-0.85,-0.4,2.93,-1.74,0.16,-1.46,91.3,87.4,81.3,91.3,80.1,72.1,0.266,0.488,0.117,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,,,,,,
4,2024-07-29,746765,Single,single,False,670032,679525,Nicky Lopez,Alec Marsh,0,52555e85-743b-40db-bb08-39c1edf6cae6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.208,0.369,0.217,,,,0.191,0.277,0.155,0.283,0.533,0.252,0.269,0.462,0.293,0.338,0.574,0.097,0.158,0.211,0.389
5,2024-07-29,746765,Grounded Into DP,grounded_into_double_play,True,683734,679525,Andrew Vaughn,Alec Marsh,1,081e4d99-7733-4a98-88bc-9f382bf1e75f,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.208,0.369,0.217,,,,0.191,0.277,0.155,0.283,0.533,0.252,0.269,0.462,0.293,0.338,0.574,0.097,0.158,0.211,0.389
6,2024-07-29,746765,Single,single,False,673357,679525,Luis Robert Jr.,Alec Marsh,0,f5092842-305c-4b1c-ab7e-a1bafa6d8e42,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.208,0.369,0.217,,,,0.191,0.277,0.155,0.283,0.533,0.252,0.269,0.462,0.293,0.338,0.574,0.097,0.158,0.211,0.389
7,2024-07-29,746765,Single,single,False,657757,679525,Gavin Sheets,Alec Marsh,1,719f2678-471a-4d0b-bffb-eaf50bf9af73,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.208,0.369,0.217,,,,0.191,0.277,0.155,0.283,0.533,0.252,0.269,0.462,0.293,0.338,0.574,0.097,0.158,0.211,0.389
8,2024-07-29,746765,Single,single,False,650391,679525,Eloy Jiménez,Alec Marsh,1,34362783-496d-450b-aee0-33e9e8ae2a5b,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.208,0.369,0.217,,,,0.191,0.277,0.155,0.283,0.533,0.252,0.269,0.462,0.293,0.338,0.574,0.097,0.158,0.211,0.389
9,2024-07-29,746765,Flyout,field_out,True,643217,679525,Andrew Benintendi,Alec Marsh,0,ec4da90d-3aef-4a72-9329-e8f87a6d7080,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,,,,0.133,0.382,,0.222,0.156,0.108,0.56,,-2.03,0.15,-1.71,0.96,94.1,,86.4,93.5,86.5,82.8,0.208,0.369,0.217,,,,0.191,0.277,0.155,0.283,0.533,0.252,0.269,0.462,0.293,0.338,0.574,0.097,0.158,0.211,0.389
