,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-20,745921,Double,double,False,621439,681857,Byron Buxton,Reese Olson,0,280cce7c-5b64-43d2-a5ce-b3c9e8a0897d,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
11,2024-04-20,745921,Groundout,field_out,True,669304,681857,Jose Miranda,Reese Olson,0,9fcaf6ca-053c-4e7e-8ca1-0db0930f5e43,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
12,2024-04-20,745921,Sac Fly,sac_fly,True,650489,681857,Willi Castro,Reese Olson,1,57e81c38-b9de-4607-94e3-9c4e9a91bdb8,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
13,2024-04-20,745921,Strikeout,strikeout,True,665856,681857,Jair Camargo,Reese Olson,0,04e2e6ce-6e79-4a10-9c94-8f718b6a6925,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
14,2024-04-20,745921,Groundout,field_out,True,595879,641927,Javier Báez,Bailey Ober,0,481762b3-28bb-4d2a-843c-629a43c38add,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-20,745921,Flyout,field_out,True,678009,641927,Parker Meadows,Bailey Ober,0,6a1846bc-69b8-4e4e-bb59-8d2b0c98d3b3,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-20,745921,Flyout,field_out,True,668670,641927,Jake Rogers,Bailey Ober,0,8ea767af-19ac-4c2a-a30d-e2bf4492a2e8,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-20,745921,Double,double,False,668885,681857,Austin Martin,Reese Olson,0,83427dbb-4e91-46b8-bbf5-788403a5fe57,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
18,2024-04-20,745921,Groundout,field_out,True,666397,681857,Edouard Julien,Reese Olson,1,36ac647e-f57d-4c7d-bf59-f6f4135e8ac3,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
19,2024-04-20,745921,Sac Fly,sac_fly,True,680777,681857,Ryan Jeffers,Reese Olson,1,9713f714-3bce-4c81-b200-30839123e855,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
20,2024-04-20,745921,Lineout,field_out,True,666135,681857,Alex Kirilloff,Reese Olson,0,c16e733b-7488-46c3-b5d8-b2114e650b00,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
21,2024-04-20,745921,Flyout,field_out,True,682985,641927,Riley Greene,Bailey Ober,0,a41bd2cf-87a6-4162-b4c5-515d321e24be,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-20,745921,Strikeout,strikeout,True,672761,641927,Wenceel Pérez,Bailey Ober,0,a2772107-ea0a-46ad-a2ff-e417e8587d6c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-20,745921,Pop Out,field_out,True,679529,641927,Spencer Torkelson,Bailey Ober,0,70f569d2-d247-4dfa-8d95-996aeba95031,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-20,745921,Single,single,False,663616,681857,Trevor Larnach,Reese Olson,0,451d8cad-841e-401e-af5b-52ba3b715fe7,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
25,2024-04-20,745921,Single,single,False,621439,681857,Byron Buxton,Reese Olson,1,82ccf9a7-611d-4da5-8b62-92ffa6314691,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
26,2024-04-20,745921,Grounded Into DP,grounded_into_double_play,True,669304,681857,Jose Miranda,Reese Olson,1,c786df1c-73a0-4ae6-ab70-6d0550599a95,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
27,2024-04-20,745921,Hit By Pitch,hit_by_pitch,False,650489,681857,Willi Castro,Reese Olson,0,67de88bc-68e0-4c47-9b8d-d4c90f754bc5,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
28,2024-04-20,745921,Forceout,force_out,True,665856,681857,Jair Camargo,Reese Olson,1,895f6d0c-8cc9-4978-bb9a-11ef6c4dd939,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
29,2024-04-20,745921,Strikeout,strikeout,True,681481,641927,Kerry Carpenter,Bailey Ober,0,64ca72a6-4dc1-44b2-8996-6488b16254c1,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-20,745921,Single,single,False,663837,641927,Matt Vierling,Bailey Ober,0,3f07fb2f-b302-4e63-80fd-30dc265fc4a5,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-20,745921,Strikeout,strikeout,True,690993,641927,Colt Keith,Bailey Ober,0,a8b4e8a1-7146-4f03-a46c-bb39edfe9774,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-20,745921,Strikeout,strikeout,True,595879,641927,Javier Báez,Bailey Ober,0,49323e02-8928-4cdb-8451-d49a30f407a0,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.012,0.251,-1.08,0.2,1.95,4.25,1.52,91.9,86.5,83.4,80.5,76.0,0.307,0.606,0.247,0.173,0.337,0.37,0.256,0.43,0.224,0.098,0.196,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-20,745921,Single,single,False,668885,681857,Austin Martin,Reese Olson,1,23da9893-6fb3-4f33-917c-d118d983b856,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,,,,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,0.263,0.526,0.282,,,,,,,,,,,,,,,
