,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
11,2024-04-14,746648,Groundout,field_out,True,624431,671106,Jose Trevino,Logan Allen,0,58b417c1-ecf1-4d27-bc9b-e31d7bc2028a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-14,746648,Strikeout,strikeout,True,681807,641482,David Fry,Nestor Cortes,0,c656f13d-14b3-4e76-b66c-beca3b788aa9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-14,746648,Lineout,field_out,True,657656,641482,Ramón Laureano,Nestor Cortes,0,72a03ddf-495b-4fc9-b2fc-7896adb96c21,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-14,746648,Field Error,field_error,False,665926,641482,Andrés Giménez,Nestor Cortes,0,3bce008c-194a-4523-97dc-730cd6babffe,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-14,746648,Strikeout,strikeout,True,595978,641482,Austin Hedges,Nestor Cortes,0,552b62cf-3409-4fc3-8385-240dca2a5e4b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-14,746648,Flyout,field_out,True,665828,671106,Oswaldo Cabrera,Logan Allen,0,1edb2bd5-4ac0-4406-a5bc-c07d80b2c1aa,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-14,746648,Walk,walk,False,683011,671106,Anthony Volpe,Logan Allen,0,29019883-386c-4af0-a7a3-3c730d12481c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-14,746648,Single,single,False,665742,671106,Juan Soto,Logan Allen,1,ebf71021-6109-4ae9-a497-897bdc5deb2f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-14,746648,Home Run,home_run,False,592450,671106,Aaron Judge,Logan Allen,1,5b0cbff0-5a40-4a7a-83f5-d016e3e2aef6,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-14,746648,Strikeout,strikeout,True,519317,671106,Giancarlo Stanton,Logan Allen,0,28e68550-f3f2-4d0c-a408-43c123af51da,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-14,746648,Pop Out,field_out,True,519203,671106,Anthony Rizzo,Logan Allen,0,48927c68-ff74-4df7-aacb-fc6130b3e762,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-14,746648,Single,single,False,672356,641482,Gabriel Arias,Nestor Cortes,0,39151431-0a0b-47f5-87e0-efbd413b9bc4,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-14,746648,Flyout,field_out,True,680757,641482,Steven Kwan,Nestor Cortes,0,2e527559-eb5c-471f-83fe-dab0c7814089,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-14,746648,Pop Out,field_out,True,671289,641482,Tyler Freeman,Nestor Cortes,0,6b3fcf52-0570-4438-94d0-f5578ecb2512,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-14,746648,Home Run,home_run,False,608070,641482,José Ramírez,Nestor Cortes,1,4377c5d2-54ce-41aa-9128-997764d9a749,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-14,746648,Double,double,False,647304,641482,Josh Naylor,Nestor Cortes,0,a737ccf1-9868-4530-9f88-d2177ea62069,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-14,746648,Caught Stealing 3B,caught_stealing_3b,True,681807,641482,David Fry,Nestor Cortes,0,5eb338f0-3c62-48ec-a282-cc287da75ed2,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-14,746648,Groundout,field_out,True,650402,671106,Gleyber Torres,Logan Allen,0,6520c7d5-0db7-4ca7-9b27-4e80366650a3,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-14,746648,Strikeout,strikeout,True,657077,671106,Alex Verdugo,Logan Allen,0,936f1341-17d0-462b-bad4-360d38147cf3,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-14,746648,Home Run,home_run,False,624431,671106,Jose Trevino,Logan Allen,0,2e96ae10-c582-41d0-a152-afdfee77ec5c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-14,746648,Flyout,field_out,True,665828,671106,Oswaldo Cabrera,Logan Allen,0,6e55c532-42c0-4690-893f-1d7a3297e29c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-14,746648,Walk,walk,False,681807,641482,David Fry,Nestor Cortes,0,f61b3499-f723-430d-8764-154b6b87a19f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-14,746648,Strikeout,strikeout,True,657656,641482,Ramón Laureano,Nestor Cortes,0,61d4022e-9a67-4553-a3ed-6a36a5b799ff,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,109.0,100.0,103.0,0.455,0.298,0.163,0.075,-0.19,1.48,0.14,-2.51,91.9,87.2,83.2,78.1,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,91.0,119.0,117.0,0.009,2.16,89.9,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
