,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH%,wCH/C,vCH,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba,CH_slg,CH_whiff
0,2024-08-04,745222,Home Run,home_run,False,656941,669302,Kyle Schwarber,Logan Gilbert,0,6bc1a9c6-33d0-49e7-aab4-425c6e44c628,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
1,2024-08-04,745222,Strikeout,strikeout,True,607208,669302,Trea Turner,Logan Gilbert,0,f9849d40-7e4a-48be-8b75-c9dc4b74390b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
2,2024-08-04,745222,Strikeout,strikeout,True,547180,669302,Bryce Harper,Logan Gilbert,0,1931fdf0-298e-4ad7-9602-67a342f73fd6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
3,2024-08-04,745222,Strikeout,strikeout,True,664761,669302,Alec Bohm,Logan Gilbert,0,710727ff-d01b-4125-a69d-26a74aa8beaa,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
4,2024-08-04,745222,Pop Out,field_out,True,645302,554430,Victor Robles,Zack Wheeler,0,7a2fae9a-3bc7-4ba3-bbf9-df6f6cf55416,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
5,2024-08-04,745222,Flyout,field_out,True,668227,554430,Randy Arozarena,Zack Wheeler,0,002d46b8-1307-4b38-b2f1-066026768493,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
6,2024-08-04,745222,Double,double,False,663728,554430,Cal Raleigh,Zack Wheeler,0,7f28b453-dfef-4334-a1b9-8769adb1c766,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
7,2024-08-04,745222,Groundout,field_out,True,593871,554430,Jorge Polanco,Zack Wheeler,0,5d4f9c17-aff1-4229-88a1-b670e8c4e31d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
8,2024-08-04,745222,Strikeout,strikeout,True,669016,669302,Brandon Marsh,Logan Gilbert,0,d77212fd-28d1-4096-9555-8d3886863be4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
9,2024-08-04,745222,Lineout,field_out,True,592663,669302,J.T. Realmuto,Logan Gilbert,0,78124097-5c14-43f7-b873-a1d01fbd8bf5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
10,2024-08-04,745222,Groundout,field_out,True,592206,669302,Nick Castellanos,Logan Gilbert,0,77f10ab1-7a18-4fb6-8623-a138eeda9267,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
11,2024-08-04,745222,Groundout,field_out,True,670042,554430,Luke Raley,Zack Wheeler,0,f4ce29c4-62c2-4d5a-a0a5-6e6da808f6bb,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
12,2024-08-04,745222,Lineout,field_out,True,571745,554430,Mitch Haniger,Zack Wheeler,0,bb3574b0-8d06-4fa5-8cc5-704a3388e003,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
13,2024-08-04,745222,Pop Out,field_out,True,668942,554430,Josh Rojas,Zack Wheeler,0,611c8821-9498-42fb-8785-2b06616fd9f5,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,,,,0.214,0.408,0.286,0.25,0.393,0.182,0.167,0.238,0.41,0.22,0.458,0.38,0.189,0.259,0.153,0.133,0.227,0.302,,,,,,,,,
14,2024-08-04,745222,Groundout,field_out,True,681082,669302,Bryson Stott,Logan Gilbert,0,4e754ab5-30a1-4aa0-858a-39766042285e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
15,2024-08-04,745222,Pop Out,field_out,True,669720,669302,Austin Hays,Logan Gilbert,0,0c1933e3-0a36-4b95-9b31-9fd544dca531,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,118.0,103.0,102.0,106.0,95.0,100.0,0.008,0.319,0.119,0.131,0.317,0.105,1.51,0.86,0.97,-0.91,1.74,0.87,96.4,92.2,84.2,94.7,88.3,83.1,0.214,0.354,0.348,0.207,0.383,0.206,0.237,0.412,0.27,0.105,0.184,0.479,0.185,0.277,0.331,,,,,,,,,,,,,,,
