,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-01,746196,Walk,walk,False,607732,608334,Jacob Stallings,Carson Fulmer,0,00459f1d-b1d5-4d62-9bc1-622c08cd0f87,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
11,2024-08-01,746196,Strikeout,strikeout,True,656541,608334,Sam Hilliard,Carson Fulmer,0,2012790a-fa8b-4adb-afe1-a9d84d8345a4,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
12,2024-08-01,746196,Lineout,field_out,True,641432,663372,Willie Calhoun,Ryan Feltner,0,b16f5306-d202-412a-a895-cd5dad296d2d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
13,2024-08-01,746196,Lineout,field_out,True,681351,663372,Logan O'Hoppe,Ryan Feltner,0,6a10a78f-df1f-4c3d-8a7f-98a7a9ea3b96,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
14,2024-08-01,746196,Single,single,False,666160,663372,Mickey Moniak,Ryan Feltner,0,4bd461cb-56b2-44d7-9e94-f5874184534a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
15,2024-08-01,746196,Walk,walk,False,687263,663372,Zach Neto,Ryan Feltner,1,5daec176-a467-436d-9646-a01fd6c5e8d0,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
16,2024-08-01,746196,Groundout,field_out,True,592273,663372,Brandon Drury,Ryan Feltner,0,fa8dc911-1497-4aea-a071-57ea563c56f7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
17,2024-08-01,746196,Groundout,field_out,True,453568,608334,Charlie Blackmon,Carson Fulmer,0,5c115617-5a31-418a-ae88-b521d43dc59c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
18,2024-08-01,746196,Flyout,field_out,True,678662,608334,Ezequiel Tovar,Carson Fulmer,0,25e89866-70ae-466f-a384-8d364492fd53,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
19,2024-08-01,746196,Lineout,field_out,True,686668,608334,Brenton Doyle,Carson Fulmer,0,fe2444b4-2a6c-4ade-bc08-4f35b274c30c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
20,2024-08-01,746196,Flyout,field_out,True,666176,663372,Jo Adell,Ryan Feltner,0,d7d8513e-dd1c-4be9-9a94-b4afe2e543ed,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
21,2024-08-01,746196,Groundout,field_out,True,694384,663372,Nolan Schanuel,Ryan Feltner,0,66392d5c-494b-40e8-87b9-7eac6b31838f,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
22,2024-08-01,746196,Single,single,False,683021,663372,Michael Stefanic,Ryan Feltner,0,6c28a68a-7c33-4907-95a8-3aef980de84a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
23,2024-08-01,746196,Flyout,field_out,True,621493,663372,Taylor Ward,Ryan Feltner,0,375514ab-ada6-4558-a02d-20ca471d1384,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
24,2024-08-01,746196,Strikeout,strikeout,True,641857,608334,Ryan McMahon,Carson Fulmer,0,4c780408-743c-471d-bbf8-33ab5d06edd2,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
25,2024-08-01,746196,Double,double,False,663898,608334,Brendan Rodgers,Carson Fulmer,0,60fe1da8-aca4-4437-9fb4-7c01f63f7ae4,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
26,2024-08-01,746196,Strikeout,strikeout,True,669911,608334,Michael Toglia,Carson Fulmer,0,7134f6e0-7524-4cef-aad0-b248e5f813d0,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
27,2024-08-01,746196,Flyout,field_out,True,595909,608334,Jake Cave,Carson Fulmer,0,95341837-860b-4c01-a404-70e30509616e,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,
28,2024-08-01,746196,Single,single,False,641432,663372,Willie Calhoun,Ryan Feltner,0,ff95bb06-a6b9-4381-823e-bcd1f1ccd482,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
29,2024-08-01,746196,Home Run,home_run,False,681351,663372,Logan O'Hoppe,Ryan Feltner,1,635e9fc1-a021-4a20-8018-e4a65e2e88c8,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
30,2024-08-01,746196,Strikeout,strikeout,True,666160,663372,Mickey Moniak,Ryan Feltner,0,0ab4646c-f6fd-4787-bd9b-e2a172a53a03,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
31,2024-08-01,746196,Lineout,field_out,True,687263,663372,Zach Neto,Ryan Feltner,0,3c48ab13-d2f1-472f-bac0-3f16c02deb2e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
32,2024-08-01,746196,Lineout,field_out,True,592273,663372,Brandon Drury,Ryan Feltner,0,f6833603-8774-4563-a029-c0ac91bd8adf,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.318,0.515,0.407,0.313,0.438,0.154,0.259,0.418,0.177,0.362,0.533,0.215,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
