,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-04,746857,Flyout,field_out,True,681082,592791,Bryson Stott,Jameson Taillon,0,b9294b43-d76e-4ce0-81e7-10149d11e200,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
1,2024-07-04,746857,Single,single,False,607208,592791,Trea Turner,Jameson Taillon,0,5aea0d69-f195-4f01-94c6-9631f264bf2d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
2,2024-07-04,746857,Strikeout,strikeout,True,664761,592791,Alec Bohm,Jameson Taillon,0,87ec7caf-eca0-4992-b491-d0cf41b39169,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
3,2024-07-04,746857,Single,single,False,669016,592791,Brandon Marsh,Jameson Taillon,1,b80eaf2e-5a95-4246-ae01-47530cb0e3ba,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
4,2024-07-04,746857,Strikeout,strikeout,True,592206,592791,Nick Castellanos,Jameson Taillon,0,2ed501e4-1968-45d8-bb04-651888728605,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
5,2024-07-04,746857,Lineout,field_out,True,663538,650911,Nico Hoerner,Cristopher Sánchez,0,509a48ec-6042-4f13-85bf-03d28b34a410,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,,0.002,0.184,,0.337,,2.59,-0.18,1.12,,2.05,,86.5,85.2,94.4,84.1,,,,,,,,0.217,0.319,0.292,,,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,,,,,,,,,
6,2024-07-04,746857,Groundout,field_out,True,621550,650911,Patrick Wisdom,Cristopher Sánchez,0,c7138d33-3fea-4248-a2a6-e4403d45f739,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,,0.002,0.184,,0.337,,2.59,-0.18,1.12,,2.05,,86.5,85.2,94.4,84.1,,,,,,,,0.217,0.319,0.292,,,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,,,,,,,,,
7,2024-07-04,746857,Flyout,field_out,True,641355,650911,Cody Bellinger,Cristopher Sánchez,0,7e8f4262-6a68-4348-a449-d10b60179eea,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,,,,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,,0.002,0.184,,0.337,,2.59,-0.18,1.12,,2.05,,86.5,85.2,94.4,84.1,,,,,,,,0.217,0.319,0.292,,,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,,,,,,,,,
8,2024-07-04,746857,Pop Out,field_out,True,665019,592791,Kody Clemens,Jameson Taillon,0,69be5607-b1cc-4c1c-8330-13133364db22,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
9,2024-07-04,746857,Strikeout,strikeout,True,621311,592791,David Dahl,Jameson Taillon,0,509aebcd-7b49-48e5-9c99-6d23b62e8840,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,0.079,0.325,0.234,0.168,0.165,0.029,0.37,2.55,-0.39,-0.43,-0.02,-3.72,92.5,86.8,85.9,93.0,80.8,80.0,0.263,0.434,0.128,0.256,0.267,0.187,0.224,0.395,0.315,0.227,0.303,0.227,0.318,0.5,0.13,0.273,0.818,0.087,,,,,,,,,,,,,,,
