,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-24,745231,Strikeout Double Play,strikeout_double_play,True,687263,622491,Zach Neto,Luis Castillo,1,1f5c9475-170e-4261-8ba2-a1442d44400a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-24,745231,Strikeout,strikeout,True,642136,622491,Matt Thaiss,Luis Castillo,0,0de2746f-32a1-48a1-b7a2-ab5ee70a8cf9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-24,745231,Home Run,home_run,False,571745,656288,Mitch Haniger,Griffin Canning,0,52f77d55-8c95-4c3c-aa86-d9bd5bbf3ebe,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
13,2024-07-24,745231,Strikeout,strikeout,True,613564,656288,Jason Vosler,Griffin Canning,0,64bab80a-313b-4df5-b7eb-51394e936b09,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
14,2024-07-24,745231,Strikeout,strikeout,True,682988,656288,Tyler Locklear,Griffin Canning,0,cdc978f0-c6f2-42e8-abdb-b04436c4e972,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
15,2024-07-24,745231,Flyout,field_out,True,670042,656288,Luke Raley,Griffin Canning,0,ad57992e-52f8-4795-9a5d-64186432dfd6,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
16,2024-07-24,745231,Strikeout,strikeout,True,666176,622491,Jo Adell,Luis Castillo,0,431a98b1-32f3-45b1-aca6-778b9e7bcb4b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-24,745231,Single,single,False,694384,622491,Nolan Schanuel,Luis Castillo,0,87cd1031-8e2b-47f5-8b90-fc44cf809d16,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-24,745231,Flyout,field_out,True,650859,622491,Luis Rengifo,Luis Castillo,0,85419724-e365-4600-9d8a-dbefff83cd7f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-24,745231,Walk,walk,False,621493,622491,Taylor Ward,Luis Castillo,1,f41e2fdb-8bb6-4366-a572-e7eef5beb319,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-24,745231,Lineout,field_out,True,641432,622491,Willie Calhoun,Luis Castillo,0,9defbe91-af24-4e59-97f1-355076c15b35,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-24,745231,Lineout,field_out,True,664238,656288,Dylan Moore,Griffin Canning,0,9d3110f1-54d2-486f-a0d6-ff43bfb8fb47,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
22,2024-07-24,745231,Walk,walk,False,668942,656288,Josh Rojas,Griffin Canning,0,9e5491f0-d277-4e20-a932-c26fef089c66,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
23,2024-07-24,745231,Pop Out,field_out,True,645302,656288,Victor Robles,Griffin Canning,0,6c0f1b35-1151-4614-a8a1-8391a068324d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
24,2024-07-24,745231,Strikeout,strikeout,True,663728,656288,Cal Raleigh,Griffin Canning,0,1f938ce4-fdd4-4e78-abf2-e696f2c7b16a,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
25,2024-07-24,745231,Single,single,False,592273,622491,Brandon Drury,Luis Castillo,0,22b81ef9-2f90-4b6a-921d-c54e78402423,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-24,745231,Flyout,field_out,True,666160,622491,Mickey Moniak,Luis Castillo,0,f9e803e6-0b02-40e6-a670-e9a4688aed6f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-24,745231,Strikeout,strikeout,True,687263,622491,Zach Neto,Luis Castillo,0,60698674-29b5-4a38-8639-f5d94221c551,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-24,745231,Single,single,False,642136,622491,Matt Thaiss,Luis Castillo,1,8f54c446-20cd-4d74-8ef2-890015338879,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-24,745231,Forceout,force_out,True,666176,622491,Jo Adell,Luis Castillo,1,fa1c2915-1b58-426c-bf42-96b2010c01d0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.38,3.8,130.1,104.0,102.0,102.0,0.77,8.7,2.55,7.87,1.04,0.99,0.247,0.422,0.17,0.318,0.395,90.0,104.0,97.0,119.0,104.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.172,0.442,0.235,0.151,0.97,-0.08,1.26,-1.26,95.4,88.0,95.5,85.8,0.2,0.349,0.274,0.302,0.434,0.092,0.187,0.308,0.352,0.291,0.519,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-24,745231,Double,double,False,593871,656288,Jorge Polanco,Griffin Canning,0,fdf9a073-0b5c-4a32-9be7-a1c1a8696a1e,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
31,2024-07-24,745231,Walk,walk,False,571745,656288,Mitch Haniger,Griffin Canning,0,ccab9f85-2ccb-4f92-add5-2581e7ef80a5,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
32,2024-07-24,745231,Single,single,False,613564,656288,Jason Vosler,Griffin Canning,1,725d4738-34dd-430c-94c7-3d9ba662aa87,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
33,2024-07-24,745231,Double Play,double_play,True,682988,656288,Tyler Locklear,Griffin Canning,1,2e4920d0-f007-4b50-a6ce-9088181252eb,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
34,2024-07-24,745231,Strikeout,strikeout,True,670042,656288,Luke Raley,Griffin Canning,0,33d4ba20-301a-4736-8ea5-acc18e8eb1a3,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.04,4.89,110.2,98.0,86.0,97.0,0.793,6.42,3.33,9.43,1.63,1.04,0.237,0.429,0.123,0.351,0.403,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.023,0.358,0.227,0.271,-1.12,-8.34,-1.23,0.98,93.5,88.7,93.0,88.0,0.253,0.548,0.151,0.5,1.1,0.0,0.298,0.436,0.296,0.243,0.361,0.258,73.0,96.0,95.0,0.122,-0.99,80.7,0.289,0.421,0.217,,,,,,,,,,,,,,,,,,
