,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO
0,2024-10-20,775302,Walk,walk,False,596019,656629,Francisco Lindor,Michael Kopech,0,ba9b7d6e-b1d6-4169-8563-8da45b359bfa,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,151.0,98.0,109.0,124.0,93.0,104.0,97.0,107.0,101.0,0.786,0.105,0.109,1.04,1.27,-2.21,98.6,91.2,87.1,0.183,0.326,0.34,0.222,0.389,0.231,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-10-20,775302,Groundout,field_out,True,607043,656629,Brandon Nimmo,Michael Kopech,1,ed645860-aeef-4e0c-b2b3-830995fecf7a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,151.0,98.0,109.0,124.0,93.0,104.0,97.0,107.0,101.0,0.786,0.105,0.109,1.04,1.27,-2.21,98.6,91.2,87.1,0.183,0.326,0.34,0.222,0.389,0.231,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-10-20,775302,Strikeout,strikeout,True,668901,656629,Mark Vientos,Michael Kopech,0,1939f57e-0f94-44bd-91d9-1b549fd4a1e6,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,151.0,98.0,109.0,124.0,93.0,104.0,97.0,107.0,101.0,0.786,0.105,0.109,1.04,1.27,-2.21,98.6,91.2,87.1,0.183,0.326,0.34,0.222,0.389,0.231,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-10-20,775302,Single,single,False,624413,656629,Pete Alonso,Michael Kopech,1,a69dc9e4-2ea5-4dc1-bbea-f36c6f9088bd,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,151.0,98.0,109.0,124.0,93.0,104.0,97.0,107.0,101.0,0.786,0.105,0.109,1.04,1.27,-2.21,98.6,91.2,87.1,0.183,0.326,0.34,0.222,0.389,0.231,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-10-20,775302,Walk,walk,False,608385,656629,Jesse Winker,Michael Kopech,0,d218f30a-6ade-43de-a935-52f4a6bf58fc,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,151.0,98.0,109.0,124.0,93.0,104.0,97.0,107.0,101.0,0.786,0.105,0.109,1.04,1.27,-2.21,98.6,91.2,87.1,0.183,0.326,0.34,0.222,0.389,0.231,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-10-20,775302,Flyout,field_out,True,516782,656629,Starling Marte,Michael Kopech,0,1cddfe11-1537-4936-8f84-bb1bc13af83e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.46,3.49,67.2,98.0,142.0,108.0,0.686,11.7,4.52,5.85,1.2,0.82,0.243,0.395,0.138,0.303,0.423,151.0,98.0,109.0,124.0,93.0,104.0,97.0,107.0,101.0,0.786,0.105,0.109,1.04,1.27,-2.21,98.6,91.2,87.1,0.183,0.326,0.34,0.222,0.389,0.231,0.174,0.174,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-10-20,775302,Single,single,False,660271,640455,Shohei Ohtani,Sean Manaea,0,b4a58929-cad2-4930-9390-803b3d6a9b04,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,88.0,88.0,93.0,84.0,88.0,85.0,0.113,0.071,0.251,1.13,0.97,0.37,92.3,88.4,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.222,0.25,0.179,83.0,98.0,95.0,95.0,100.0,97.0,0.447,0.118,1.36,-1.19,85.3,92.3,0.201,0.333,0.21,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,
7,2024-10-20,775302,Strikeout,strikeout,True,605141,640455,Mookie Betts,Sean Manaea,0,18ff7b4e-2a76-4269-8099-11af67ea7419,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,88.0,88.0,93.0,84.0,88.0,85.0,0.113,0.071,0.251,1.13,0.97,0.37,92.3,88.4,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.222,0.25,0.179,83.0,98.0,95.0,95.0,100.0,97.0,0.447,0.118,1.36,-1.19,85.3,92.3,0.201,0.333,0.21,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,
8,2024-10-20,775302,Single,single,False,606192,640455,Teoscar Hernández,Sean Manaea,1,69b260d4-558e-434e-a70f-d93c72a91932,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,88.0,88.0,93.0,84.0,88.0,85.0,0.113,0.071,0.251,1.13,0.97,0.37,92.3,88.4,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.222,0.25,0.179,83.0,98.0,95.0,95.0,100.0,97.0,0.447,0.118,1.36,-1.19,85.3,92.3,0.201,0.333,0.21,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,
9,2024-10-20,775302,Double,double,False,669242,640455,Tommy Edman,Sean Manaea,1,0b62d770-59c4-45b5-9941-63dd110110c3,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,88.0,88.0,93.0,84.0,88.0,85.0,0.113,0.071,0.251,1.13,0.97,0.37,92.3,88.4,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.222,0.25,0.179,83.0,98.0,95.0,95.0,100.0,97.0,0.447,0.118,1.36,-1.19,85.3,92.3,0.201,0.333,0.21,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,
10,2024-10-20,775302,Flyout,field_out,True,571970,640455,Max Muncy,Sean Manaea,0,0bd440ee-5dd3-4b6e-be4e-549b1bae42ce,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,88.0,88.0,93.0,84.0,88.0,85.0,0.113,0.071,0.251,1.13,0.97,0.37,92.3,88.4,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.222,0.25,0.179,83.0,98.0,95.0,95.0,100.0,97.0,0.447,0.118,1.36,-1.19,85.3,92.3,0.201,0.333,0.21,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,,,,,,,
