,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-05-24,747200,Single,single,False,641313,668678,Tim Anderson,Zac Gallen,1,3ad3f35f-26a3-4b77-937a-214fc333f8e3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
12,2024-05-24,747200,Single,single,False,672640,668678,Otto Lopez,Zac Gallen,1,ec2347cc-050d-4c20-ad45-b66da0483fca,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
13,2024-05-24,747200,Forceout,force_out,True,663743,668678,Nick Fortes,Zac Gallen,1,f936a8b1-afa9-46c9-9849-68cee95c8f7d,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
14,2024-05-24,747200,Strikeout,strikeout,True,665862,668678,Jazz Chisholm Jr.,Zac Gallen,0,307ffa3b-3ff7-448b-9f0c-3e0ac555713d,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
15,2024-05-24,747200,Strikeout,strikeout,True,553993,666129,Eugenio Suárez,Braxton Garrett,0,f12619d6-85c3-4cc4-add9-01997393a9b5,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
16,2024-05-24,747200,Groundout,field_out,True,672515,666129,Gabriel Moreno,Braxton Garrett,0,0426b4c8-b87e-4384-9680-4216c5cf9904,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
17,2024-05-24,747200,Single,single,False,677942,666129,Blaze Alexander,Braxton Garrett,0,1ce1f193-a33b-4f68-96e2-931eab563473,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
18,2024-05-24,747200,Forceout,force_out,True,621028,666129,Kevin Newman,Braxton Garrett,1,a9766034-6bf4-4770-9acb-d11aa6d2580a,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
19,2024-05-24,747200,Groundout,field_out,True,650559,668678,Bryan De La Cruz,Zac Gallen,0,cc532d7d-b272-4492-bcaf-ee66c6eae942,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
20,2024-05-24,747200,Groundout,field_out,True,605137,668678,Josh Bell,Zac Gallen,0,b9e7c7ad-f35c-482a-b1b6-0dc9ff946419,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
21,2024-05-24,747200,Flyout,field_out,True,660821,668678,Jesús Sánchez,Zac Gallen,0,75b9bf0b-7388-4d6e-9d92-1639000fa826,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
22,2024-05-24,747200,Groundout,field_out,True,606466,666129,Ketel Marte,Braxton Garrett,0,5470798d-60ef-49d1-aa72-56cec54eb495,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
23,2024-05-24,747200,Groundout,field_out,True,682998,666129,Corbin Carroll,Braxton Garrett,0,ef157cc9-b459-4789-8b5f-cee9a542f4d7,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
24,2024-05-24,747200,Groundout,field_out,True,666971,666129,Lourdes Gurriel Jr.,Braxton Garrett,0,f0f96379-3dae-4924-856b-de03ab6e7999,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
25,2024-05-24,747200,Home Run,home_run,False,669394,668678,Jake Burger,Zac Gallen,0,6a893d63-e44e-4e1f-bfa4-e6da9c9a88ef,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
26,2024-05-24,747200,Double,double,False,624503,668678,Nick Gordon,Zac Gallen,0,1bf9c078-5fad-4c51-b441-9dac183ad6e9,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
27,2024-05-24,747200,Lineout,field_out,True,641313,668678,Tim Anderson,Zac Gallen,0,0c21b2bb-39e4-4db5-95e9-1dcf402b5ece,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
28,2024-05-24,747200,Single,single,False,672640,668678,Otto Lopez,Zac Gallen,1,4265475e-437f-4fcf-90cb-292d3eae1460,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
29,2024-05-24,747200,Flyout,field_out,True,663743,668678,Nick Fortes,Zac Gallen,0,1dfba8bc-ea78-4beb-931d-1f0fcd0ca109,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.494,0.031,0.092,0.273,0.108,-0.54,-1.0,-0.99,-0.07,2.38,-0.12,93.4,90.4,86.7,94.7,86.4,80.6,0.287,0.463,0.141,0.163,0.239,0.382,0.282,0.462,0.23,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,,,,,,,,,,
30,2024-05-24,747200,Groundout,field_out,True,572233,666129,Christian Walker,Braxton Garrett,0,ada02c5e-b243-430c-9fa1-b4618022144b,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,,,,98.0,105.0,95.0,0.333,0.141,0.092,0.265,,0.124,0.36,1.96,0.94,-0.31,,-6.36,90.7,86.4,83.1,90.0,82.8,,0.263,0.316,0.219,0.4,1.0,0.154,0.4,0.75,0.304,0.211,0.316,0.286,0.313,0.438,0.161,74.0,106.0,101.0,0.044,-1.73,77.4,0.226,0.34,0.136,,,,,,,,,
