,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff
10,2024-09-19,745204,Sac Fly,sac_fly,True,593871,657376,Jorge Polanco,Clarke Schmidt,1,0e9ef99f-c1fa-4638-87ca-6d4f44199f9a,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
11,2024-09-19,745204,Single,single,False,641487,657376,J.P. Crawford,Clarke Schmidt,1,dc39717e-d8cb-4e76-9ada-297bcb24860d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
12,2024-09-19,745204,Walk,walk,False,664238,657376,Dylan Moore,Clarke Schmidt,1,0f001d1e-3fa2-4d6e-a414-92fce47e9935,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
13,2024-09-19,745204,Groundout,field_out,True,668942,657376,Josh Rojas,Clarke Schmidt,0,24c4f19f-5f6b-4b9b-80a8-6365c8bdabad,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
14,2024-09-19,745204,Double,double,False,691176,669302,Jasson Domínguez,Logan Gilbert,0,63d7aef5-a299-4aaa-912c-808ba99b3d47,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
15,2024-09-19,745204,Flyout,field_out,True,519203,669302,Anthony Rizzo,Logan Gilbert,0,1e29a589-e243-4684-8383-1af61cc4e92e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
16,2024-09-19,745204,Groundout,field_out,True,624431,669302,Jose Trevino,Logan Gilbert,0,db08ba04-37f9-4707-817b-be9a543015de,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
17,2024-09-19,745204,Single,single,True,683011,669302,Anthony Volpe,Logan Gilbert,1,f147e17a-abf6-498a-b24b-610d30f24ee2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
18,2024-09-19,745204,Strikeout,strikeout,True,677594,657376,Julio Rodríguez,Clarke Schmidt,0,940046cd-300d-4b4d-bd11-3d3f5800dad5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
19,2024-09-19,745204,Strikeout,strikeout,True,663728,657376,Cal Raleigh,Clarke Schmidt,0,945acd61-0d43-45b6-86a6-7de0b45783f2,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
20,2024-09-19,745204,Hit By Pitch,hit_by_pitch,False,668227,657376,Randy Arozarena,Clarke Schmidt,0,9589578b-4f79-4c22-aff3-ed8266aa16bc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
21,2024-09-19,745204,Single,single,False,670042,657376,Luke Raley,Clarke Schmidt,1,ce54c8f4-57d1-44d4-beb3-0dce64a5b9bf,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
22,2024-09-19,745204,Strikeout,strikeout,True,457759,657376,Justin Turner,Clarke Schmidt,0,f92a3424-2b9b-4033-906a-f92350984e4c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
23,2024-09-19,745204,Flyout,field_out,True,650402,669302,Gleyber Torres,Logan Gilbert,0,ca23e6c0-2190-48d3-b2c6-2f3f01504254,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
24,2024-09-19,745204,Groundout,field_out,True,665742,669302,Juan Soto,Logan Gilbert,0,d26b67a9-8271-4701-8366-a5e2ff2562c2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
25,2024-09-19,745204,Single,single,False,592450,669302,Aaron Judge,Logan Gilbert,0,e13522d0-dc07-4d6d-a403-2d646303b3e0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
26,2024-09-19,745204,Home Run,home_run,False,665862,669302,Jazz Chisholm Jr.,Logan Gilbert,1,9a90df9c-0643-45bf-a5a5-b10ad899e413,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
27,2024-09-19,745204,Strikeout,strikeout,True,519317,669302,Giancarlo Stanton,Logan Gilbert,0,5d442225-8680-4849-a4a8-a4abd054bd5e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.13,197.0,101.0,120.0,105.0,0.711,9.46,1.64,6.49,1.05,1.19,0.237,0.446,0.136,0.329,0.43,122.0,99.0,106.0,105.0,101.0,97.0,81.0,102.0,89.0,146.0,102.0,115.0,117.0,104.0,103.0,101.0,96.0,103.0,0.011,0.316,0.111,0.132,0.317,0.113,1.59,0.19,1.34,-1.08,1.4,0.97,96.5,92.3,84.4,95.0,88.4,83.2,0.219,0.395,0.359,0.204,0.362,0.188,0.096,0.16,0.506,0.247,0.483,0.268,0.176,0.27,0.364,0.4,0.4,0.0,,,,,,,,,,,,,,,,,,
28,2024-09-19,745204,Strikeout,strikeout,True,593871,657376,Jorge Polanco,Clarke Schmidt,0,32b4f14f-951a-4e50-8e87-c898e275c0b9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
29,2024-09-19,745204,Groundout,field_out,True,641487,657376,J.P. Crawford,Clarke Schmidt,0,bd97206d-754c-48ac-90db-556cd1dfe0b0,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
30,2024-09-19,745204,Single,single,False,664238,657376,Dylan Moore,Clarke Schmidt,0,e1953e3d-90d4-4728-a922-d64fb245edb5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.37,3.81,76.0,99.0,115.0,100.0,0.725,9.59,2.96,7.58,0.83,1.11,0.276,0.402,0.216,0.261,0.406,,,,,,,83.0,95.0,86.0,136.0,93.0,102.0,105.0,104.0,102.0,,,,0.213,,0.349,,0.249,,,0.8,,-1.1,1.42,,,92.4,,94.3,85.3,,,,,,,,,,,0.248,0.367,0.319,0.145,0.2,0.305,0.288,0.538,0.215,36.0,89.0,96.0,149.0,102.0,113.0,0.181,0.007,0.88,-13.02,87.1,83.8,0.211,0.281,0.319,0.667,1.0,0.0
