,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,KC%,wFS/C,wSL/C,wKC/C,vFS,vSL,vKC,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff
0,2024-05-08,745507,Double,double,False,501303,527048,Ehire Adrianza,Martín Pérez,0,83f922e6-04aa-4351-8022-921435f51018,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-08,745507,Groundout,field_out,True,657061,527048,Cole Tucker,Martín Pérez,1,55c57e8d-56c9-4e97-a07a-8f3956b1a40b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-08,745507,Groundout,field_out,True,621493,527048,Taylor Ward,Martín Pérez,0,77edbac8-735f-4c98-8e14-6c2a111bc3a4,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-08,745507,Strikeout,strikeout,True,607680,527048,Kevin Pillar,Martín Pérez,0,4d4507f0-4cfa-41a5-be5f-b92b213bc373,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-08,745507,Groundout,field_out,True,457705,667755,Andrew McCutchen,José Soriano,0,02f3f1c4-eb95-4b9e-90ec-9a212b735454,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,,,,0.426,0.165,,,,-1.88,,1.84,,,98.9,,,97.8,,0.237,0.288,0.148,,,,,,,0.205,0.397,0.403,0.342,0.605,0.122,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.054,0.265,0.64,0.95,-0.32,93.0,91.6,86.3,0.143,0.314,0.323,0.091,0.182,0.484
5,2024-05-08,745507,Strikeout,strikeout,True,668804,667755,Bryan Reynolds,José Soriano,0,0c56e67f-c70b-456a-90ce-ca7a570f3a36,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,,,,0.426,0.165,,,,-1.88,,1.84,,,98.9,,,97.8,,0.237,0.288,0.148,,,,,,,0.205,0.397,0.403,0.342,0.605,0.122,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.054,0.265,0.64,0.95,-0.32,93.0,91.6,86.3,0.143,0.314,0.323,0.091,0.182,0.484
6,2024-05-08,745507,Single,single,False,665833,667755,Oneil Cruz,José Soriano,0,19d3fe63-225c-4eb5-a17e-7d7eee692e95,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,,,,0.426,0.165,,,,-1.88,,1.84,,,98.9,,,97.8,,0.237,0.288,0.148,,,,,,,0.205,0.397,0.403,0.342,0.605,0.122,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.054,0.265,0.64,0.95,-0.32,93.0,91.6,86.3,0.143,0.314,0.323,0.091,0.182,0.484
7,2024-05-08,745507,Single,single,False,656582,667755,Connor Joe,José Soriano,1,df632528-3cf5-437e-98a1-eb2a5aaf8210,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,,,,0.426,0.165,,,,-1.88,,1.84,,,98.9,,,97.8,,0.237,0.288,0.148,,,,,,,0.205,0.397,0.403,0.342,0.605,0.122,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.054,0.265,0.64,0.95,-0.32,93.0,91.6,86.3,0.143,0.314,0.323,0.091,0.182,0.484
8,2024-05-08,745507,Strikeout,strikeout,True,642133,667755,Rowdy Tellez,José Soriano,0,53aa7171-47f2-4d21-aa5b-490bcdb2468b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,,,,0.426,0.165,,,,-1.88,,1.84,,,98.9,,,97.8,,0.237,0.288,0.148,,,,,,,0.205,0.397,0.403,0.342,0.605,0.122,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.09,0.054,0.265,0.64,0.95,-0.32,93.0,91.6,86.3,0.143,0.314,0.323,0.091,0.182,0.484
9,2024-05-08,745507,Flyout,field_out,True,681351,527048,Logan O'Hoppe,Martín Pérez,0,a556edbb-ad87-4922-8c2b-dbf414d3f3a8,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
